iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.4786389896992075E-5;1.4083404940468658E-5;0;0;
12;9352;1.5419201840435935E-5;1.5000252454970938E-5;244;958;
24;19461;1.5893778698204156E-5;1.5583763048703978E-5;469;1914;
36;29559;1.629490917706471E-5;1.6020483047701166E-5;710;2868;
48;39641;1.6694145229714762E-5;1.643816403362887E-5;918;3812;
60;49719;1.7465040228973676E-5;1.6933471417129774E-5;1147;4757;
72;59872;1.7631516123492555E-5;1.7444748984009576E-5;1399;5743;
84;69929;1.799863138406955E-5;1.773511152080566E-5;1629;6665;
96;79909;1.838774758182729E-5;1.8050621970205318E-5;1868;7598;
107;89252;1.8702768496009374E-5;1.845495822605732E-5;2109;8496;
120;99971;1.8864735320217582E-5;1.8671872429167982E-5;2348;9455;
132;109912;1.9136404675253293E-5;1.897205065286787E-5;2612;10456;
143;119254;1.94734913204702E-5;1.912373459075938E-5;2815;11320;
155;129381;1.9768315344166372E-5;1.9445232424462937E-5;3039;12253;
167;139498;2.0113010986128872E-5;1.987007018489599E-5;3292;13189;
179;149629;2.0324649694500192E-5;2.0066760251585858E-5;3521;14146;
191;159762;2.067056982146414E-5;2.0375070757523966E-5;3778;15103;
203;169734;2.0934998921847542E-5;2.067253921961312E-5;4016;16038;
215;179455;2.1317979840012807E-5;2.1045376386552953E-5;4250;16977;
228;189794;2.1725651085174567E-5;2.137413336696354E-5;4497;18017;
240;199665;2.1938157212344667E-5;2.1646881133077515E-5;4746;18965;
252;209614;2.2371024333410578E-5;2.17980975788642E-5;4978;19939;
264;219566;2.242540637078884E-5;2.205886466412155E-5;5221;20906;
276;229485;2.282065068064872E-5;2.2468965071448017E-5;5449;21854;
288;239423;2.3008499339656054E-5;2.262732264265081E-5;5725;22815;
300;249353;2.326204601790991E-5;2.3037096493952934E-5;5959;23778;
312;259252;2.355399659503424E-5;2.327509175855762E-5;6224;24711;
325;269899;2.3977273381198353E-5;2.3532265363359573E-5;6502;25732;
