iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.17679019225411E-5;2.094699776446709E-5;0;0;
23;9793;2.463005655060984E-5;2.3720324039365287E-5;489;1857;
45;19818;2.612928141340601E-5;2.552515230938434E-5;910;3611;
67;29620;2.7145601951008667E-5;2.6750322127181544E-5;1331;5345;
90;39744;2.8652818950286796E-5;2.805577171654892E-5;1812;7155;
113;49752;2.9692586711260965E-5;2.9171052307705956E-5;2266;8960;
136;59852;3.059056305602172E-5;2.9990067760270657E-5;2701;10793;
158;69774;3.142717067467849E-5;3.067908104346326E-5;3171;12515;
181;79938;3.242104826326929E-5;3.1592122920561674E-5;3593;14293;
203;89738;3.347558224080189E-5;3.277387383421128E-5;4016;16083;
225;99822;3.379410468602576E-5;3.30458487460292E-5;4440;17822;
247;109913;3.455334275948525E-5;3.383669872868838E-5;4829;19575;
269;119948;3.5647040119317766E-5;3.4927308732091886E-5;5239;21219;
291;129916;3.626315445928009E-5;3.549237125130769E-5;5721;23029;
313;139626;3.652154223168536E-5;3.5620548248241735E-5;6142;24782;
336;149838;3.7097106870829366E-5;3.60317760024323E-5;6594;26608;
358;159570;3.777099746405523E-5;3.660402426497719E-5;6995;28347;
381;169659;3.820483138297669E-5;3.7232766593541615E-5;7444;30190;
404;179860;3.9037308736705844E-5;3.8161952622404845E-5;7872;32026;
426;189575;3.9375349456226416E-5;3.8605222067065244E-5;8272;33758;
449;199587;3.9538100099398774E-5;3.857315749099152E-5;8727;35583;
472;209580;4.027110507939447E-5;3.8947180658134175E-5;9206;37445;
495;219563;4.094011607341708E-5;3.974281920973942E-5;9653;39268;
518;229734;4.170433958676003E-5;4.038484936163659E-5;10105;41122;
541;239880;4.238110616382332E-5;4.1583096726359044E-5;10565;42906;
563;249547;4.2407382277106816E-5;4.1434334976030174E-5;11019;44673;
586;259743;4.25226475620916E-5;4.1337302430151845E-5;11504;46475;
609;269739;4.262418342720605E-5;4.123557953904123E-5;11941;48316;
632;279848;4.3479508542419054E-5;4.2340356197827714E-5;12392;50133;
655;289864;4.396860641501966E-5;4.274898553231316E-5;12838;51978;
677;299579;4.434444279877292E-5;4.328144472030835E-5;13284;53683;
700;309734;4.498275810881693E-5;4.391773053985533E-5;13718;55493;
723;319894;4.548539282094948E-5;4.418659495940342E-5;14175;57303;
746;329951;4.632490621522742E-5;4.4805144021530164E-5;14594;59063;
768;339697;4.651712341830156E-5;4.5527806787395795E-5;15078;60902;
791;349909;4.754582704539774E-5;4.5970580327195304E-5;15546;62694;
813;359619;4.762616886524941E-5;4.6520059486023416E-5;15997;64441;
836;369676;4.809417223677334E-5;4.682657813928519E-5;16459;66272;
859;379821;4.8396338913753834E-5;4.692990177761673E-5;16892;68106;
882;389922;4.9205479128511945E-5;4.760930598830632E-5;17343;69920;
904;399588;4.925758960940705E-5;4.7154903759484834E-5;17787;71659;
928;409919;4.9737337122655206E-5;4.794396980079891E-5;18295;73597;
951;419746;5.003392299979391E-5;4.86039237614371E-5;18752;75438;
974;429798;5.003392299979391E-5;4.8270343389515394E-5;19244;77256;
997;439835;5.018634188742803E-5;4.8844839125746144E-5;19723;79058;
1020;449849;5.0538130008328663E-5;4.928103334969112E-5;20189;80906;
1042;459561;5.076590521193243E-5;4.9573654486736773E-5;20623;82656;
1065;469560;5.094824880679199E-5;4.920832183009176E-5;21117;84461;
1088;479624;5.123995568768631E-5;4.948469724001846E-5;21557;86278;
1111;489759;5.1499564313685925E-5;5.025348064690225E-5;22034;88091;
1134;499831;5.1834097713494324E-5;4.990663365645811E-5;22484;89928;
1157;509929;5.20676587985492E-5;5.0546717390648344E-5;22921;91720;
1180;519927;5.23130201875945E-5;5.044632922273346E-5;23360;93566;
1203;529892;5.253105110430771E-5;5.084876120313532E-5;23819;95392;
1226;539924;5.270181104503471E-5;5.132325575913192E-5;24281;97155;
1249;549884;5.2769947303930613E-5;5.0943352797403924E-5;24753;98979;
1272;559847;5.2946134720380845E-5;5.1582901278324794E-5;25205;100810;
1295;569818;5.3138294537064475E-5;5.162684607951684E-5;25649;102603;
1318;579938;5.355406175425967E-5;5.175603963265762E-5;26133;104414;
1341;589896;5.427514458898513E-5;5.222300975284278E-5;26616;106225;
1364;599879;5.460106821529853E-5;5.2272750354335805E-5;27061;108024;
1387;609899;5.517777174500804E-5;5.338174573805284E-5;27501;109837;
1410;619942;5.541658307998721E-5;5.3483967205956415E-5;27954;111588;
1432;629612;5.559997375681237E-5;5.355797563617517E-5;28417;113396;
1455;639605;5.5747761448639025E-5;5.3925600394239225E-5;28885;115216;
1478;649601;5.6059907859935415E-5;5.416609379618337E-5;29357;117039;
1501;659626;5.6174978316458336E-5;5.403125530503737E-5;29814;118898;
1524;669584;5.65607660590155E-5;5.501343145776132E-5;30261;120715;
1547;679561;5.6748986746841604E-5;5.471469227028101E-5;30717;122524;
1570;689694;5.7104809024387204E-5;5.534513415036788E-5;31168;124354;
1593;699793;5.740126122051157E-5;5.559922569816974E-5;31629;126177;
1616;709791;5.748461136953639E-5;5.5625079538339114E-5;32082;127991;
1639;719818;5.749736949534557E-5;5.5209322862603846E-5;32536;129822;
1662;729814;5.759638755457255E-5;5.573537069906837E-5;32995;131644;
1685;739841;5.797955177168113E-5;5.6212412395494554E-5;33440;133431;
1708;749853;5.839381959813373E-5;5.636991801849037E-5;33896;135254;
1731;759832;5.845157111978013E-5;5.610726996384413E-5;34360;137066;
1754;769917;5.880830843781609E-5;5.662579282910492E-5;34834;138887;
1776;779562;5.9154376359071766E-5;5.744411422700542E-5;35282;140657;
1799;789622;5.929819401420307E-5;5.769387632693873E-5;35737;142463;
1822;799583;5.9442642011443877E-5;5.778313968138364E-5;36156;144283;
1845;809581;5.955486313101352E-5;5.745186630558173E-5;36639;146116;
1868;819631;5.9608325614055205E-5;5.7648026088445844E-5;37105;147936;
1891;829732;5.981047257450585E-5;5.802298697491322E-5;37557;149751;
1914;839818;5.986719062431897E-5;5.7804674608109166E-5;37995;151580;
1937;849853;5.995311666276975E-5;5.70336045382721E-5;38440;153395;
1960;859836;6.024844046911845E-5;5.76547460493015E-5;38902;155213;
1983;869785;6.0391287228209036E-5;5.831878781657294E-5;39354;157006;
2006;879798;6.0880947307540116E-5;5.843413456600941E-5;39834;158811;
2029;889813;6.0973750800280454E-5;5.938406839025744E-5;40282;160638;
2052;899831;6.0973750800280454E-5;5.869816846259912E-5;40770;162464;
2075;909865;6.0973750800280454E-5;5.918044105070307E-5;41203;164282;
2098;919849;6.100879258718767E-5;5.863048551670912E-5;41674;166099;
2121;929870;6.108742955092188E-5;5.8947301013994834E-5;42119;167907;
2144;939769;6.136181503339922E-5;5.83147091966768E-5;42567;169756;
2167;949782;6.16198376440518E-5;5.9027800039120777E-5;43020;171604;
2190;959694;6.169823148189278E-5;5.9522802925239104E-5;43470;173413;
2213;969706;6.187222889754825E-5;5.980880302930394E-5;43909;175193;
2236;979663;6.269828332100267E-5;6.000526443582942E-5;44362;177024;
2259;989764;6.287299403712521E-5;6.069434856602875E-5;44811;178858;
2282;999816;6.296840623185722E-5;6.068373702848486E-5;45244;180670;
