iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.2006557954270377E-5;2.0998098885024905E-5;0;0;
23;9574;2.4054374432316767E-5;2.3394069974689217E-5;440;1802;
48;19935;2.559912184772412E-5;2.4870109551344393E-5;934;3751;
71;29565;2.7172185246916358E-5;2.660992171645191E-5;1425;5620;
95;39677;2.8809344368464623E-5;2.7753987561501556E-5;1887;7470;
119;49935;2.9654407534591876E-5;2.8553519136731313E-5;2355;9320;
142;59872;3.0048257501547484E-5;2.8801749134077587E-5;2836;11193;
165;69714;3.1114418919558026E-5;3.0024864309002403E-5;3306;13020;
188;79595;3.211802990574001E-5;3.1141986551494434E-5;3771;14835;
212;89851;3.3090799831104556E-5;3.1813912187538194E-5;4247;16740;
235;99683;3.3587974967554026E-5;3.254001964216207E-5;4738;18544;
259;109949;3.440668425536366E-5;3.337296470933794E-5;5240;20415;
282;119671;3.562453732632144E-5;3.438614509993804E-5;5709;22225;
306;129573;3.6708159122528184E-5;3.5216006226733745E-5;6178;24123;
331;139867;3.716974679968477E-5;3.6110166385988346E-5;6666;26069;
355;149748;3.8561769399076506E-5;3.62311233753619E-5;7149;27978;
379;159598;3.8646058527136875E-5;3.7668769137429194E-5;7636;29889;
404;169782;3.911965136566701E-5;3.8353481449732976E-5;8118;31877;
429;179918;3.943528669453426E-5;3.845871990694867E-5;8624;33838;
453;189733;4.019059990097036E-5;3.860781891534703E-5;9114;35742;
478;199877;4.0626823128687905E-5;3.9532233470387595E-5;9655;37752;
502;209613;4.1830292828781945E-5;4.014612266616935E-5;10134;39653;
527;219891;4.2592594170096115E-5;4.098625971579633E-5;10623;41625;
551;229727;4.259263045270852E-5;4.119567472639401E-5;11112;43537;
575;239672;4.308469157823535E-5;4.122322091517066E-5;11569;45450;
600;249929;4.3316783434275884E-5;4.170683985169458E-5;12056;47423;
624;259766;4.345894997961775E-5;4.1829669696145865E-5;12541;49330;
648;269594;4.3688802909324766E-5;4.205759966228456E-5;13038;51210;
673;279763;4.465318319147013E-5;4.260957641623585E-5;13539;53203;
697;289593;4.491971499339226E-5;4.331860608348011E-5;14006;55096;
722;299754;4.565230293042133E-5;4.337278500648009E-5;14521;57106;
746;309659;4.5735444237516966E-5;4.346790844747542E-5;15026;59049;
771;319910;4.588839941262848E-5;4.4019456405068374E-5;15521;61028;
795;329748;4.5926713824216405E-5;4.423607378181584E-5;16006;62945;
820;339903;4.622909289273926E-5;4.468155479870646E-5;16515;64938;
844;349649;4.690176331869376E-5;4.5207578973414285E-5;16997;66829;
869;359831;4.71868163809977E-5;4.484593497632391E-5;17497;68832;
893;369643;4.743490981674945E-5;4.5672947838901E-5;17964;70767;
918;379796;4.757781351400216E-5;4.533995979548569E-5;18457;72743;
942;389635;4.812731793194992E-5;4.589459939766307E-5;18908;74654;
967;399833;4.8658532906306086E-5;4.7271354764056445E-5;19394;76622;
991;409584;4.891669096195653E-5;4.699914569058129E-5;19908;78518;
1016;419751;4.937120829120324E-5;4.74599482968763E-5;20444;80486;
1040;429599;4.95327574985165E-5;4.733546100079397E-5;20935;82399;
1065;439779;4.968277547856932E-5;4.7565166011614994E-5;21391;84340;
1089;449585;4.995414209755445E-5;4.790571732440051E-5;21860;86238;
1114;459836;5.033046986513449E-5;4.8250544795543565E-5;22329;88220;
1138;469634;5.079452800708685E-5;4.8643872131976976E-5;22803;90144;
1163;479816;5.124410436579274E-5;4.9028196654603455E-5;23312;92149;
1187;489573;5.129109955807591E-5;4.882256484870962E-5;23786;94058;
1212;499775;5.129109955807591E-5;4.8936063715794245E-5;24328;96058;
1237;509950;5.137283630456695E-5;4.872101412298081E-5;24815;97948;
1261;519788;5.180423800110241E-5;4.9615784762155147E-5;25332;99899;
1285;529575;5.229556617271763E-5;5.0010049148770175E-5;25808;101790;
1310;539810;5.25471163718949E-5;4.975980008938299E-5;26317;103784;
1335;549930;5.262138701556753E-5;5.047292432586738E-5;26791;105735;
1359;559764;5.3118423275218276E-5;5.1288978375593284E-5;27291;107630;
1383;569580;5.351130479825164E-5;5.134762915641782E-5;27769;109524;
1408;579719;5.3791667025277806E-5;5.142272064656827E-5;28263;111508;
1433;589859;5.3854994350611124E-5;5.176111085739949E-5;28749;113473;
1457;599660;5.397912519270548E-5;5.163399510745761E-5;29208;115374;
1482;609890;5.435456132607739E-5;5.18847481238957E-5;29688;117346;
1506;619622;5.4426981849690144E-5;5.1522625449759135E-5;30157;119264;
1531;629754;5.4486529840092976E-5;5.234292041383033E-5;30660;121218;
1556;639913;5.480971710512615E-5;5.2320544198721074E-5;31150;123194;
1580;649689;5.4891852073045686E-5;5.238716376812979E-5;31640;125081;
1605;659861;5.4986143491840106E-5;5.230989225050792E-5;32118;127100;
1629;669700;5.4998240056318246E-5;5.223227281742399E-5;32581;129007;
1654;679924;5.5093019053369765E-5;5.221321828336094E-5;33069;130989;
1678;689664;5.520073748185282E-5;5.305657523480655E-5;33553;132881;
1703;699938;5.536350570576289E-5;5.254122286472716E-5;34047;134875;
1727;709763;5.558767287766267E-5;5.2999780887309905E-5;34530;136792;
1752;719927;5.5862738547859305E-5;5.351911459184366E-5;35005;138766;
1776;729734;5.599486639064934E-5;5.348280326267274E-5;35537;140676;
1801;739941;5.599524264418492E-5;5.2900530905539005E-5;36042;142662;
1825;749776;5.617005596784383E-5;5.380779299446063E-5;36553;144560;
1850;759921;5.628526271709228E-5;5.391232698597957E-5;37050;146526;
1874;769733;5.628963493920158E-5;5.3917341291905875E-5;37530;148424;
1898;779577;5.628963493920158E-5;5.310819342544232E-5;37995;150302;
1923;789760;5.641659821452749E-5;5.317966540938985E-5;38464;152266;
1948;799906;5.645360699031149E-5;5.325937343128422E-5;38923;154237;
1972;809649;5.645360699031149E-5;5.399758246031632E-5;39383;156160;
1997;819822;5.6497813534616204E-5;5.410893884540349E-5;39900;158099;
2022;829946;5.653607962993749E-5;5.3979760141600475E-5;40365;160014;
2046;839711;5.656121393939813E-5;5.301991460236412E-5;40881;161952;
2071;849857;5.6677582769108076E-5;5.420105398550143E-5;41373;163945;
2095;859628;5.6677582769108076E-5;5.3456072220112104E-5;41820;165874;
2120;869814;5.677482649613031E-5;5.438253422357681E-5;42307;167861;
2145;879937;5.677482649613031E-5;5.398378832850058E-5;42789;169824;
2169;889751;5.704903592834195E-5;5.36684260016579E-5;43260;171758;
2194;899936;5.704903592834195E-5;5.477226165048933E-5;43757;173702;
2218;909708;5.722506503628639E-5;5.334462228007733E-5;44231;175645;
2244;919937;5.7255667165936164E-5;5.4237545407146505E-5;44745;177676;
2268;929572;5.733182283090785E-5;5.501815379509663E-5;45195;179590;
2293;939832;5.749227878695889E-5;5.3943419270749834E-5;45695;181578;
2317;949595;5.752349834907557E-5;5.478875014768108E-5;46159;183465;
2342;959738;5.7698876487477116E-5;5.4361073960979285E-5;46633;185453;
2367;969862;5.785456750239526E-5;5.540096351199312E-5;47132;187398;
2392;979690;5.790213612560601E-5;5.509361161590432E-5;47617;189354;
2418;989923;5.805137779140053E-5;5.5718409709810746E-5;48122;191419;
2443;999753;5.8265075797037136E-5;5.603153839460133E-5;48623;193381;
