iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.5455656246818042E-5;2.3568889089006863E-5;0;0;
99;9914;3.403212632725293E-5;3.2729571423067065E-5;2031;7881;
201;19936;4.001280409731114E-5;3.843173518795246E-5;4025;15935;
303;29948;4.385195579722856E-5;4.154097142655852E-5;6092;24057;
406;39946;4.7384382107657316E-5;4.4978576359986425E-5;8131;32263;
510;49899;5.109339873288371E-5;4.848473363104096E-5;10218;40450;
615;59963;5.308982798895732E-5;5.072853482189576E-5;12323;48674;
720;69967;5.7077625570776254E-5;5.437517749599828E-5;14379;56981;
825;79956;5.8370301190754146E-5;5.513628596459135E-5;16445;65247;
930;89972;5.985156811108451E-5;5.630230761881694E-5;18497;73580;
1035;99943;6.242197253433208E-5;5.913468433822255E-5;20508;81851;
1140;109951;6.436663233779608E-5;6.107397078464237E-5;22614;90172;
1245;119928;6.568575932737782E-5;6.166348259463761E-5;24632;98518;
1350;129935;6.804572672836147E-5;6.19218581650331E-5;26730;106867;
1455;139917;7.026419336706015E-5;6.613714015252811E-5;28810;115250;
1561;149966;7.126567844925884E-5;6.640916684882758E-5;30951;123572;
1666;159928;7.233796296296296E-5;6.688658086787645E-5;33009;131893;
1771;169895;7.370283018867924E-5;6.919076976777716E-5;35018;140264;
1877;179928;7.541478129713424E-5;7.045505728363412E-5;37187;148580;
1983;189959;7.70891150169596E-5;6.935936985567449E-5;39292;157025;
2089;199967;7.759155803848541E-5;7.155443293309756E-5;41362;165464;
2194;209946;7.788161993769471E-5;7.136353127459817E-5;43425;173793;
2300;219959;7.836990595611286E-5;7.301949342152688E-5;45578;182264;
2406;229965;7.933989209774674E-5;7.298590586461323E-5;47701;190658;
2512;239967;8.09323405632891E-5;7.469779467042515E-5;49821;199076;
2617;249909;8.215576733486691E-5;7.466094235656884E-5;51883;207389;
2723;259956;8.341675008341675E-5;7.575409487707833E-5;54000;215764;
2829;269966;8.426019548365353E-5;7.804603037149794E-5;56096;224209;
2934;279905;8.614748449345279E-5;7.816558381622837E-5;58226;232494;
3040;289914;8.662508662508663E-5;7.932117530764273E-5;60287;240862;
3146;299922;8.815232722143864E-5;8.114748947802982E-5;62410;249255;
3252;309934;8.87154009936125E-5;8.209612261562605E-5;64472;257567;
3357;319924;9.038322487346348E-5;8.114850884478149E-5;66565;265922;
3463;329915;9.27299703264095E-5;8.607627688909596E-5;68612;274308;
3569;339931;9.342301943198804E-5;8.648888141856767E-5;70743;282680;
3675;349909;9.512937595129375E-5;8.440346048909702E-5;72809;291002;
3781;359905;9.615384615384615E-5;8.693375033561758E-5;74957;299452;
3888;369972;9.819324430479184E-5;9.157595033025996E-5;77087;307845;
3994;379967;9.873617693522907E-5;9.00874126086558E-5;79235;316266;
4100;389970;1.0008006405124099E-4;9.019488222597097E-5;81321;324624;
4206;399953;1.0032102728731942E-4;9.113844709486896E-5;83418;332969;
4312;409945;1.0048231511254019E-4;9.162107036597285E-5;85530;341372;
4417;419900;1.0088781275221953E-4;9.101860298122008E-5;87587;349696;
4524;429973;1.0154346060113728E-4;9.141341299343306E-5;89700;358167;
4629;439917;1.0179153094462541E-4;9.212077511531151E-5;91784;366558;
4735;449907;1.0241704219582139E-4;9.291693736501093E-5;93899;374994;
4841;459903;1.0334849111202976E-4;9.272326615428536E-5;96097;383342;
4948;469961;1.0403662089055348E-4;9.55459436972644E-5;98265;391792;
5054;479934;1.0566356720202873E-4;9.699522255283135E-5;100369;400130;
5159;489901;1.0725010725010725E-4;9.621246920005643E-5;102418;408493;
5266;499966;1.0888501742160279E-4;9.649191434321617E-5;104569;417002;
5372;509951;1.0907504363001745E-4;9.995815174061418E-5;106726;425354;
5478;519968;1.0974539069359087E-4;9.82061830222989E-5;108888;433679;
5584;529969;1.1246063877642825E-4;1.0208174179283271E-4;110999;442015;
5690;539936;1.1343012704174228E-4;1.033389057484605E-4;113080;450447;
5797;549971;1.1415525114155251E-4;1.0385324238781359E-4;115190;458854;
5902;559906;1.1499540018399264E-4;1.0482726174620462E-4;117247;467205;
6009;569950;1.1617100371747211E-4;1.0462128811715462E-4;119330;475548;
6115;579915;1.1638733705772812E-4;1.0753522208615298E-4;121452;483999;
6222;589970;1.1682242990654206E-4;1.0649560554975242E-4;123598;492479;
6328;599970;1.1704119850187266E-4;1.0665989644529848E-4;125664;500832;
6434;609946;1.1748120300751879E-4;1.0421872142237928E-4;127763;509212;
6540;619916;1.1848341232227489E-4;1.0350876942878811E-4;129916;517667;
6646;629901;1.1848341232227489E-4;1.0514087429728713E-4;131960;526054;
6753;639965;1.1904761904761905E-4;1.0620081249652331E-4;133987;534594;
6859;649927;1.1973180076628352E-4;1.0727664069413988E-4;136033;543002;
6966;659971;1.199616122840691E-4;1.080525327545849E-4;138106;551428;
7071;669899;1.2071463061323032E-4;1.0564094592351634E-4;140158;559818;
7178;679949;1.2141816415735794E-4;1.0744578096379889E-4;142260;568297;
7284;689910;1.2159533073929961E-4;1.1009710734856714E-4;144391;576684;
7390;699906;1.2165450121654502E-4;1.1096871933192267E-4;146523;584963;
7497;709958;1.23334977799704E-4;1.0744443499753308E-4;148672;593391;
7603;719914;1.2406947890818859E-4;1.1167240073930835E-4;150730;601755;
7710;729974;1.254390366281987E-4;1.1427736409603017E-4;152831;610278;
7816;739966;1.2671059300557527E-4;1.1165263010868765E-4;154942;618704;
