iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.735806241099647E-8;9.342846497286747E-8;0;0;
6;9841;1.0043703165584408E-7;9.578432010955094E-8;116;494;
11;19336;1.0099932774847451E-7;9.751090478352516E-8;227;897;
16;28843;1.0165465311976097E-7;9.972346877008316E-8;348;1311;
21;38284;1.0364582480414567E-7;1.010512050916659E-7;433;1696;
27;49640;1.0387257743181285E-7;1.024628817046999E-7;544;2173;
32;59087;1.0510548859810404E-7;1.0349176197920098E-7;633;2563;
37;68562;1.055117324298434E-7;1.0453708713537399E-7;740;2969;
43;79885;1.0580399450284766E-7;1.0494639160375245E-7;877;3431;
48;89411;1.0629496875087361E-7;1.0537534786242459E-7;987;3847;
53;98907;1.070127716532585E-7;1.0600447368674648E-7;1102;4244;
58;108386;1.077283917314581E-7;1.0660483917522935E-7;1213;4641;
64;119778;1.0846374019203071E-7;1.074169736631003E-7;1346;5115;
69;129218;1.0882155398049657E-7;1.0786757553629485E-7;1436;5501;
74;138663;1.0926544773046924E-7;1.0829346683042462E-7;1551;5895;
80;149888;1.0977961851363007E-7;1.0888361647640102E-7;1658;6320;
85;159496;1.1014521104042726E-7;1.0926621285501794E-7;1769;6762;
90;168958;1.1078952604683915E-7;1.0978412712344163E-7;1863;7164;
95;178410;1.1134369571994833E-7;1.1024687840411965E-7;1972;7560;
101;189775;1.1199301880317988E-7;1.1078697414008159E-7;2086;8047;
106;199194;1.1262291101393505E-7;1.1141304769429651E-7;2175;8431;
111;208617;1.1288633655390526E-7;1.1182286878366918E-7;2263;8823;
117;219797;1.1354294875579636E-7;1.1228451081863536E-7;2382;9301;
122;229415;1.1425035543285575E-7;1.13128018056603E-7;2483;9708;
127;238919;1.1475304112771945E-7;1.136608507799013E-7;2586;10122;
133;249880;1.1540867365427716E-7;1.1413164860940402E-7;2692;10550;
138;258436;1.1603023887261307E-7;1.1453951961343633E-7;2809;10990;
144;268533;1.1624166968604403E-7;1.150033692851223E-7;2937;11473;
150;278593;1.1662206067216058E-7;1.1560726856681891E-7;3053;11938;
156;288700;1.1677262419965503E-7;1.1596659122033931E-7;3185;12427;
162;298777;1.1734969469716679E-7;1.1619824163576647E-7;3288;12899;
168;308822;1.1806831267275608E-7;1.1674533641531985E-7;3402;13354;
174;318906;1.1845041742519353E-7;1.173392687863897E-7;3515;13830;
180;329006;1.1923613990167073E-7;1.1788637123532816E-7;3632;14319;
186;339074;1.2005979458009266E-7;1.1852378876742562E-7;3755;14790;
192;349151;1.2061563668350903E-7;1.195031904454406E-7;3873;15269;
198;359206;1.2115787185713452E-7;1.2020395149777634E-7;3978;15739;
204;369288;1.223053980465871E-7;1.2093477136390873E-7;4097;16221;
