iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.5125628140703518E-5;2.3518140010563054E-5;0;0;
87;9902;3.345376689415228E-5;3.241264068762992E-5;1690;6864;
178;19969;4.067024564828372E-5;3.9346829410535884E-5;3463;14030;
273;29970;4.677268475210477E-5;4.5474195739114165E-5;5362;21484;
364;39931;5.0464271295922484E-5;4.810250272625472E-5;7184;28724;
457;49953;5.421817393190197E-5;5.253175001341343E-5;9041;36133;
552;59896;5.811250581125058E-5;5.6312382491714346E-5;10878;43644;
643;69927;6.154603643525357E-5;5.9575896332799756E-5;12710;50825;
735;79962;6.691648822269808E-5;6.472662766818121E-5;14538;58141;
826;89972;6.815703380588877E-5;6.540433633293569E-5;16312;65280;
916;99890;7.206687806284232E-5;6.81215338910221E-5;18042;72410;
1008;109926;7.431629013079666E-5;7.154122366603037E-5;19834;79708;
1099;119894;7.580351728320194E-5;7.275270339732718E-5;21633;86869;
1190;129902;7.802746566791511E-5;7.48043665966035E-5;23466;94047;
1282;139917;7.951653944020357E-5;7.557527854424081E-5;25263;101291;
1374;149919;8.145975887911372E-5;7.800254157594426E-5;27105;108551;
1466;159893;8.369601606963509E-5;8.030488076180176E-5;28976;115819;
1559;169931;8.526603001364257E-5;8.049158579829419E-5;30791;123173;
1650;179876;8.909479686386316E-5;8.319579030119621E-5;32619;130400;
1743;189967;9.087604507451835E-5;8.565206770631981E-5;34501;137723;
1834;199924;9.33184023889511E-5;8.878255365193791E-5;36259;144988;
1926;209865;9.480470231323473E-5;8.915599710491691E-5;38096;152244;
2018;219886;9.567546880979717E-5;9.148665429585637E-5;39988;159548;
2110;229898;9.663703131039814E-5;9.095759071510891E-5;41752;166810;
2203;239966;9.723842862699339E-5;9.164815867888264E-5;43581;174101;
2296;249948;9.885330170027679E-5;9.429491507435252E-5;45471;181442;
2388;259903;9.940357852882704E-5;9.253847904403832E-5;47265;188744;
2480;269911;1.0133765707336846E-4;9.662204666240872E-5;49138;196001;
2572;279939;1.0334849111202976E-4;9.817655143997211E-5;50973;203312;
2667;289975;1.0517458981909971E-4;9.930922377877277E-5;52908;210715;
2762;299906;1.06928999144568E-4;9.964662392849948E-5;54788;218280;
2856;309964;1.079447322970639E-4;1.006713641244956E-4;56673;225805;
2948;319962;1.0936132983377078E-4;1.0418955360206353E-4;58434;233052;
3040;329940;1.1032656663724625E-4;1.0425105822105488E-4;60239;240362;
3132;339923;1.1150758251561107E-4;1.0386404727837987E-4;62019;247610;
3225;349895;1.1170688114387846E-4;1.0493996889672452E-4;63824;254922;
3319;359967;1.1230907457322552E-4;1.0645984482293603E-4;65640;262336;
3411;369942;1.1327594019030358E-4;1.1042442491012256E-4;67433;269600;
3503;379900;1.1473152822395595E-4;1.0654824833458934E-4;69265;276972;
3596;389967;1.1536686663590217E-4;1.0801706056964784E-4;71055;284406;
3689;399967;1.1748120300751879E-4;1.0993010940509054E-4;72911;291788;
3780;409859;1.1916110581506196E-4;1.1141777423130947E-4;74740;299035;
3873;419957;1.2030798845043312E-4;1.1253608336489877E-4;76556;306402;
3965;429934;1.2159533073929961E-4;1.153241153990039E-4;78282;313708;
4057;439906;1.2236906510034264E-4;1.1340321359054145E-4;80061;320981;
4149;449879;1.23334977799704E-4;1.1622762260468542E-4;81855;328289;
4242;459895;1.2357884330202668E-4;1.1913215960447606E-4;83751;335656;
4335;469933;1.2456402590931738E-4;1.1734202499153062E-4;85593;343016;
4427;479903;1.2481278082875687E-4;1.1567941584907656E-4;87452;350305;
4520;489969;1.250625312656328E-4;1.1695468085043234E-4;89276;357621;
4614;499970;1.2581781580271766E-4;1.173641546719297E-4;91156;365024;
4706;509904;1.2709710218607016E-4;1.1925601343534002E-4;92954;372341;
4798;519876;1.2833675564681725E-4;1.2114748850088805E-4;94789;379677;
4891;529937;1.286008230452675E-4;1.1912344015299866E-4;96635;386966;
4983;539894;1.2973533990659055E-4;1.2098300473624847E-4;98524;394295;
5076;549966;1.2980269989615784E-4;1.2218862340594136E-4;100321;401659;
5168;559941;1.3130252100840336E-4;1.2366464614131577E-4;102086;408983;
5260;569896;1.3199577613516366E-4;1.241198504017931E-4;103906;416318;
5353;579955;1.325556733828208E-4;1.2670206331234646E-4;105752;423686;
5445;589939;1.3312034078807243E-4;1.255738550189461E-4;107553;430981;
5537;599896;1.3368983957219252E-4;1.253571088425042E-4;109372;438278;
5630;609945;1.3557483731019523E-4;1.292743227328614E-4;111221;445601;
5722;619897;1.358695652173913E-4;1.256793842906215E-4;113073;452900;
5815;629954;1.3616557734204794E-4;1.2607873895506032E-4;114899;460219;
5908;639948;1.3691128148959474E-4;1.297866572867668E-4;116711;467505;
6001;649970;1.3842746400885935E-4;1.3094635582913065E-4;118526;474931;
6094;659891;1.3935340022296544E-4;1.2925908913105746E-4;120453;482295;
6189;669967;1.3966480446927373E-4;1.3020211500806134E-4;122357;489706;
6282;679972;1.4029180695847364E-4;1.2942571725941873E-4;124179;497011;
6375;689912;1.410039481105471E-4;1.3182068661858276E-4;126082;504517;
6469;699947;1.4180374361883155E-4;1.3237547604890793E-4;127940;511981;
6561;709891;1.4196479273140261E-4;1.315462753094255E-4;129785;519208;
6654;719950;1.422879908935686E-4;1.3089808704607473E-4;131634;526561;
6746;729893;1.4310246136233542E-4;1.3389108543730317E-4;133440;533800;
6840;739971;1.4442518775274407E-4;1.3478763648555673E-4;135254;541264;
6932;749878;1.4442518775274407E-4;1.361309716000171E-4;137093;548555;
7025;759940;1.4475969889982628E-4;1.363000722462671E-4;138894;555940;
7118;769911;1.4509576320371445E-4;1.3454794413154082E-4;140804;563277;
7211;779962;1.4766686355581807E-4;1.3477888030840435E-4;142682;570628;
7303;789911;1.4863258026159333E-4;1.387218122189327E-4;144551;577879;
7396;799901;1.4863258026159333E-4;1.3678923143475787E-4;146371;585261;
7492;809966;1.5060240963855423E-4;1.3638071736763363E-4;148321;592869;
7589;819972;1.5169902912621358E-4;1.4393094932196057E-4;150250;600473;
7683;829925;1.5234613040828764E-4;1.427731580876322E-4;152185;607943;
7778;839934;1.5365703749231714E-4;1.445528766703983E-4;153974;615427;
7876;849968;1.5403573629081948E-4;1.4254110127222914E-4;155951;623149;
7971;859954;1.5508684863523573E-4;1.4358196203503006E-4;157802;630725;
8064;869972;1.5537600994406463E-4;1.4450259913704685E-4;159623;638110;
8156;879891;1.5537600994406463E-4;1.4470491433715384E-4;161407;645368;
8249;889942;1.5556938394523958E-4;1.416512059081393E-4;163269;652714;
8343;899969;1.5634771732332708E-4;1.4711231058339136E-4;165099;660102;
8436;909909;1.5713387806411063E-4;1.454984244870007E-4;166925;667485;
8531;919949;1.6035920461834508E-4;1.474037340620914E-4;168779;674997;
8626;929953;1.6035920461834508E-4;1.4738429523251836E-4;170618;682548;
8718;939890;1.6097875080489375E-4;1.5002235666367817E-4;172376;689813;
8815;949958;1.6181229773462783E-4;1.482611627565337E-4;174311;697538;
8911;959901;1.6202203499675956E-4;1.5311222785233908E-4;176138;705094;
9005;969974;1.6202203499675956E-4;1.514447466088334E-4;178027;712427;
9098;979898;1.6202203499675956E-4;1.512855794190607E-4;179953;719881;
9191;989924;1.6244314489928524E-4;1.500158287412203E-4;181871;727323;
9284;999926;1.6329196603527107E-4;1.5466049455786521E-4;183720;734653;
