iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.5463434508046446E-5;2.3423661023304127E-5;0;0;
87;9854;3.477535123104743E-5;3.3439810306026795E-5;1731;6881;
177;19919;4.222972972972973E-5;4.0941672127584336E-5;3491;13990;
267;29906;4.7966231772831926E-5;4.620190321684475E-5;5246;21032;
357;39874;5.264266161297115E-5;5.071180211206001E-5;6970;28151;
448;49882;5.587840858292356E-5;5.420878820564033E-5;8770;35419;
539;59923;5.8878944889307586E-5;5.6344007740847705E-5;10473;42579;
630;69928;6.153088850603002E-5;5.961164820432732E-5;12254;49782;
721;79885;6.541077969649399E-5;6.350698592194669E-5;13985;56976;
813;89951;6.722237160527024E-5;6.392122852233261E-5;15760;64270;
906;99923;6.760411032990806E-5;6.51476845529263E-5;17586;71661;
998;109905;7.072135785007072E-5;6.631201606685699E-5;19425;78952;
1090;119945;7.359434795407713E-5;7.050837797831204E-5;21240;86233;
1181;129869;7.749535027898326E-5;7.359626761654879E-5;23083;93485;
1273;139948;8.082767539605561E-5;7.645891361919609E-5;24970;100771;
1364;149853;8.275405494869249E-5;7.992804587677109E-5;26776;107924;
1458;159949;8.480325644504748E-5;7.995758131301283E-5;28722;115390;
1550;169949;8.632596685082873E-5;8.085262852762563E-5;30489;122597;
1640;179919;8.91583452211127E-5;8.523665084525479E-5;32269;129696;
1736;189911;8.986340762041697E-5;8.501267741161705E-5;34180;137331;
1831;199944;9.24898261191269E-5;8.814520772438993E-5;36048;144805;
1923;209875;9.491268033409264E-5;9.090385151107397E-5;37823;152038;
2019;219915;9.693679720822024E-5;9.344496892060015E-5;39704;159658;
2113;229944;9.924573243350536E-5;9.463484629962198E-5;41524;167136;
2205;239905;9.996001599360256E-5;9.331609701285727E-5;43394;174468;
2296;249865;1.0092854259184497E-4;9.421300385419919E-5;45193;181674;
2388;259949;1.0208248264597796E-4;9.802731512018194E-5;46944;189004;
2479;269872;1.0271158586688578E-4;9.66627283103656E-5;48721;196221;
2570;279852;1.0296540362438221E-4;9.720566060830908E-5;50603;203421;
2661;289891;1.0347682119205298E-4;9.587303127622392E-5;52402;210654;
2751;299865;1.0412328196584757E-4;9.798045747480345E-5;54205;217817;
2844;309946;1.0535187526337969E-4;1.0053670805073805E-4;56009;225090;
2934;319891;1.0633772862611655E-4;1.0020108423972769E-4;57809;232296;
3027;329931;1.0651896037494674E-4;1.0170345602962159E-4;59647;239658;
3119;339899;1.0660980810234541E-4;1.0123974024863202E-4;61393;246972;
3211;349915;1.0670081092616304E-4;1.01237756807935E-4;63274;254229;
3303;359938;1.0827197921177999E-4;1.0290822719850086E-4;65082;261488;
3395;369930;1.0940919037199125E-4;1.0353837300738317E-4;66896;268744;
3487;379947;1.1106175033318525E-4;1.0485815597767101E-4;68687;276026;
3577;389852;1.1125945705384957E-4;1.0427965272233568E-4;70503;283188;
3669;399893;1.1135857461024499E-4;1.0567718729153924E-4;72280;290403;
3762;409906;1.1175681716584712E-4;1.0492590015012191E-4;74079;297741;
