iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.867873586196241E-5;1.6920020787279505E-5;0;0;
418;9955;3.7023853713035006E-5;3.2553507017084484E-5;8295;33200;
850;19971;4.4607739111866045E-5;3.88061644357055E-5;16869;67470;
1286;29942;4.858719946590152E-5;3.975008539659014E-5;25478;102054;
1720;39968;5.161853209539954E-5;4.30926672190708E-5;34159;136498;
2161;49973;5.5695551944242265E-5;4.5089705166360174E-5;42782;171532;
2609;59972;5.737776944067031E-5;4.697848253953291E-5;51551;207047;
3060;69966;6.009480575561134E-5;4.982696542323116E-5;60490;242870;
3507;79973;6.432993470865618E-5;4.8068625053934834E-5;69278;278219;
3953;89958;6.58434928919097E-5;5.533878364413909E-5;78145;313614;
4394;99968;6.907585188275924E-5;5.8181100795852436E-5;86870;348614;
4832;109965;7.113067311597885E-5;5.797486034731513E-5;95573;383286;
5277;119973;7.316955098637979E-5;5.613849828004571E-5;104345;418397;
5717;129956;7.429263375281841E-5;5.5491412832757774E-5;113010;453238;
6155;139959;7.600105416803889E-5;5.909836253381917E-5;121738;488017;
6599;149971;7.722391140809514E-5;6.310225660865088E-5;130615;523261;
7041;159964;7.93369728903937E-5;6.071093710150285E-5;139350;558218;
7482;169963;8.04648612673766E-5;6.0649947433458505E-5;148181;593121;
7920;179957;8.213600346782018E-5;6.090535483184466E-5;156879;627783;
8364;189955;8.315232425122673E-5;6.016977176141093E-5;165692;662973;
8805;199958;8.431428152999466E-5;5.917484942788534E-5;174319;697975;
9242;209957;8.580337035876895E-5;6.44598659463897E-5;183046;732556;
9684;219959;8.662214907204929E-5;6.804881639109028E-5;191702;767687;
10127;229975;8.916684887116556E-5;6.770057152675084E-5;200500;802791;
10567;239946;8.916684887116556E-5;6.710455895409766E-5;209190;837622;
11006;249956;8.935417561498726E-5;6.0916046568832894E-5;217954;872341;
11450;259963;8.96033418916473E-5;6.856317347220917E-5;226718;907456;
11891;269959;9.184430493778348E-5;7.109366488860769E-5;235557;942279;
12329;279973;9.501984039698794E-5;7.622860867642438E-5;244193;976987;
12770;289958;9.568563030024958E-5;7.204292144187313E-5;253052;1011965;
13212;299970;9.661432924172668E-5;7.257230713869556E-5;261866;1047044;
13653;309967;9.66223104341206E-5;7.03203221205228E-5;270631;1082037;
14089;319956;9.856714954684119E-5;7.135513118729242E-5;279312;1116646;
14531;329970;9.856714954684124E-5;6.876066745105898E-5;288068;1151682;
14972;339963;1.0065378329340036E-4;7.216083090745699E-5;296711;1186547;
15407;349961;1.0201184606108975E-4;7.602807936815159E-5;305227;1221052;
15850;359972;1.0201184606108975E-4;7.534579926415844E-5;313993;1256214;
16292;369973;1.026429745316113E-4;7.681004808953298E-5;322822;1291132;
16733;379964;1.0343906463697649E-4;7.163514930247646E-5;331665;1325987;
17169;389968;1.0409961269898605E-4;7.826299543687157E-5;340351;1360772;
17610;399964;1.0409961269898605E-4;7.636048658913757E-5;349004;1395642;
18051;409962;1.0463930499584965E-4;7.700519381811783E-5;357778;1430613;
18486;419971;1.0517043554807947E-4;7.649261669515325E-5;366420;1465229;
18925;429972;1.0517043554807947E-4;7.033786853173689E-5;375048;1499942;
19364;439971;1.057916003801266E-4;7.380529181583674E-5;383621;1534708;
19802;449946;1.0635337762000793E-4;7.889610041998712E-5;392256;1569333;
20238;459965;1.0635337762000793E-4;8.095163833038495E-5;400865;1603910;
20678;469965;1.0635337762000793E-4;7.762336725502568E-5;409608;1638722;
21118;479967;1.0635337762000793E-4;7.643232207687223E-5;418352;1673394;
21554;489958;1.0635337762000793E-4;7.536669277508237E-5;426959;1707933;
21992;499936;1.0672310664057125E-4;7.483459859141389E-5;435605;1742642;
22432;509958;1.0672310664057127E-4;7.584442651583962E-5;444221;1777450;
22871;519956;1.0672310664057127E-4;7.964092225648672E-5;453116;1812171;
23306;529956;1.0672310664057127E-4;7.993895728183046E-5;461683;1846608;
23745;539957;1.0672310664057127E-4;7.640311687490626E-5;470187;1881484;
24183;549930;1.0703906063608688E-4;8.095967818993215E-5;478766;1916200;
24620;559973;1.072338582132811E-4;7.922696173585484E-5;487346;1950754;
25061;569954;1.072338582132811E-4;8.042076735535643E-5;496169;1985868;
25502;579958;1.072338582132811E-4;7.870435320721552E-5;504816;2020743;
25944;589965;1.0728500556153101E-4;8.074970017238328E-5;513764;2055733;
26382;599958;1.0741949978258313E-4;7.769650006893075E-5;522469;2090459;
26824;609971;1.0741949978258313E-4;7.489359485291905E-5;531336;2125492;
27266;619975;1.0741949978258313E-4;7.556334462485241E-5;539979;2160419;
27704;629974;1.0741949978258313E-4;8.6694643246529E-5;548602;2194956;
28145;639967;1.0741949978258313E-4;8.313063414908468E-5;557361;2229957;
28587;649963;1.0741949978258313E-4;7.93294729050907E-5;566061;2264934;
29029;659972;1.0761469565337467E-4;7.860617421964682E-5;574715;2299957;
29467;669973;1.0841769734504488E-4;7.994995852496367E-5;583367;2334584;
29910;679969;1.0857369041170298E-4;8.041258932372392E-5;592079;2369642;
30351;689962;1.1011666792659012E-4;7.93684338688935E-5;600828;2404574;
30789;699969;1.1027655221212427E-4;8.226919894214267E-5;609406;2439327;
31233;709954;1.1036864401514418E-4;7.66497110751066E-5;618169;2474380;
31676;719971;1.1170199964498938E-4;7.958451485008146E-5;627096;2509531;
32117;729969;1.117019996449894E-4;8.257706279543006E-5;635842;2544434;
32553;739937;1.1188096987676114E-4;8.145007788710501E-5;644464;2578928;
32998;749969;1.1329961285842128E-4;7.81862656295509E-5;653300;2614097;
33439;759954;1.1336660011656649E-4;8.009976285671333E-5;661915;2649000;
33878;769975;1.1356362733583067E-4;8.288965132192651E-5;670551;2683814;
34319;779963;1.1396696109623801E-4;8.404941143746509E-5;679311;2718761;
34761;789969;1.1396696109623801E-4;8.78937706992402E-5;687979;2753812;
35202;799955;1.1396696109623801E-4;8.662668692177678E-5;696779;2788673;
35641;809974;1.1396696109623804E-4;7.606847485850665E-5;705588;2823370;
36085;819958;1.1467818608950043E-4;7.557945122665156E-5;714344;2858417;
36528;829966;1.1560821600559864E-4;7.871304874795388E-5;723094;2893391;
36966;839974;1.1560821600559864E-4;7.952945384485542E-5;731702;2928167;
37410;849960;1.1561221553861859E-4;8.244141114609919E-5;740374;2963344;
37853;859964;1.1564993903087113E-4;7.873027186849392E-5;749251;2998377;
38295;869975;1.1564993903087113E-4;7.751638683511771E-5;757984;3033473;
38732;879935;1.1594456957172613E-4;8.111047308891598E-5;766603;3068199;
39176;889955;1.1594456957172615E-4;7.832041824757229E-5;775356;3103368;
39618;899955;1.1594456957172615E-4;8.362670588381975E-5;784148;3138323;
40057;909971;1.1594456957172618E-4;8.653453431766658E-5;792815;3173080;
40501;919967;1.1594456957172618E-4;8.098349691854275E-5;801680;3208020;
40947;929971;1.1640555768914215E-4;8.438367371897512E-5;810516;3243128;
41391;939956;1.1640555768914215E-4;7.944477209432572E-5;819169;3278323;
41831;949964;1.1640555768914215E-4;8.586731493487189E-5;827837;3313067;
42276;959957;1.1708138913434016E-4;8.619046431094421E-5;836773;3348379;
42735;969970;1.1732979128707436E-4;8.456274624059092E-5;845840;3384606;
43176;979968;1.1732979128707436E-4;8.82218569347571E-5;854508;3419691;
43616;989970;1.1732979128707436E-4;8.694464906142644E-5;863211;3454453;
44052;999974;1.1746588901379218E-4;7.707161900342275E-5;871919;3488900;
