iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.5272947836635664E-5;2.3678448350141053E-5;0;0;
90;9918;3.328894806924101E-5;3.226432708008649E-5;1800;7150;
182;19924;4.0756439517443756E-5;3.956719924055754E-5;3592;14426;
274;29900;4.8742444921037236E-5;4.6807403629154637E-5;5469;21736;
367;39928;5.2932458183358036E-5;5.133667815085313E-5;7243;29098;
460;49877;5.847953216374269E-5;5.667910416038581E-5;9115;36458;
554;59941;6.212723658051689E-5;5.9882128262720506E-5;10994;43883;
647;69941;6.501950585175553E-5;6.242560172441598E-5;12851;51281;
741;79882;6.800870511425463E-5;6.515457300622177E-5;14696;58741;
837;89943;6.983240223463687E-5;6.726441915332042E-5;16592;66294;
932;99916;7.080147267063155E-5;6.803871842689588E-5;18528;73850;
1026;109868;7.269555103227682E-5;6.986285037987884E-5;20320;81291;
1121;119913;7.372456502506635E-5;7.095837893822492E-5;22196;88742;
1219;129862;7.598784194528876E-5;7.243458997443574E-5;24160;96508;
1316;139930;7.788161993769471E-5;7.416316861352841E-5;26055;104117;
1411;149887;8.04634695848085E-5;7.638752040473203E-5;27919;111611;
1506;159910;8.148631029986962E-5;7.739782609482082E-5;29805;119155;
1601;169943;8.375209380234506E-5;8.032498626177349E-5;31720;126686;
1695;179933;8.602890571231934E-5;8.145282618301906E-5;33551;134084;
1789;189924;8.787346221441125E-5;8.376916600229687E-5;35352;141544;
1884;199942;9.041591320072333E-5;8.545608011460065E-5;37222;149098;
1978;209931;9.33184023889511E-5;8.941324464291273E-5;39029;156517;
2072;219902;9.693679720822024E-5;9.077224768936906E-5;40891;163987;
2167;229902;9.754194303550527E-5;9.139300853585312E-5;42782;171506;
2262;239914;9.916699722332408E-5;9.38032687069293E-5;44628;179097;
2357;249933;1.0275380189066995E-4;9.771667493223583E-5;46527;186627;
2453;259951;1.042535446205171E-4;9.71348737297672E-5;48360;194194;
2548;269933;1.0647359454855196E-4;1.012278945968559E-4;50251;201810;
2643;279869;1.0766580534022394E-4;1.0264461564017023E-4;52149;209394;
2738;289877;1.1130899376669635E-4;1.048129642449404E-4;54014;216950;
2834;299890;1.1343012704174228E-4;1.0875610854954106E-4;55868;224549;
2930;309943;1.1510128913443831E-4;1.0902835423990401E-4;57741;232112;
3025;319949;1.1671335200746966E-4;1.1207185914449282E-4;59645;239591;
3120;329875;1.1742602160638798E-4;1.0971728202479819E-4;61554;247108;
3217;339951;1.1764705882352942E-4;1.1126356205942534E-4;63433;254654;
3312;349898;1.183151916706105E-4;1.1085762487573223E-4;65298;262230;
3408;359943;1.1933174224343676E-4;1.1477874461550713E-4;67246;269746;
3503;369909;1.2177301509985388E-4;1.1469632255135336E-4;69155;277287;
3599;379913;1.2260912211868564E-4;1.1453354869854733E-4;71009;284911;
3695;389946;1.2518778167250875E-4;1.1890196222579478E-4;72921;292465;
3791;399904;1.2677484787018255E-4;1.2053791334248602E-4;74820;300064;
3887;409947;1.2906556530717606E-4;1.2077815028915086E-4;76731;307705;
3982;419894;1.307531380753138E-4;1.2567130097833684E-4;78633;315246;
4078;429932;1.3383297644539615E-4;1.2827378148999477E-4;80600;322797;
4174;439912;1.3469827586206896E-4;1.2637825839203681E-4;82525;330556;
4270;449901;1.3646288209606986E-4;1.280896782624108E-4;84446;338166;
4365;459910;1.378169790518192E-4;1.2947778723376192E-4;86336;345653;
4461;469921;1.3865779256794233E-4;1.2937689283977274E-4;88275;353273;
4557;479945;1.3865779256794233E-4;1.3166198879442057E-4;90143;360870;
4652;489894;1.3974287311347122E-4;1.296220193044305E-4;92036;368431;
4748;499945;1.426126640045636E-4;1.3388500794860462E-4;93942;375999;
4843;509900;1.4459224985540774E-4;1.3401796680906515E-4;95846;383516;
4939;519943;1.462843768285547E-4;1.3648793897424007E-4;97789;391066;
5034;529913;1.473187978786093E-4;1.3701322293536793E-4;99631;398613;
5129;539880;1.4854426619132502E-4;1.3727967187522359E-4;101554;406221;
5226;549942;1.488981536628946E-4;1.385251061609977E-4;103482;413866;
5321;559864;1.5087507543753772E-4;1.4007678766590626E-4;105328;421411;
5416;569889;1.5124016938898973E-4;1.415758529996961E-4;107168;428882;
5512;579890;1.5142337976983646E-4;1.3820347798342714E-4;109062;436400;
5609;589939;1.5197568389057752E-4;1.4286694283890367E-4;110970;444104;
5704;599867;1.5234613040828764E-4;1.4204574767861202E-4;112867;451590;
5800;609909;1.5234613040828764E-4;1.406276132403599E-4;114809;459191;
5896;619943;1.5441630636195183E-4;1.429324119543655E-4;116771;466860;
5991;629862;1.5566625155666251E-4;1.4197162984012023E-4;118598;474342;
6087;639889;1.5713387806411063E-4;1.4558148719813585E-4;120487;481965;
6183;649913;1.5782828282828284E-4;1.4679371443435517E-4;122393;489553;
6279;659929;1.6025641025641026E-4;1.4907090385703596E-4;124251;497147;
6374;669863;1.6149870801033592E-4;1.541062959682685E-4;126134;504663;
6471;679948;1.6233766233766234E-4;1.496556751412193E-4;128052;512341;
6566;689871;1.6276041666666666E-4;1.4990625543954123E-4;129968;519902;
6662;699883;1.6318537859007833E-4;1.5578707356219765E-4;131886;527543;
6758;709894;1.6404199475065617E-4;1.5671936994290933E-4;133783;535104;
6854;719914;1.6490765171503957E-4;1.5146098433419235E-4;135731;542686;
6950;729900;1.6644474034620507E-4;1.5149088386458507E-4;137673;550289;
7045;739899;1.6733601070950468E-4;1.5044825116118267E-4;139606;557867;
7142;749950;1.6869095816464237E-4;1.569203182410367E-4;141509;565592;
7238;759883;1.6869095816464237E-4;1.5366947368724917E-4;143360;573236;
7334;769884;1.6869095816464237E-4;1.560500396513553E-4;145244;580830;
7431;779921;1.7146776406035664E-4;1.5617089313421065E-4;147114;588483;
7527;789892;1.7241379310344826E-4;1.57165089547207E-4;148963;596178;
7623;799901;1.7289073305670817E-4;1.6136773980800282E-4;150844;603755;
7718;809873;1.7433751743375174E-4;1.5961736972243523E-4;152701;611309;
7814;819887;1.7507002801120448E-4;1.6391789622349944E-4;154562;618959;
7911;829924;1.7507002801120448E-4;1.657292535346092E-4;156457;626616;
8007;839947;1.7543859649122806E-4;1.6486542721976083E-4;158315;634159;
8103;849947;1.7543859649122806E-4;1.5748817604837418E-4;160280;641764;
8199;859925;1.7593244194229416E-4;1.5963109099086635E-4;162232;649469;
8295;869931;1.7593244194229416E-4;1.5912507520281108E-4;164075;657084;
8391;879944;1.7717930545712261E-4;1.5982222889048133E-4;165968;664647;
8487;889914;1.7921146953405018E-4;1.669328094677139E-4;167867;672172;
8584;899947;1.7972681524083394E-4;1.6684459099597295E-4;169763;679863;
8680;909935;1.8076644974692697E-4;1.6418603722404717E-4;171717;687448;
8776;919883;1.8076644974692697E-4;1.7064100659132172E-4;173614;695018;
