iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;3.763154860445657E-7;3.608047798889618E-7;0;0;
1;1729;3.763154860445657E-7;3.608047798889618E-7;90;402;
2;19703;3.763154860445657E-7;3.6185633325667356E-7;104;456;
2;21425;3.763154860445657E-7;3.6185633325667356E-7;187;802;
3;39383;3.782915144673815E-7;3.6322624266453264E-7;226;946;
3;41011;3.782915144673815E-7;3.6322624266453264E-7;284;1193;
4;58968;3.782915144673815E-7;3.643487385848793E-7;349;1420;
4;60605;3.782915144673815E-7;3.643487385848793E-7;384;1589;
5;78557;3.782915144673815E-7;3.6509847710617E-7;461;1923;
5;80197;3.782915144673815E-7;3.6509847710617E-7;476;1985;
6;99813;3.782915144673815E-7;3.658289035383974E-7;572;2379;
6;99813;3.782915144673815E-7;3.658289035383974E-7;572;2379;
7;119422;3.7866074057558844E-7;3.665219264353587E-7;661;2790;
7;119422;3.7866074057558844E-7;3.665219264353587E-7;661;2790;
8;139069;3.789816187851193E-7;3.669805922514626E-7;754;3182;
8;139069;3.789816187851193E-7;3.669805922514626E-7;754;3182;
9;158611;3.794819570370264E-7;3.6762402710745857E-7;844;3575;
9;158611;3.794819570370264E-7;3.6762402710745857E-7;844;3575;
10;178233;3.7948204344097965E-7;3.6797067362802446E-7;938;3980;
10;178233;3.7948204344097965E-7;3.6797067362802446E-7;938;3980;
11;197845;3.7948204344097965E-7;3.683720132315994E-7;1032;4356;
11;197845;3.7948204344097965E-7;3.683720132315994E-7;1032;4356;
12;217431;3.7948204344097965E-7;3.6877219087191924E-7;1137;4758;
12;217431;3.7948204344097965E-7;3.6877219087191924E-7;1137;4758;
13;233719;3.794821298449715E-7;3.6903231435717293E-7;1235;5154;
14;249949;3.8001694571564397E-7;3.6957236095107536E-7;1330;5549;
14;249949;3.8001694571564397E-7;3.6957236095107536E-7;1330;5549;
15;265990;3.8147094892729555E-7;3.698657322188502E-7;1427;5950;
15;265990;3.8147094892729555E-7;3.698657322188502E-7;1427;5950;
16;282307;3.8147094892729555E-7;3.699260824302414E-7;1529;6336;
17;298517;3.8147094892729555E-7;3.7015406444312464E-7;1645;6727;
17;298517;3.8147094892729555E-7;3.7015406444312464E-7;1645;6727;
18;314818;3.8147094892729555E-7;3.7042463619495293E-7;1764;7132;
19;329476;3.84509378337541E-7;3.7017369537724454E-7;1787;7247;
19;331117;3.84509378337541E-7;3.7017369537724454E-7;1860;7534;
20;347351;3.84509378337541E-7;3.705047949965379E-7;1944;7922;
20;347351;3.84509378337541E-7;3.705047949965379E-7;1944;7922;
21;363665;3.8521845892893216E-7;3.703161348783696E-7;2041;8327;
22;379883;3.8521845892893216E-7;3.7057643858540525E-7;2139;8716;
22;379883;3.8521845892893216E-7;3.7057643858540525E-7;2139;8716;
23;396239;3.872475658973369E-7;3.716348492808129E-7;2242;9121;
23;396239;3.872475658973369E-7;3.716348492808129E-7;2242;9121;
24;412638;3.872475658973369E-7;3.7211532211293125E-7;2348;9517;
25;428796;3.872475658973369E-7;3.723424498091752E-7;2455;9919;
25;428796;3.872475658973369E-7;3.723424498091752E-7;2455;9919;
26;444938;3.887004469122262E-7;3.728190831574155E-7;2568;10316;
27;459551;3.887004469122262E-7;3.7310065787750784E-7;2594;10411;
27;461198;3.887004469122262E-7;3.7310065787750784E-7;2647;10707;
28;478528;3.8889435933621074E-7;3.7338504931459505E-7;2765;11117;
28;478528;3.8889435933621074E-7;3.7338504931459505E-7;2765;11117;
29;495832;3.8905380014913166E-7;3.739082923536403E-7;2871;11525;
29;495832;3.8905380014913166E-7;3.739082923536403E-7;2871;11525;
30;513195;3.8905380014913166E-7;3.744803728364393E-7;2979;11928;
31;528844;3.89448197080727E-7;3.747590832789925E-7;3047;12212;
31;530368;3.89448197080727E-7;3.747590832789925E-7;3078;12320;
32;547614;3.89448197080727E-7;3.752715893102428E-7;3187;12719;
32;547614;3.89448197080727E-7;3.752715893102428E-7;3187;12719;
33;564879;3.89448197080727E-7;3.7594341193627046E-7;3282;13112;
33;564879;3.89448197080727E-7;3.7594341193627046E-7;3282;13112;
34;582137;3.89448197080727E-7;3.76015600996075E-7;3385;13511;
35;599365;3.89448197080727E-7;3.761777611607054E-7;3479;13898;
35;599365;3.89448197080727E-7;3.761777611607054E-7;3479;13898;
36;616744;3.89448197080727E-7;3.7640557520480686E-7;3580;14312;
36;616744;3.89448197080727E-7;3.7640557520480686E-7;3580;14312;
37;633890;3.904155176737974E-7;3.7630412576073795E-7;3693;14707;
38;649516;3.9041551767379863E-7;3.767092360520276E-7;3725;14819;
38;651160;3.9041551767379863E-7;3.767092360520276E-7;3797;15118;
39;668443;3.9041551767379863E-7;3.770832340971096E-7;3903;15520;
39;668443;3.9041551767379863E-7;3.770832340971096E-7;3903;15520;
40;685746;3.913977046873011E-7;3.7724070754062003E-7;4007;15920;
40;685746;3.913977046873011E-7;3.7724070754062003E-7;4007;15920;
41;702995;3.913977046873011E-7;3.7749563285071587E-7;4111;16315;
42;718615;3.915806709828784E-7;3.7771046608398264E-7;4190;16638;
42;720338;3.915806709828784E-7;3.7771046608398264E-7;4222;16734;
43;737643;3.9392566622678294E-7;3.782930640180125E-7;4323;17133;
43;737643;3.9392566622678294E-7;3.782930640180125E-7;4323;17133;
44;754958;3.9392566622678315E-7;3.7924328447379386E-7;4426;17528;
44;754958;3.9392566622678315E-7;3.7924328447379386E-7;4426;17528;
45;772218;3.9392566622678315E-7;3.797726709937859E-7;4519;17924;
46;789435;3.9458499956714044E-7;3.8032703451593153E-7;4623;18311;
46;789435;3.9458499956714044E-7;3.8032703451593153E-7;4623;18311;
47;806564;3.9458499956714044E-7;3.8073346294817314E-7;4720;18698;
47;806564;3.9458499956714044E-7;3.8073346294817314E-7;4720;18698;
48;823648;3.9458499956714044E-7;3.812421216529904E-7;4817;19072;
49;839278;3.9458499956714044E-7;3.8123689341732535E-7;4856;19249;
49;840751;3.9458499956714044E-7;3.8123689341732535E-7;4908;19445;
