iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.752282277860077E-8;9.346838725977758E-8;0;0;
2;9416;9.770895940349071E-8;9.393755706998342E-8;170;697;
3;19422;9.782414642318236E-8;9.416176532692331E-8;303;1212;
4;28684;9.801290594740352E-8;9.44496360739354E-8;393;1612;
5;37979;9.801290594740352E-8;9.470442578816427E-8;486;2016;
6;47360;9.901294980469201E-8;9.50667301394438E-8;581;2422;
7;56655;1.0061772238302611E-7;9.535122834251603E-8;680;2821;
8;65950;1.0061772238302611E-7;9.551558957224848E-8;788;3230;
9;75206;1.0061772238302611E-7;9.570968969501896E-8;884;3623;
10;84476;1.0061772238302611E-7;9.595593106826676E-8;985;4036;
11;93731;1.0061772238302611E-7;9.605195049948053E-8;1086;4423;
12;103017;1.0061772238302611E-7;9.617733928633879E-8;1197;4818;
13;112375;1.0171004074402522E-7;9.645963257501605E-8;1293;5231;
14;121686;1.0171004074402522E-7;9.664024210638967E-8;1387;5634;
16;139514;1.0171004074402522E-7;9.709545081851966E-8;1532;6251;
17;149353;1.0171004074402522E-7;9.72564451490576E-8;1657;6798;
18;158487;1.0211718539303526E-7;9.748450337126674E-8;1769;7202;
19;167612;1.0211718539303526E-7;9.765180788635218E-8;1889;7602;
20;176738;1.0211718539303526E-7;9.77356745350658E-8;1991;7992;
21;185848;1.0455050861208677E-7;9.791641384428455E-8;2086;8384;
22;194957;1.0455050861208677E-7;9.799861688484202E-8;2177;8800;
23;204016;1.0455050861208677E-7;9.80996336967091E-8;2260;9189;
24;213071;1.0455050861208677E-7;9.825953918976326E-8;2357;9592;
25;222213;1.0455050861208677E-7;9.84330860889383E-8;2464;9990;
27;239745;1.0464608745545608E-7;9.877513897090774E-8;2601;10501;
28;249646;1.0464608745545608E-7;9.877918220719436E-8;2765;11200;
29;258715;1.0469517006631078E-7;9.897829397188194E-8;2867;11602;
30;267837;1.0469517006631078E-7;9.8940095410529E-8;2970;11990;
31;276879;1.0469517006631078E-7;9.899897249442993E-8;3080;12395;
32;285998;1.0469517006631078E-7;9.915554161028871E-8;3178;12783;
33;295088;1.0469517006631078E-7;9.94169265826694E-8;3271;13182;
34;304148;1.0502882200933581E-7;9.972224953653754E-8;3368;13573;
35;313364;1.0540030032761575E-7;9.991292598844063E-8;3466;13969;
36;322527;1.0540030032761575E-7;1.0017379944359075E-7;3581;14351;
37;331729;1.0540030032761575E-7;1.0044228124638737E-7;3666;14745;
39;349430;1.0540030032761575E-7;1.0107705588788588E-7;3841;15442;
40;359328;1.0540030032761575E-7;1.0138418997096696E-7;3973;15945;
41;368528;1.0540030032761575E-7;1.016447578453339E-7;4068;16347;
42;377702;1.054034110019448E-7;1.0192923828008983E-7;4161;16756;
43;386842;1.054034110019448E-7;1.0198335579990964E-7;4250;17147;
44;395970;1.0603953471972955E-7;1.0229083422623713E-7;4348;17538;
45;405193;1.0659277371345453E-7;1.0255745802369538E-7;4440;17935;
46;414282;1.0659277371345453E-7;1.0273979342808837E-7;4554;18351;
47;423511;1.0659277371345453E-7;1.0284303589157862E-7;4666;18749;
48;432730;1.0676095794472344E-7;1.0287411884499638E-7;4768;19168;
49;441879;1.0676095794472344E-7;1.0297042862713818E-7;4880;19561;
51;459530;1.0694863460282432E-7;1.0339742039998023E-7;5034;20187;
52;469436;1.0694863460282432E-7;1.0356901977713251E-7;5178;20752;
53;478604;1.0704171801101074E-7;1.0370427595524876E-7;5281;21147;
54;487723;1.0716123146686687E-7;1.0374091046097754E-7;5391;21537;
55;496784;1.0716123146686687E-7;1.0397815424327257E-7;5493;21934;
56;505908;1.0716123146686687E-7;1.041475241291693E-7;5601;22339;
57;515010;1.0728834396900568E-7;1.0429003136495911E-7;5708;22729;
58;524078;1.0737321102808776E-7;1.0437571819052248E-7;5803;23120;
59;533229;1.0757243228369174E-7;1.0471299202200187E-7;5903;23534;
60;542436;1.0800472715089794E-7;1.0465927760136122E-7;6025;23926;
61;551630;1.0800472715089794E-7;1.0486439717381724E-7;6116;24325;
63;569265;1.0838517576932339E-7;1.050484802148931E-7;6306;25093;
64;579151;1.085241486307671E-7;1.0517143569566687E-7;6411;25510;
65;588408;1.085241486307671E-7;1.0522717066845293E-7;6497;25918;
66;597567;1.0888493443003692E-7;1.0524683117702814E-7;6608;26330;
67;606696;1.0888493443003692E-7;1.0531956712560817E-7;6694;26732;
68;615783;1.0902560869815028E-7;1.0538732059653649E-7;6808;27140;
69;624933;1.0907523398819195E-7;1.0555132962658868E-7;6899;27535;
70;634109;1.0919208449108791E-7;1.0576403526169084E-7;6989;27953;
71;643256;1.0919208449108791E-7;1.0589903783157351E-7;7085;28351;
72;652421;1.0964641771447525E-7;1.059485861310733E-7;7167;28755;
74;669868;1.0964641771447525E-7;1.0634082267749887E-7;7276;29188;
