iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.588931151570221E-8;9.331793878854752E-8;0;0;
6;8552;9.714175916343072E-8;9.507968502969452E-8;118;466;
12;18856;9.980359650244285E-8;9.62129624846272E-8;218;937;
18;29316;1.0088646922781093E-7;9.778810447361385E-8;345;1402;
24;39916;1.0131582920015408E-7;9.868013413068271E-8;467;1872;
29;48767;1.0218654685498421E-7;9.872194837909832E-8;566;2283;
35;59368;1.0387464905949815E-7;9.985338305096187E-8;696;2746;
41;69944;1.0513954698943947E-7;1.0231723716962456E-7;821;3236;
46;78760;1.0524353828354735E-7;1.0287958492673621E-7;937;3638;
52;89345;1.0702383517130716E-7;1.0367806302678747E-7;1045;4130;
58;99935;1.0749694439935545E-7;1.0508189241487036E-7;1161;4609;
63;108722;1.082305548926434E-7;1.0603520742482894E-7;1273;5011;
69;119296;1.090410634469603E-7;1.0723618061025337E-7;1397;5485;
75;129866;1.1073129048128359E-7;1.0817277522065729E-7;1516;5980;
80;138675;1.1141511343785482E-7;1.0890098835752517E-7;1632;6388;
86;149251;1.1297615920600355E-7;1.101611263073506E-7;1741;6877;
92;159854;1.1416691545540327E-7;1.1137298503103683E-7;1861;7350;
97;168640;1.1422027585795703E-7;1.1186900100846787E-7;1967;7751;
103;179152;1.1583915038933538E-7;1.1282681218249342E-7;2077;8226;
109;189670;1.1615775244970892E-7;1.136201414145773E-7;2203;8707;
114;198442;1.1626552348203152E-7;1.1408884961201493E-7;2305;9098;
120;208961;1.1672027239710291E-7;1.1470551856060512E-7;2405;9571;
126;219510;1.178534687752538E-7;1.1534094657306916E-7;2512;10048;
132;229927;1.1793742075342434E-7;1.1572639462310432E-7;2617;10481;
137;238810;1.1831915337439718E-7;1.1619156457805536E-7;2722;10943;
143;249351;1.189243765835524E-7;1.1727549750714472E-7;2840;11432;
149;259788;1.1955142869337103E-7;1.1806981505539921E-7;2953;11911;
155;269864;1.2108041507334931E-7;1.1891490678106788E-7;3078;12370;
160;278461;1.2218535347062E-7;1.198618979959209E-7;3184;12773;
166;288667;1.2292123293438427E-7;1.2081537319351613E-7;3307;13260;
172;298816;1.234907119548271E-7;1.2151329887682014E-7;3426;13726;
178;308947;1.237193347710345E-7;1.2200627375814663E-7;3533;14200;
184;319059;1.2388155090286733E-7;1.2207241109716738E-7;3652;14665;
190;329144;1.247615961848902E-7;1.2286485748696275E-7;3748;15137;
196;339239;1.256035407135713E-7;1.234333546694545E-7;3856;15593;
202;349348;1.2639088428497453E-7;1.2364453613584363E-7;3968;16076;
208;359460;1.2666502762120925E-7;1.240331985619895E-7;4103;16560;
214;369608;1.2715911407227954E-7;1.2480127544312828E-7;4200;17057;
220;379699;1.2753197194653706E-7;1.252420296600124E-7;4312;17532;
226;389803;1.2871445791584264E-7;1.2664420487930274E-7;4420;17996;
232;399931;1.2945005603245674E-7;1.271880736315553E-7;4546;18472;
238;409963;1.296215426856054E-7;1.2769412356001676E-7;4644;18888;
243;418477;1.300107609906872E-7;1.278284652130264E-7;4758;19337;
249;428611;1.3045819134589932E-7;1.281700128356177E-7;4887;19817;
