iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.891645026030594E-5;1.6902149760195607E-5;0;0;
82;9957;2.6561988074798045E-5;2.3701023318517397E-5;8307;32743;
165;19873;3.538318636334503E-5;3.1638359800821045E-5;16641;65926;
249;29880;4.050509322117624E-5;3.6563831637716403E-5;25104;99448;
334;39946;4.412243523430459E-5;3.805152058108796E-5;33654;133307;
419;49907;4.8234153501571344E-5;4.0919805174191324E-5;42162;167221;
505;59965;4.9855702826784316E-5;4.3168205485948255E-5;50839;201489;
589;69905;5.4153130669097045E-5;4.616747758520054E-5;59221;235123;
674;79959;5.645689354008263E-5;4.899160624404096E-5;67622;268992;
759;89937;5.8532345316965555E-5;5.036640144525131E-5;75924;302963;
844;99905;6.091543270572508E-5;5.208885958928322E-5;84318;336900;
929;109918;6.235039119054867E-5;5.1820927878273966E-5;92860;370778;
1014;119894;6.242876368094905E-5;5.277641832438087E-5;101193;404721;
1100;129962;6.350356427292344E-5;5.365215797380747E-5;109841;438865;
1186;139889;6.460406542956413E-5;5.395370888732637E-5;118291;473226;
1274;149916;6.72232344624595E-5;5.74286868303386E-5;126997;508444;
1362;159963;6.8287422948927E-5;5.770861937646493E-5;135637;543523;
1448;169913;6.988374330865796E-5;5.9240342308578796E-5;144153;577847;
1533;179929;7.13393527076273E-5;6.096719890512525E-5;152750;611616;
1618;189943;7.36466210198913E-5;6.360138248666715E-5;161333;645537;
1703;199966;7.610762635719313E-5;6.466010621117283E-5;169872;679565;
1787;209877;7.66869626728537E-5;6.48694185866303E-5;178379;713214;
1872;219915;7.73856205593754E-5;6.652495773726152E-5;186863;747112;
1957;229944;7.79461953379451E-5;6.429891030004712E-5;195626;781152;
2042;239939;8.098410442452905E-5;6.752131136156411E-5;204123;814971;
2127;249935;8.292829252155893E-5;6.940574650037587E-5;212712;848905;
2212;259947;8.472408854476166E-5;7.058500175823267E-5;221342;882811;
2297;269948;8.581375745197615E-5;7.203064419350056E-5;229772;916755;
2382;279961;8.945908068595752E-5;7.45287004302801E-5;238168;950701;
2467;289968;8.999805508378077E-5;7.387038101109275E-5;246665;984674;
2552;299974;9.26893170864801E-5;7.920486957417242E-5;255176;1018574;
2637;309967;9.350851418313428E-5;8.140687205093723E-5;263774;1052477;
2721;319908;9.350851418313428E-5;7.590435500876517E-5;272114;1085996;
2806;329891;9.513538412719617E-5;7.863273653180258E-5;280589;1119896;
2891;339909;9.717984873316471E-5;7.817551286910506E-5;289011;1153675;
2976;349885;9.765490604125448E-5;8.285394859248473E-5;297612;1187527;
3061;359892;9.83810228392653E-5;7.90826444567158E-5;306128;1221585;
3146;369880;1.0100319712808176E-4;8.105657559582098E-5;314657;1255582;
3231;379888;1.0106035895180796E-4;8.366922343546668E-5;323045;1289480;
3316;389949;1.0110534843606294E-4;8.365541766846063E-5;331518;1323401;
