iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.5036807096410592E-5;1.4097760243433305E-5;0;0;
3;8483;1.5132136845361064E-5;1.4221598373169168E-5;288;1213;
5;16584;1.5132136845361064E-5;1.4364447512618091E-5;467;2016;
8;28566;1.531642665315553E-5;1.4508410532185443E-5;775;3193;
10;36549;1.531659086996399E-5;1.4530494963417335E-5;959;3982;
13;48711;1.5456046096111888E-5;1.4573554810709252E-5;1255;5180;
15;56689;1.546825820606566E-5;1.4636601218186728E-5;1467;5961;
18;68741;1.553941183326212E-5;1.472399963049039E-5;1771;7159;
20;76922;1.553941183326212E-5;1.4758478806245135E-5;1974;7945;
23;88933;1.5730848949871437E-5;1.4756643016698883E-5;2285;9131;
25;96838;1.5730848949871437E-5;1.4818349523034621E-5;2470;9941;
28;108121;1.5813391855533914E-5;1.4872780410279183E-5;2781;11135;
31;119396;1.6147909685387053E-5;1.4973166580517415E-5;3060;12344;
33;126927;1.6193408893938354E-5;1.5029989815915417E-5;3258;13148;
36;138796;1.629684773333663E-5;1.5242294724329188E-5;3531;14348;
38;146724;1.6359099241821192E-5;1.5341958957181208E-5;3746;15159;
41;158578;1.6491814947323473E-5;1.5479991493111824E-5;4070;16385;
43;166475;1.66425682278727E-5;1.556316518235313E-5;4267;17194;
46;178343;1.66425682278727E-5;1.5634092784794076E-5;4551;18413;
49;189836;1.6676455746189696E-5;1.5719644344917205E-5;4782;19379;
51;198111;1.671533615376772E-5;1.580427318047621E-5;5066;20458;
54;209975;1.6782561441796553E-5;1.5903155046245902E-5;5361;21626;
56;217901;1.6846429298231655E-5;1.597773887759406E-5;5568;22459;
59;229720;1.6905513395083534E-5;1.600576192244908E-5;5833;23659;
61;237610;1.691793178960589E-5;1.604335176708304E-5;6053;24457;
64;249452;1.7058546980261894E-5;1.6113717205967805E-5;6353;25665;
66;257343;1.706633753665851E-5;1.6108176777084435E-5;6562;26460;
69;269180;1.706633753665851E-5;1.6109200793953185E-5;6856;27653;
71;277043;1.7215621179208088E-5;1.6109422430588123E-5;7055;28440;
74;288853;1.726593265733755E-5;1.618978319363862E-5;7361;29623;
76;296720;1.7286269965209665E-5;1.6299429203520673E-5;7567;30417;
79;308469;1.7441359533045945E-5;1.6375030723344328E-5;7864;31606;
82;319940;1.7441359533045945E-5;1.6451956211775852E-5;8066;32443;
84;328136;1.749113461841866E-5;1.6454680452716605E-5;8358;33593;
87;339953;1.749113461841866E-5;1.6480516815741554E-5;8647;34806;
89;347812;1.749113461841866E-5;1.650142071554276E-5;8844;35603;
92;359590;1.7747369041276455E-5;1.6541035331620462E-5;9150;36801;
94;367397;1.7747369041276455E-5;1.6584479720236722E-5;9349;37585;
97;379190;1.774736904127648E-5;1.664323105753416E-5;9642;38782;
99;387066;1.7983955434319735E-5;1.669506743571491E-5;9828;39571;
102;398886;1.7983955434319735E-5;1.6739025767152724E-5;10124;40770;
104;406724;1.7983955434319735E-5;1.6820803778188865E-5;10331;41575;
107;418532;1.7983955434319735E-5;1.693945231087816E-5;10641;42756;
110;429970;1.8043864634927498E-5;1.702286939055352E-5;10850;43563;
112;438149;1.8043864634927498E-5;1.702149133023858E-5;11141;44735;
115;449954;1.8043864634927498E-5;1.7040461981299972E-5;11457;45932;
117;457843;1.8076279005197307E-5;1.7121063169740703E-5;11647;46732;
120;469604;1.8154981817785702E-5;1.716825573870906E-5;11962;47918;
122;477479;1.823910222761452E-5;1.71914777867773E-5;12158;48727;
125;489235;1.823910222761452E-5;1.724991782964764E-5;12473;49933;
