iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.727875333775563E-8;9.33914949025707E-8;0;0;
6;9223;9.89962081482393E-8;9.564733390951691E-8;120;494;
12;19919;1.0089983481688042E-7;9.758971512721802E-8;247;974;
17;28852;1.0120857204218454E-7;9.867792954672751E-8;339;1381;
23;39552;1.0292680607210517E-7;1.003555712816616E-7;460;1861;
29;49894;1.0334853383568989E-7;1.0160618740616407E-7;572;2310;
34;58791;1.0430918996299423E-7;1.026111357266376E-7;682;2755;
40;69249;1.0593985709560796E-7;1.0425073132341003E-7;814;3233;
46;79522;1.060503416729908E-7;1.0504461968523521E-7;935;3707;
52;89853;1.068524246204228E-7;1.0580392359943035E-7;1039;4187;
58;99959;1.079447556011994E-7;1.0650428894222576E-7;1154;4577;
63;108636;1.0818133225094305E-7;1.0694781029579416E-7;1280;5051;
69;118904;1.0889778777411071E-7;1.0776920083359423E-7;1382;5532;
75;129126;1.0958131936566005E-7;1.0831444384084462E-7;1496;6007;
81;139337;1.1030924866936711E-7;1.0927851152898895E-7;1611;6476;
87;149566;1.1108248885648242E-7;1.1021596699367077E-7;1748;6952;
93;159769;1.1179268627651987E-7;1.1072907892962868E-7;1881;7431;
99;169960;1.1257639293303945E-7;1.1155848757830214E-7;1985;7900;
104;178502;1.1309329733347492E-7;1.1219019917181556E-7;2073;8316;
110;188721;1.1405947243387858E-7;1.1289447930227511E-7;2198;8801;
116;198908;1.1463977431555469E-7;1.1348507299125E-7;2322;9264;
122;209096;1.152291977881525E-7;1.1415351630527443E-7;2436;9729;
128;219329;1.1565812014843101E-7;1.1467546776914148E-7;2570;10217;
134;229456;1.1657112109011717E-7;1.1531435005164302E-7;2668;10696;
140;239392;1.1657112109011717E-7;1.1560275924020444E-7;2785;11165;
146;249319;1.1752044091789106E-7;1.16245338279659E-7;2898;11627;
152;259242;1.1803769415725217E-7;1.1702175561095246E-7;3000;12091;
158;269211;1.1844779377954828E-7;1.1753997551802877E-7;3104;12584;
164;279165;1.1889806227071995E-7;1.1793990784696492E-7;3218;13062;
170;289107;1.2012926870346642E-7;1.1887412668179813E-7;3337;13537;
176;299065;1.2085044877814154E-7;1.1965845192622115E-7;3461;14020;
182;309008;1.2159654315619392E-7;1.2005801433374617E-7;3566;14499;
188;318927;1.2216853051049098E-7;1.2092816798936114E-7;3687;14960;
194;328891;1.238612506270476E-7;1.2187043420040017E-7;3798;15444;
200;338836;1.242504282291009E-7;1.2314190765020103E-7;3904;15918;
206;348781;1.2494636677206308E-7;1.2389897477903436E-7;4021;16392;
212;358718;1.254833304179373E-7;1.2443350413426366E-7;4133;16860;
218;368658;1.260445628030899E-7;1.2507524343813026E-7;4237;17329;
224;378609;1.2650211777195362E-7;1.2568924690385795E-7;4334;17802;
230;388560;1.27073037769919E-7;1.260036647693605E-7;4450;18275;
236;398527;1.276595636034414E-7;1.2676653801468652E-7;4565;18755;
242;408461;1.2834317939424586E-7;1.2726011345430885E-7;4695;19215;
249;419949;1.2873541910459367E-7;1.2766432960007562E-7;4817;19708;
255;429895;1.2947058700151557E-7;1.282663240816459E-7;4934;20207;
261;439847;1.3011525348923568E-7;1.2878626429659674E-7;5060;20708;
267;449953;1.3087480646887993E-7;1.2970623411638382E-7;5170;21197;
273;459900;1.3128814412917493E-7;1.302796500704221E-7;5263;21665;
279;469870;1.3215161596317515E-7;1.3090318239298656E-7;5387;22145;
285;479836;1.3328019896068102E-7;1.3126712783035602E-7;5492;22622;
291;489799;1.336820831518599E-7;1.324175635977202E-7;5596;23082;
297;499827;1.3477761020428244E-7;1.3338565962635326E-7;5696;23556;
303;509858;1.35084861660944E-7;1.3400295246175413E-7;5814;24030;
309;519877;1.3652507105447322E-7;1.348264311239018E-7;5935;24494;
315;529893;1.374251960301709E-7;1.361178131370972E-7;6065;24956;
321;539950;1.3811555686673257E-7;1.3686319052933307E-7;6180;25436;
327;549960;1.3880803320954433E-7;1.376945742945487E-7;6329;25893;
333;559871;1.394394034001462E-7;1.3825733849138875E-7;6439;26351;
339;569929;1.4036368230084147E-7;1.388606189804566E-7;6546;26800;
345;579958;1.4049833635919916E-7;1.3937764819850427E-7;6655;27251;
350;588458;1.4110792865696013E-7;1.3979415192871877E-7;6780;27715;
356;598529;1.4163491447942228E-7;1.4042140961536137E-7;6889;28211;
362;608558;1.4236233206583405E-7;1.4108383030605687E-7;7003;28680;
368;618595;1.4259676117124417E-7;1.4140210389492007E-7;7141;29154;
374;628651;1.4314314285657029E-7;1.4154902304062094E-7;7284;29635;
380;638736;1.438586870362895E-7;1.4191416198867373E-7;7408;30131;
386;648767;1.4433267642721201E-7;1.4299878949505425E-7;7524;30595;
392;658815;1.4476326140046874E-7;1.4356833817572714E-7;7655;31069;
398;668869;1.4507601838287245E-7;1.4365168306179665E-7;7770;31544;
404;678959;1.4644071450181893E-7;1.4436483772807945E-7;7885;32039;
410;689003;1.469300004907462E-7;1.4499917026961156E-7;8006;32506;
416;699057;1.4779741939793835E-7;1.4600560123396604E-7;8145;32980;
422;709109;1.4802551723076232E-7;1.4673863950989897E-7;8261;33453;
428;719241;1.4944202829894026E-7;1.4754475214281589E-7;8377;33949;
434;729277;1.4984088396531723E-7;1.4809614885620442E-7;8495;34412;
440;739303;1.503885589196808E-7;1.4891529909404528E-7;8619;34867;
446;749367;1.512548556590038E-7;1.497208231998667E-7;8722;35346;
452;759408;1.5230858694489993E-7;1.5034848768366659E-7;8814;35811;
458;769474;1.5256903367351143E-7;1.5050027333831665E-7;8923;36293;
464;779519;1.542814173278397E-7;1.5196515029728714E-7;9043;36764;
470;789577;1.549918536281733E-7;1.5308000989160027E-7;9173;37243;
476;799620;1.557951754596425E-7;1.5404729881923923E-7;9304;37715;
482;809671;1.562235396379738E-7;1.5447812887647904E-7;9432;38191;
488;819702;1.5734135900137326E-7;1.551787247252453E-7;9564;38654;
494;829761;1.579458697391982E-7;1.5589539362566843E-7;9681;39134;
500;839804;1.5905981651177687E-7;1.5661649932666968E-7;9791;39605;
506;849828;1.6012915377026494E-7;1.583857633840771E-7;9906;40067;
512;859881;1.603061719639574E-7;1.589200166232568E-7;10026;40531;
518;869965;1.61423705426274E-7;1.5908985630733636E-7;10147;41015;
524;879887;1.620813580343162E-7;1.5989698137903928E-7;10262;41451;
530;889932;1.6257030149475265E-7;1.6036054594955195E-7;10358;41898;
536;899970;1.6274015361043098E-7;1.6090208989444355E-7;10477;42360;
541;908461;1.632886330700304E-7;1.6127246080804084E-7;10599;42822;
547;918487;1.644269253036431E-7;1.6191707938636347E-7;10706;43282;
553;928541;1.6451500236983861E-7;1.6316569282918913E-7;10826;43759;
559;938581;1.651858034695296E-7;1.6366815458332833E-7;10941;44227;
565;948655;1.6588972215296325E-7;1.6414576866615507E-7;11056;44714;
571;958633;1.663409433760458E-7;1.643288998440657E-7;11158;45191;
578;969944;1.6684026396131842E-7;1.6502401670684303E-7;11264;45683;
584;979870;1.6720056594047558E-7;1.6552065705679466E-7;11412;46230;
590;989411;1.6763130098820327E-7;1.6561276581752034E-7;11538;46706;
596;998663;1.6774715404372128E-7;1.6561276657224512E-7;11649;47168;
