iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.878505279325872E-5;1.690976181227123E-5;0;0;
93;9920;2.5316713420778924E-5;2.1328807401465774E-5;9490;37218;
188;19901;2.7912704539074718E-5;2.3305917154382837E-5;19070;75025;
284;29932;2.9815360779178527E-5;2.438313493190335E-5;28832;113459;
379;39886;3.08211705237843E-5;2.6196848147026574E-5;38250;151288;
475;49919;3.235936183544546E-5;2.7025421059080976E-5;47753;189701;
571;59913;3.394532884601299E-5;2.8294536900005913E-5;57340;227956;
667;69972;3.517129443091679E-5;2.898733605740049E-5;66937;266379;
763;79974;3.689218536921408E-5;2.996226098771103E-5;76337;304274;
859;89966;3.7453140183277565E-5;3.049705931748971E-5;86009;343004;
955;99952;3.841974347302838E-5;2.9543039226377627E-5;95740;381374;
1051;109954;3.955191779382806E-5;3.207428543917673E-5;105351;419605;
1147;119929;3.992610435492165E-5;3.1634115796707695E-5;114866;457742;
1243;129905;4.144431180688081E-5;3.177427239276698E-5;124525;495895;
1339;139890;4.151528905138717E-5;3.1724382579327976E-5;134087;534148;
1435;149893;4.2341954827851435E-5;3.1578263705167926E-5;143701;572499;
1532;159971;4.3557122155392074E-5;3.3743496655709084E-5;153465;610921;
1628;169962;4.4961577579226165E-5;3.437033925230748E-5;163145;649447;
1724;179974;4.6200042003041864E-5;3.567225136430416E-5;172658;687440;
1820;189961;4.804523499692347E-5;3.6181816701543455E-5;182375;726114;
1916;199932;4.927257124127911E-5;3.835637275012725E-5;192094;764349;
2012;209929;5.1314057102734295E-5;3.7559359278698796E-5;201669;802629;
2108;219904;5.201994375578686E-5;4.031607386265668E-5;211151;840976;
2205;229975;5.372825390489473E-5;3.9577849048343165E-5;220780;879476;
2301;239943;5.425813653088415E-5;3.9829258430885525E-5;230308;917795;
2397;249939;5.534399501194109E-5;4.115809910170777E-5;239910;956259;
2493;259897;5.5986675029742514E-5;4.1892852621546856E-5;249652;994552;
2590;269968;5.7366090704919195E-5;4.2769649180196595E-5;259310;1033181;
2686;279949;5.776628135879822E-5;4.097392500076293E-5;269011;1071563;
2782;289936;5.9875615816294366E-5;4.286573335292618E-5;278626;1109869;
2878;299894;6.142955853545466E-5;4.3870258691029954E-5;288158;1148091;
2975;309964;6.209468519020959E-5;4.2322206774197976E-5;297910;1186664;
3071;319934;6.314922002087344E-5;4.4673382901643224E-5;307553;1225069;
3167;329902;6.447674800694763E-5;4.334843511947209E-5;317162;1263425;
3264;339965;6.537810738094269E-5;4.7415664378467245E-5;326845;1302019;
3360;349968;6.54445017055888E-5;4.5952943197343026E-5;336531;1340390;
3456;359924;6.54445017055888E-5;4.71179159734032E-5;346047;1378560;
3552;369885;6.5717155721137E-5;4.6782455423514385E-5;355600;1416896;
3649;379950;6.586314368151695E-5;4.639000024453011E-5;365221;1455450;
3745;389946;6.586314368151695E-5;4.562910364196897E-5;374881;1493691;
3841;399910;6.69050382182067E-5;4.804783485837158E-5;384444;1532017;
3938;409975;6.69050382182067E-5;4.53842500363414E-5;394106;1570759;
4034;419973;6.783218930369816E-5;4.547303640819631E-5;403428;1609016;
4130;429938;6.823901701735636E-5;4.780757811557809E-5;412842;1647439;
