iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.228231515036997E-5;2.100497151228415E-5;0;0;
5;9221;2.2662930607012997E-5;2.142235503329158E-5;469;2028;
9;18131;2.3065964969257688E-5;2.1639297959062687E-5;863;3613;
14;29320;2.329443938437458E-5;2.1928309227587835E-5;1363;5629;
18;38232;2.358956793819157E-5;2.2012783962522868E-5;1788;7238;
23;49346;2.382073089625025E-5;2.226480708910238E-5;2321;9218;
28;59407;2.4629716837071467E-5;2.258116198981428E-5;2820;11211;
33;68829;2.4629716837071467E-5;2.2774584762500147E-5;3308;13208;
38;78295;2.497175694289759E-5;2.2875111717552395E-5;3786;15238;
44;89625;2.515773902367848E-5;2.3254563892322103E-5;4420;17620;
49;99044;2.547988821463444E-5;2.358275406338996E-5;4925;19621;
54;108516;2.5792473756157934E-5;2.3907918164928195E-5;5448;21607;
60;119814;2.6200095368347113E-5;2.4343705454026227E-5;6063;24031;
65;129253;2.6221062435496157E-5;2.4658244550017647E-5;6551;26006;
70;138707;2.6556869943571957E-5;2.4780851771843067E-5;7089;28004;
76;149889;2.6704608574529347E-5;2.4957633047573938E-5;7620;30153;
81;159475;2.6854605940883336E-5;2.512020584409072E-5;8146;32394;
86;168853;2.6993438434985217E-5;2.5270509484563554E-5;8653;34353;
91;178296;2.756634391991205E-5;2.544920283875204E-5;9160;36353;
97;189579;2.756634391991205E-5;2.5586752499231308E-5;9769;38762;
102;198984;2.777594147942441E-5;2.586515955131828E-5;10279;40729;
107;208472;2.8052001678631774E-5;2.610693950902297E-5;10790;42755;
113;219821;2.8177316471275748E-5;2.630446236686241E-5;11430;45170;
118;229264;2.8286782717907222E-5;2.6545653118111406E-5;11912;47148;
123;238680;2.8530914672593444E-5;2.6570164765630503E-5;12442;49095;
129;249811;2.8532379971410548E-5;2.650129391721407E-5;13010;51398;
134;259364;2.8532379971410548E-5;2.6348318269598707E-5;13512;53487;
139;268788;2.8705441977690107E-5;2.6417320150642773E-5;14061;55488;
145;279936;2.885370019851345E-5;2.649181625795882E-5;14589;57520;
150;289500;2.885370019851345E-5;2.6597675208051962E-5;15193;59905;
155;298919;2.885370019851345E-5;2.6602471985725674E-5;15689;61920;
160;308384;2.9035110998325832E-5;2.6768163834502993E-5;16174;63917;
166;319803;2.9035110998325832E-5;2.703292290121238E-5;16791;66309;
171;329276;2.9359677184477423E-5;2.7267895084117863E-5;17311;68305;
176;338797;2.9438484459718444E-5;2.7158325342495616E-5;17788;70339;
181;348334;2.9438484459718444E-5;2.711815232446765E-5;18255;72329;
187;359704;2.998671588486302E-5;2.7215506570954024E-5;18874;74728;
192;369095;3.005000922535285E-5;2.7816362949253266E-5;19384;76702;
197;378512;3.0060053975832935E-5;2.8013468419298976E-5;19867;78671;
203;389794;3.010115191088132E-5;2.8010771712327922E-5;20476;81079;
208;399201;3.010115191088132E-5;2.809452688024366E-5;20955;83050;
213;408677;3.010115191088132E-5;2.7959406061789632E-5;21452;85042;
219;419887;3.010115191088132E-5;2.796360232442645E-5;21986;87201;
224;429515;3.054462906297019E-5;2.8199426857616093E-5;22519;89405;
229;438863;3.0629259764301704E-5;2.84446345493043E-5;23007;91384;
234;448282;3.0690342424426554E-5;2.860589288168764E-5;23522;93365;
