iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.2333203354089824E-5;2.099572656068749E-5;0;0;
5;8962;2.291195348690145E-5;2.1475355700846104E-5;528;1990;
10;19825;2.3368111314465584E-5;2.1855045330345777E-5;1016;3980;
14;28510;2.359914306791691E-5;2.1980571028294378E-5;1450;5551;
19;39363;2.398416277763468E-5;2.2188948683111948E-5;1965;7548;
23;48024;2.398416277763468E-5;2.230627108949031E-5;2362;9156;
28;58563;2.39841627776347E-5;2.2468350998933835E-5;2858;11143;
33;68883;2.398752265021827E-5;2.2543578868190863E-5;3307;13128;
38;79202;2.4095363666504756E-5;2.268077370901054E-5;3812;15139;
43;89536;2.437029592362937E-5;2.286167175719319E-5;4295;17158;
48;99836;2.4699908462139237E-5;2.2959208363945138E-5;4793;19138;
52;108098;2.4699908462139237E-5;2.3045022545961538E-5;5183;20737;
57;118448;2.479940997243795E-5;2.3318770076037056E-5;5676;22752;
62;128753;2.4854958887412492E-5;2.347849945991467E-5;6184;24712;
67;139083;2.5025488459996506E-5;2.3538593117732754E-5;6710;26718;
72;149398;2.51748772850607E-5;2.3538800615582298E-5;7220;28699;
77;159714;2.5622275391290582E-5;2.373544138736456E-5;7733;30665;
82;169862;2.630469996596169E-5;2.3889185958359603E-5;8209;32537;
86;178276;2.6357976108076107E-5;2.39434634065484E-5;8646;34252;
91;188593;2.674137136170272E-5;2.452012373510275E-5;9139;36271;
96;198917;2.68363727314543E-5;2.506133568105602E-5;9630;38281;
101;209224;2.68363727314543E-5;2.5248416741415583E-5;10110;40235;
106;219529;2.7101446133165655E-5;2.5207245982149693E-5;10593;42224;
111;229834;2.7101446133165655E-5;2.5014554830351104E-5;11091;44195;
115;238110;2.7115511536836693E-5;2.5032966505121663E-5;11483;45806;
120;248445;2.738084676911483E-5;2.505810167237854E-5;11967;47801;
125;258771;2.7626095167477685E-5;2.526126086605054E-5;12429;49814;
130;269109;2.7755973918266425E-5;2.585798526838119E-5;12941;51818;
135;279416;2.7790515097197344E-5;2.605947686583598E-5;13420;53833;
140;289705;2.7877921466780078E-5;2.6160195963515512E-5;13888;55815;
