iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.233142786703151E-5;2.099698773637848E-5;0;0;
5;9869;2.2725413375269304E-5;2.1440074912165343E-5;493;2024;
9;19327;2.293686353070811E-5;2.1702248338597577E-5;902;3622;
13;28829;2.3306687574319204E-5;2.190098065340502E-5;1320;5233;
17;38267;2.3306687574319204E-5;2.2063750600279687E-5;1714;6828;
22;49773;2.351856555564964E-5;2.2234853748077016E-5;2172;8668;
27;59930;2.396270253276182E-5;2.239566161151836E-5;2643;10471;
32;69786;2.4472615143654255E-5;2.2499331198012316E-5;3243;12826;
37;79428;2.4472615143654255E-5;2.2713222020840647E-5;3734;14841;
42;89043;2.4745382387919514E-5;2.301224691148307E-5;4236;16830;
47;98664;2.5100225199220512E-5;2.331169504389753E-5;4737;18833;
52;108253;2.524641765956622E-5;2.3484334037475615E-5;5236;20848;
58;119732;2.5417895621919995E-5;2.3690777414276724E-5;5840;23230;
63;129316;2.550592273031723E-5;2.396500676620967E-5;6324;25196;
68;138907;2.5943015647270425E-5;2.436066854975375E-5;6819;27184;
73;148528;2.6529195910683627E-5;2.4530459451845006E-5;7334;29187;
79;159888;2.6529195910683627E-5;2.4900558890205246E-5;7867;31325;
84;169682;2.6781807011369948E-5;2.5332473784844847E-5;8413;33595;
89;179286;2.737610941683412E-5;2.5539311853091023E-5;8922;35607;
94;188870;2.7553477166157927E-5;2.581969563350339E-5;9435;37586;
99;198454;2.7862433137126055E-5;2.617296867792282E-5;9948;39581;
105;209936;2.801900585204957E-5;2.655335985122309E-5;10544;41987;
110;219481;2.823252533727987E-5;2.6869075217359213E-5;11052;43992;
115;229055;2.8612892740565734E-5;2.7052220281171638E-5;11607;45991;
120;238602;2.8728516097449435E-5;2.729070855517713E-5;12131;47981;
125;248277;2.885341713904516E-5;2.742373520440668E-5;12645;49961;
131;259725;2.9066184865586305E-5;2.7720589676240378E-5;13232;52331;
136;269668;2.9387925911863245E-5;2.8075134746724352E-5;13707;54316;
141;279365;2.9587689627502805E-5;2.8403397877061537E-5;14203;56337;
146;289055;3.0203541667295915E-5;2.864837940808286E-5;14687;58330;
151;298758;3.064951846541537E-5;2.8936325008233893E-5;15170;60302;
156;308374;3.0805154318420524E-5;2.9146741239353837E-5;15665;62298;
162;319885;3.1245449881361015E-5;2.919347862066894E-5;16269;64720;
167;329531;3.1245449881361015E-5;2.9568720485852778E-5;16767;66717;
172;339126;3.164532927598017E-5;3.005555489246592E-5;17227;68684;
177;348686;3.174653565929617E-5;3.053176207511862E-5;17708;70654;
182;358242;3.193892255961079E-5;3.080966338131896E-5;18196;72643;
188;369779;3.224227620152454E-5;3.0975919055833845E-5;18783;75064;
193;379335;3.238421670999675E-5;3.114541407307798E-5;19264;77045;
198;388892;3.2645471485486466E-5;3.1260319844104675E-5;19772;79040;
203;398448;3.282864759103382E-5;3.126653980694022E-5;20287;81054;
209;409899;3.310810989773567E-5;3.138454486042284E-5;20906;83444;
214;419443;3.323654850408942E-5;3.1509384199506125E-5;21440;85433;
219;428991;3.349832374387983E-5;3.147415003159487E-5;21955;87392;
224;438642;3.349832374387983E-5;3.1703547492715834E-5;22455;89390;
230;449952;3.38016438415433E-5;3.203239011539289E-5;22979;91382;
235;459771;3.40032656736353E-5;3.228667628579867E-5;23596;93803;
240;469402;3.4482687277198734E-5;3.2626968720000384E-5;24073;95787;
245;479038;3.4482687277198734E-5;3.282842086509684E-5;24608;97796;
250;488616;3.46014535378602E-5;3.316444270804872E-5;25121;99783;
256;499870;3.463448153566521E-5;3.3298584606775273E-5;25661;101942;
261;509654;3.480510187105264E-5;3.345455623801326E-5;26200;104207;
266;519205;3.526446230863739E-5;3.369959140993674E-5;26708;106182;
271;528741;3.533503978018779E-5;3.4054773773912094E-5;27240;108180;
276;538365;3.567000395223642E-5;3.419349597755527E-5;27753;110210;
282;549854;3.582049347744634E-5;3.427376996866258E-5;28331;112633;
287;559469;3.611119938293179E-5;3.458961475530743E-5;28843;114598;
292;569114;3.6111199382931816E-5;3.4737949086120685E-5;29345;116618;
297;578717;3.6392459191315844E-5;3.4811598623711896E-5;29834;118626;
302;588318;3.6868044843340324E-5;3.4965256651280064E-5;30360;120639;
308;599781;3.6868044843340324E-5;3.531887666104814E-5;30942;123065;
313;609309;3.710247480927475E-5;3.5391550183248895E-5;31439;125060;
318;618848;3.725524237143027E-5;3.581386048750477E-5;31917;127047;
323;628416;3.745817794432516E-5;3.593176025734992E-5;32390;129040;
329;639829;3.795443797447788E-5;3.612820444796276E-5;33006;131374;
334;649346;3.797591415620553E-5;3.638355932200942E-5;33494;133357;
339;658890;3.814135644394401E-5;3.651880773788133E-5;33988;135363;
344;668434;3.8289823330755155E-5;3.6692709176752445E-5;34498;137369;
