iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;1.4604305115479148E-5;1.4072261435691211E-5;0;0;
13;9945;1.5486511867623764E-5;1.4900740130865315E-5;242;1036;
25;19609;1.578429809594012E-5;1.5399247466529395E-5;489;1980;
37;29256;1.6212584597266432E-5;1.5980680347174027E-5;716;2919;
50;39745;1.6824638808654063E-5;1.650085380841837E-5;987;3965;
62;49378;1.718030038037185E-5;1.6926302875771884E-5;1237;4916;
75;59800;1.7637237994420287E-5;1.7311681912879612E-5;1485;5928;
87;69356;1.7986653183871432E-5;1.7686991744017858E-5;1711;6866;
100;79843;1.846224968420322E-5;1.815985646374611E-5;1955;7898;
112;89493;1.8802308020914195E-5;1.848644054974411E-5;2194;8825;
125;99901;1.9155143251738822E-5;1.874496200629563E-5;2438;9845;
137;109670;1.953066255429037E-5;1.913769271663849E-5;2650;10812;
150;119913;1.97349205472099E-5;1.9473975037309526E-5;2893;11832;
162;129412;2.0091787321198167E-5;1.9805453503943E-5;3105;12774;
175;139892;2.0498070311660898E-5;2.0142417430286278E-5;3380;13793;
187;149563;2.0742584526031953E-5;2.0449900787511043E-5;3639;14741;
200;159899;2.1019566694244366E-5;2.0718451679570425E-5;3901;15766;
213;169964;2.135945224111918E-5;2.1113107942080803E-5;4139;16744;
226;179824;2.1691879861692564E-5;2.139662350487748E-5;4421;17844;
239;189511;2.2012312807291915E-5;2.1628303622609687E-5;4679;18867;
253;199916;2.232611306836701E-5;2.204160856440336E-5;4954;19986;
266;209946;2.265098010790928E-5;2.2315184477264054E-5;5213;20964;
278;219343;2.3086509305941055E-5;2.2656760532223666E-5;5455;21938;
291;229487;2.345335666785967E-5;2.3035569856564635E-5;5717;22984;
304;239663;2.3505496995527367E-5;2.315708000870216E-5;5982;23986;
317;249782;2.40496538773814E-5;2.365137446634849E-5;6211;25021;
330;259911;2.438030149656042E-5;2.4033745334847096E-5;6463;26061;
342;269269;2.46169116213486E-5;2.426666511510712E-5;6665;27039;
355;279369;2.4814696255710506E-5;2.443951212066189E-5;6945;28051;
368;289479;2.525029353466234E-5;2.4914619955755554E-5;7223;29078;
381;299581;2.561698508579127E-5;2.5242812902190036E-5;7477;30110;
394;309674;2.5797277768060808E-5;2.5564567282957243E-5;7723;31132;
407;319783;2.6045071517161868E-5;2.5685756516025547E-5;7986;32165;
420;329886;2.6478324578716612E-5;2.5928612172928045E-5;8229;33207;
433;339967;2.6832196274295865E-5;2.6390408400631225E-5;8515;34222;
445;349295;2.7038280797953734E-5;2.6703730304242002E-5;8752;35179;
458;359351;2.7427663651269356E-5;2.704301259983324E-5;9005;36189;
471;369427;2.7717231026446667E-5;2.7202665413079067E-5;9302;37239;
484;379494;2.8015536295808206E-5;2.7628660744478717E-5;9572;38281;
497;389548;2.8342132620774352E-5;2.7872095952277184E-5;9846;39300;
510;399626;2.8461907152704985E-5;2.7911023515856994E-5;10088;40324;
523;409702;2.857928379171648E-5;2.8262468293768585E-5;10361;41354;
536;419762;2.8872277705115872E-5;2.8462913919957334E-5;10631;42384;
549;429801;2.897522733963369E-5;2.858014568141089E-5;10887;43391;
562;439872;2.909642788974085E-5;2.873908204989003E-5;11150;44437;
575;449872;2.9438155146142788E-5;2.892531965756584E-5;11433;45464;
587;459262;2.973233171054267E-5;2.9118033237403347E-5;11667;46417;
600;469287;2.9855647942199506E-5;2.9352856526021925E-5;11946;47435;
613;479311;3.0165512131965708E-5;2.967275227650205E-5;12222;48456;
626;489343;3.0425284628537747E-5;2.9699048236609648E-5;12474;49491;
639;499377;3.0507206717442908E-5;2.9888735885115748E-5;12751;50545;
652;509399;3.0507206717442908E-5;3.0024817840944472E-5;13014;51587;
665;519407;3.058945887247259E-5;3.0157779071310688E-5;13281;52604;
678;529438;3.090299796163828E-5;3.0420426652431748E-5;13548;53644;
691;539467;3.1244063627910694E-5;3.0775823868188145E-5;13799;54691;
704;549489;3.146815297046779E-5;3.109110967601992E-5;14048;55737;
717;559483;3.1629694716512546E-5;3.113885155357036E-5;14321;56748;
730;569482;3.190617033428095E-5;3.1418744712218836E-5;14580;57768;
743;579483;3.22652877773282E-5;3.172754728074895E-5;14847;58791;
756;589497;3.243204675403865E-5;3.2015123563523905E-5;15095;59836;
769;599498;3.255212571891374E-5;3.2023755861573555E-5;15370;60861;
782;609503;3.264781625286652E-5;3.204480379758849E-5;15621;61896;
795;619487;3.2831342112434266E-5;3.2353988165135974E-5;15897;62904;
808;629488;3.303749359072629E-5;3.237863441131199E-5;16150;63933;
821;639494;3.303749359072629E-5;3.2614379631895896E-5;16423;64969;
834;649493;3.3298680506486284E-5;3.2781622375752914E-5;16674;65984;
847;659486;3.3562430483815866E-5;3.292989652816454E-5;16908;67001;
860;669489;3.36977861228473E-5;3.302473555323484E-5;17167;68024;
873;679467;3.3789148952705365E-5;3.322288376012697E-5;17405;69032;
886;689486;3.385980820450246E-5;3.3208039823868796E-5;17631;70079;
899;699503;3.406328686192655E-5;3.346176352804801E-5;17904;71116;
912;709521;3.41404360006801E-5;3.35950085347674E-5;18190;72164;
925;719517;3.424502727958873E-5;3.359302585971521E-5;18439;73187;
938;729612;3.4409004698893695E-5;3.38901608452079E-5;18717;74209;
951;739616;3.441731824386323E-5;3.3906860528169376E-5;18981;75235;
964;749619;3.4629564089973174E-5;3.423378111281604E-5;19237;76260;
977;759630;3.477752815240906E-5;3.4354181870047834E-5;19502;77303;
990;769613;3.5075559770858415E-5;3.456616650062742E-5;19731;78307;
1003;779606;3.5217567085943544E-5;3.461804388277558E-5;19971;79331;
1016;789610;3.549288616082679E-5;3.481347119827824E-5;20204;80372;
1029;799624;3.556377473905081E-5;3.488344484679837E-5;20467;81411;
1042;809607;3.564724343431249E-5;3.504737671158981E-5;20740;82427;
1055;819614;3.564724343431249E-5;3.480083539556855E-5;21020;83462;
1068;829589;3.581233477084049E-5;3.5203994692882154E-5;21285;84464;
1081;839591;3.603003752168112E-5;3.540515959682134E-5;21563;85500;
1094;849582;3.6220886556907757E-5;3.5547901304392127E-5;21827;86524;
1107;859583;3.639002243808784E-5;3.5695516572645095E-5;22106;87558;
1120;869595;3.6716865965815154E-5;3.588491017164286E-5;22367;88597;
1133;879600;3.6933922995725274E-5;3.6446893330578974E-5;22607;89637;
1146;889613;3.70569654495677E-5;3.643224590208655E-5;22867;90683;
1159;899628;3.706479444976943E-5;3.627787025931652E-5;23137;91729;
1172;909663;3.715336836152904E-5;3.6673005074630236E-5;23399;92747;
1185;919660;3.724211696110287E-5;3.6608511505133096E-5;23660;93765;
1198;929616;3.740208135102302E-5;3.694141642883235E-5;23924;94813;
1211;939582;3.7632126395775575E-5;3.696917848857587E-5;24184;95850;
1224;949582;3.76904782544786E-5;3.707464026626151E-5;24427;96866;
1237;959558;3.783318742334055E-5;3.719263214388961E-5;24677;97866;
1250;969599;3.792236987507615E-5;3.741688882409298E-5;24924;98894;
1263;979646;3.792236987507615E-5;3.742576372904045E-5;25188;99916;
1276;989553;3.795236371116432E-5;3.733487954402483E-5;25458;100955;
1289;999479;3.805667399891922E-5;3.751867543959007E-5;25719;101990;
