iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.912561296800919E-8;9.348196743963522E-8;0;0;
2;9793;9.912561296800919E-8;9.404056876934005E-8;115;477;
3;19495;9.912561296800919E-8;9.443558311817238E-8;233;1011;
4;29135;9.912561296800919E-8;9.479608501822073E-8;391;1558;
5;39684;1.0067328278057996E-7;9.50513554934334E-8;475;1981;
6;49380;1.0067328278057996E-7;9.522463977111697E-8;590;2391;
7;59024;1.0080468346623758E-7;9.563456116576503E-8;686;2780;
8;68683;1.0153432581106127E-7;9.60432889718105E-8;777;3177;
9;78343;1.0153432581106127E-7;9.61264828778095E-8;876;3571;
10;88004;1.0153432581106127E-7;9.63475223468272E-8;984;3966;
11;97689;1.0168001826986568E-7;9.663521539289899E-8;1089;4359;
12;107370;1.0168001826986568E-7;9.697041748448677E-8;1186;4755;
13;116997;1.0168001826986568E-7;9.716960380983329E-8;1293;5143;
14;126599;1.0186077221466303E-7;9.744236558860933E-8;1397;5539;
15;136229;1.0186077221466303E-7;9.759453659987913E-8;1507;5928;
16;145839;1.0186937432747112E-7;9.770302128878229E-8;1619;6331;
17;154380;1.0214731010891661E-7;9.77734232518147E-8;1730;6740;
18;162888;1.0214731010891661E-7;9.795859382231751E-8;1826;7131;
20;179131;1.0219860889297547E-7;9.836352324867876E-8;2016;7944;
21;188528;1.0219860889297547E-7;9.859181299449252E-8;2110;8361;
22;197036;1.0219860889297547E-7;9.84980074648352E-8;2226;8752;
23;205553;1.0352631328304716E-7;9.861578694850524E-8;2334;9141;
24;214042;1.0352631328304716E-7;9.878178935607998E-8;2449;9529;
25;222574;1.0361058004932692E-7;9.896715090464457E-8;2544;9934;
27;239688;1.0415902833792188E-7;9.936611622847622E-8;2748;10750;
28;248183;1.0415902833792188E-7;9.949419364351458E-8;2865;11135;
29;256714;1.0470301878696736E-7;9.95823438741347E-8;2962;11524;
30;265241;1.0470301878696736E-7;9.988764299912361E-8;3065;11926;
31;273723;1.0470301878696736E-7;1.0004268448509051E-7;3165;12319;
33;289918;1.0478586380017252E-7;1.0027897142579949E-7;3268;12732;
34;299267;1.0527960367703755E-7;1.0062528732409638E-7;3500;13495;
35;308410;1.0527960367703755E-7;1.008709021785798E-7;3607;13894;
