iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.2566720766618604E-5;2.1015102758325823E-5;0;0;
5;8468;2.308940911893124E-5;2.1448809479810637E-5;473;2003;
10;18756;2.321427659439134E-5;2.1794134821971548E-5;984;3952;
15;29371;2.3611747316524925E-5;2.2058262918288484E-5;1506;5924;
20;39919;2.379365004585037E-5;2.2423944317169387E-5;1912;7604;
24;48637;2.4004820167889715E-5;2.2497680850743218E-5;2406;9499;
29;58906;2.4162830414624512E-5;2.2711726731689245E-5;2919;11508;
34;69157;2.4324827914004934E-5;2.2590861869265215E-5;3463;13511;
39;79375;2.4422278784219903E-5;2.2712031128814497E-5;3963;15512;
44;89588;2.456780320600004E-5;2.2704269778093407E-5;4459;17516;
49;99797;2.4832961087246634E-5;2.2823029939259705E-5;4989;19500;
54;109861;2.5117360868658818E-5;2.3040522747004598E-5;5422;21328;
58;118200;2.5147300311575048E-5;2.3030367615209078E-5;5870;23126;
63;128418;2.519853929107434E-5;2.329407699050354E-5;6398;25138;
68;138627;2.5406142595532188E-5;2.3522859667741015E-5;6892;27138;
73;148835;2.57927930809285E-5;2.3720052487117893E-5;7368;29144;
78;159034;2.610392180100351E-5;2.3962993923449585E-5;7866;31119;
83;169308;2.627793541619256E-5;2.4059499365272113E-5;8382;33114;
88;179520;2.6600116721312163E-5;2.4305163922260418E-5;8881;35159;
93;189721;2.6667576919958872E-5;2.463044857489398E-5;9377;37140;
98;199923;2.683524928068114E-5;2.4818525538311476E-5;9887;39158;
102;208095;2.6964949340949668E-5;2.4942728486776453E-5;10275;40749;
107;218287;2.7017578176713316E-5;2.5122884861273075E-5;10768;42749;
112;228463;2.7017578176713333E-5;2.5402825645705957E-5;11266;44719;
117;238653;2.7281735205660646E-5;2.557479287318872E-5;11784;46727;
122;248849;2.7438696464359302E-5;2.5806013007622194E-5;12279;48733;
127;259035;2.7575420152889147E-5;2.5860228781695736E-5;12780;50688;
132;269200;2.777169886147143E-5;2.5896492018817935E-5;13254;52659;
137;279399;2.777169886147143E-5;2.5781340201978004E-5;13753;54681;
142;289581;2.7878791933884867E-5;2.575139083006382E-5;14265;56659;
147;299774;2.79276873975752E-5;2.5968098682017882E-5;14748;58650;
152;309829;2.8021157094452584E-5;2.6045789370093096E-5;15186;60580;
156;318147;2.8232126805162196E-5;2.6119194786492175E-5;15632;62263;
161;328321;2.8447721621975293E-5;2.649163473125158E-5;16160;64225;
166;338511;2.8447721621975293E-5;2.6845908640061512E-5;16648;66160;
171;348701;2.8777011541883754E-5;2.7124467659073725E-5;17153;68141;
176;358924;2.9091399942166275E-5;2.7152098020452022E-5;17642;70147;
181;369139;2.9192716300512148E-5;2.7124624901798872E-5;18116;72168;
186;379389;2.9231868349019143E-5;2.7354266299222185E-5;18597;74203;
191;389567;2.936723016507906E-5;2.7423008440856387E-5;19097;76188;
