iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;3.726447454668699E-7;3.610174640948341E-7;0;0;
1;2077;3.726447454668699E-7;3.610174640948341E-7;107;407;
2;18489;3.7299957530268326E-7;3.6210221064644725E-7;191;712;
2;20458;3.7299957530268326E-7;3.6210221064644725E-7;212;810;
3;38855;3.7417128543701386E-7;3.629946774826474E-7;308;1211;
3;38855;3.7417128543701386E-7;3.629946774826474E-7;308;1211;
4;57238;3.768230321472247E-7;3.640352480827723E-7;420;1609;
4;57238;3.768230321472247E-7;3.640352480827723E-7;420;1609;
5;75669;3.779734319450904E-7;3.6483394874525717E-7;526;2017;
5;75669;3.779734319450904E-7;3.6483394874525717E-7;526;2017;
6;94014;3.787354009811826E-7;3.65363816471839E-7;629;2410;
6;94014;3.787354009811826E-7;3.65363816471839E-7;629;2410;
7;112328;3.789283980688302E-7;3.664040249769196E-7;732;2813;
8;128780;3.815337657382679E-7;3.6742185047597765E-7;798;3054;
8;130760;3.815337657382679E-7;3.6742185047597765E-7;849;3220;
9;149219;3.829961065381802E-7;3.684227240607297E-7;952;3629;
9;149219;3.829961065381802E-7;3.684227240607297E-7;952;3629;
10;167765;3.829961065381802E-7;3.6905446167932023E-7;1057;4030;
10;167765;3.829961065381802E-7;3.6905446167932023E-7;1057;4030;
11;186101;3.829961065381802E-7;3.6956367699610903E-7;1138;4419;
11;186101;3.829961065381802E-7;3.6956367699610903E-7;1138;4419;
12;204375;3.829961065381802E-7;3.704308986442873E-7;1245;4805;
12;204375;3.829961065381802E-7;3.704308986442873E-7;1245;4805;
13;222666;3.831750590434445E-7;3.707309602917467E-7;1356;5203;
14;238984;3.837932109897801E-7;3.711275801697597E-7;1400;5406;
14;241011;3.837932109897801E-7;3.711275801697597E-7;1452;5615;
15;259308;3.841416493137074E-7;3.711482774251332E-7;1538;6033;
15;259308;3.841416493137074E-7;3.711482774251332E-7;1538;6033;
16;277595;3.85075134705058E-7;3.7157076831695154E-7;1639;6438;
16;277595;3.85075134705058E-7;3.7157076831695154E-7;1639;6438;
17;295762;3.8567498212782156E-7;3.716810270973564E-7;1743;6843;
17;295762;3.8567498212782156E-7;3.716810270973564E-7;1743;6843;
18;313959;3.8567498212782156E-7;3.7223032963504884E-7;1840;7244;
18;313959;3.8567498212782156E-7;3.7223032963504884E-7;1840;7244;
19;332194;3.8567498212782156E-7;3.725235189810855E-7;1917;7644;
20;348519;3.8567498212782156E-7;3.7310145363819163E-7;1994;7962;
20;350261;3.8567498212782156E-7;3.7310145363819163E-7;2017;8034;
21;368538;3.8567498212782156E-7;3.734706511228875E-7;2115;8454;
21;368538;3.8567498212782156E-7;3.734706511228875E-7;2115;8454;
22;386771;3.8590180311845736E-7;3.735270031883764E-7;2225;8857;
22;386771;3.8590180311845736E-7;3.735270031883764E-7;2225;8857;
23;405032;3.8590180311845736E-7;3.7386826541111306E-7;2332;9264;
23;405032;3.8590180311845736E-7;3.7386826541111306E-7;2332;9264;
24;423216;3.8590180311845736E-7;3.739571863881755E-7;2439;9662;
25;439551;3.8590180311845736E-7;3.739115514568489E-7;2460;9743;
25;441364;3.8590180311845736E-7;3.739115514568489E-7;2522;10048;
26;459567;3.8590180311845736E-7;3.7440235600942106E-7;2627;10441;
26;459567;3.8590180311845736E-7;3.7440235600942106E-7;2627;10441;
27;477975;3.8590180311845736E-7;3.7484046945222E-7;2726;10851;
27;477975;3.8590180311845736E-7;3.7484046945222E-7;2726;10851;
28;496294;3.888807483185568E-7;3.74942245163096E-7;2830;11247;
28;496294;3.888807483185568E-7;3.74942245163096E-7;2830;11247;
29;514667;3.888807483185568E-7;3.749960876974112E-7;2939;11657;
29;514667;3.888807483185568E-7;3.749960876974112E-7;2939;11657;
30;533064;3.888807483185568E-7;3.75341482311522E-7;3027;12065;
31;549411;3.901194904789771E-7;3.753720653585123E-7;3051;12168;
31;551398;3.901194904789771E-7;3.753720653585123E-7;3129;12468;
32;569700;3.901194904789771E-7;3.757824026252883E-7;3223;12871;
32;569700;3.901194904789771E-7;3.757824026252883E-7;3223;12871;
33;588094;3.901194904789771E-7;3.758580558715319E-7;3309;13269;
33;588094;3.901194904789771E-7;3.758580558715319E-7;3309;13269;
34;606472;3.901194904789771E-7;3.7566874856438984E-7;3404;13665;
34;606472;3.901194904789771E-7;3.7566874856438984E-7;3404;13665;
35;624756;3.901194904789771E-7;3.761054600618595E-7;3518;14064;
35;624756;3.901194904789771E-7;3.761054600618595E-7;3518;14064;
36;643073;3.901194904789771E-7;3.764183438433279E-7;3621;14450;
37;659460;3.901194904789771E-7;3.765591053494234E-7;3646;14554;
37;661380;3.901194904789771E-7;3.765591053494234E-7;3707;14840;
38;679578;3.904812845834625E-7;3.7632443374310593E-7;3825;15232;
38;679578;3.904812845834625E-7;3.7632443374310593E-7;3825;15232;
39;697791;3.904812845834625E-7;3.7620095510743895E-7;3911;15636;
39;697791;3.904812845834625E-7;3.7620095510743895E-7;3911;15636;
40;716117;3.904812845834625E-7;3.7659755943415183E-7;4009;16035;
40;716117;3.904812845834625E-7;3.7659755943415183E-7;4009;16035;
41;734513;3.9062850955301494E-7;3.7656883548317486E-7;4101;16431;
41;734513;3.9062850955301494E-7;3.7656883548317486E-7;4101;16431;
42;752861;3.9074087909195567E-7;3.7673324190825243E-7;4199;16840;
43;769213;3.9074087909195567E-7;3.7650274096266046E-7;4247;17012;
43;771044;3.9074087909195567E-7;3.7650274096266046E-7;4303;17232;
44;789366;3.9074087909195567E-7;3.771336659570026E-7;4386;17632;
44;789366;3.9074087909195567E-7;3.771336659570026E-7;4386;17632;
45;807752;3.909892309054152E-7;3.7753973981557116E-7;4491;18042;
45;807752;3.909892309054152E-7;3.7753973981557116E-7;4491;18042;
46;826002;3.909892309054152E-7;3.7756631997088134E-7;4590;18433;
46;826002;3.909892309054152E-7;3.7756631997088134E-7;4590;18433;
47;844264;3.909892309054152E-7;3.7760911838745233E-7;4689;18830;
47;844264;3.909892309054152E-7;3.7760911838745233E-7;4689;18830;
48;862581;3.9170110698649765E-7;3.778837732819407E-7;4791;19236;
49;878919;3.9170110698649765E-7;3.781353090763244E-7;4851;19449;
