iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.225138637262797E-5;2.1012416166485857E-5;0;0;
5;8800;2.276320755447123E-5;2.144976861913255E-5;510;1988;
10;19497;2.3207671527900252E-5;2.1815635821254503E-5;1015;3977;
14;28118;2.3207671527900252E-5;2.195662970726391E-5;1390;5601;
19;38778;2.3333552668728417E-5;2.207006206020025E-5;1905;7576;
24;49462;2.3616955651608316E-5;2.2131864725281104E-5;2403;9591;
29;59864;2.363077388421394E-5;2.219248736518199E-5;2869;11605;
33;68165;2.410951506121406E-5;2.2356888008646007E-5;3283;13213;
38;78520;2.431041088484057E-5;2.259323475174447E-5;3796;15211;
43;88893;2.445728071235254E-5;2.281430878516173E-5;4298;17220;
48;99255;2.4614172840721673E-5;2.2911156899386425E-5;4783;19223;
53;109641;2.4614172840721673E-5;2.290426348647548E-5;5294;21198;
58;119883;2.4789180415159265E-5;2.307917873693127E-5;5732;22975;
62;128416;2.4789180415159265E-5;2.313003158576258E-5;6206;24814;
67;138864;2.4823110514473847E-5;2.3219554487493185E-5;6710;26768;
72;149317;2.5071591930758286E-5;2.335930384050249E-5;7229;28761;
77;159797;2.5425250019196055E-5;2.353403594059783E-5;7722;30754;
81;168244;2.5426439530587236E-5;2.3710524953634004E-5;8103;32348;
86;178713;2.5426439530587236E-5;2.3794850485771272E-5;8585;34357;
91;189178;2.5511909214340332E-5;2.379809836707375E-5;9067;36349;
96;199663;2.587105246545956E-5;2.376991290541553E-5;9540;38370;
100;208095;2.5939233713533342E-5;2.4091120067667407E-5;9952;39973;
105;218617;2.5939233713533342E-5;2.429258196679199E-5;10471;41979;
110;229108;2.6221832507520408E-5;2.457577789157948E-5;10973;43964;
115;239613;2.6733879203501486E-5;2.4788331644512895E-5;11482;45968;
120;249938;2.680338537478638E-5;2.478449931984698E-5;11894;47610;
124;258476;2.680338537478638E-5;2.487089374442276E-5;12386;49562;
129;268969;2.6874207210887274E-5;2.488199866447028E-5;12896;51568;
134;279482;2.7147075798436242E-5;2.4731076227381474E-5;13362;53618;
139;289815;2.7519901016420015E-5;2.466445750350854E-5;13834;55605;
143;298358;2.7519901016420015E-5;2.4600723822078414E-5;14238;57239;
148;308862;2.764225394938703E-5;2.4776542685109783E-5;14730;59278;
153;319373;2.778779682229871E-5;2.5095198814648307E-5;15223;61259;
158;329879;2.7862153666464392E-5;2.5585353739279557E-5;15769;63236;
162;338305;2.7921059347328476E-5;2.5812976194212582E-5;16144;64829;
167;348813;2.7921059347328476E-5;2.6110068381811792E-5;16626;66806;
172;359343;2.8046132522463542E-5;2.6355513586729305E-5;17145;68797;
177;369862;2.8046132522463542E-5;2.6571104219025852E-5;17649;70783;
181;378289;2.8277120303311686E-5;2.6503766069908345E-5;18071;72409;
186;388864;2.8277120303311686E-5;2.6649153523663273E-5;18573;74419;
191;399394;2.8478393727462896E-5;2.666082171544382E-5;19076;76427;
196;409931;2.8705244218476764E-5;2.6761093218231447E-5;19581;78423;
200;418387;2.872321847109755E-5;2.665650340310552E-5;19996;79998;
205;428969;2.9341552097686242E-5;2.6874348557724188E-5;20507;81998;
210;439529;2.944439602477096E-5;2.735029957381138E-5;20993;83981;
215;449937;3.0034088690663897E-5;2.7488072754946834E-5;21385;85603;
219;458537;3.0080036962349414E-5;2.7834878391401213E-5;21885;87562;
224;469092;3.022404479928815E-5;2.7982995715007026E-5;22372;89585;
229;479621;3.022404479928815E-5;2.8139481086552624E-5;22888;91596;
233;488061;3.0720663762949536E-5;2.844829294582939E-5;23301;93209;
238;498608;3.08152925203273E-5;2.8630606906344088E-5;23798;95197;
243;509165;3.126842883024181E-5;2.8785427901131133E-5;24292;97191;
248;519737;3.135718277035691E-5;2.8861437250954103E-5;24784;99212;
252;528187;3.135718277035691E-5;2.898398714152534E-5;25205;100858;
257;538756;3.135718277035691E-5;2.9066421361464748E-5;25699;102880;
262;549326;3.135718277035691E-5;2.900380248196557E-5;26158;104898;
267;559877;3.135718277035691E-5;2.9126433334594257E-5;26633;106906;
271;568335;3.135718277035691E-5;2.9179509341703844E-5;27020;108500;
276;578909;3.1497709801520315E-5;2.9277158088399543E-5;27500;110518;
281;589471;3.1517922036007315E-5;2.9056580343478837E-5;27970;112498;
286;599868;3.189865923555499E-5;2.902742540117893E-5;28426;114276;
290;608504;3.189865923555499E-5;2.9258439671909896E-5;28871;116100;
295;619097;3.20915610747335E-5;2.9571877868756362E-5;29332;118120;
300;629692;3.2127688284317195E-5;2.9587051454545282E-5;29835;120115;
304;638151;3.225394433485271E-5;2.9506493267039138E-5;30258;121703;
309;648730;3.229813504108645E-5;2.9719786266399503E-5;30784;123663;
314;659300;3.235690965627252E-5;2.98311458976426E-5;31279;125676;
319;669888;3.235690965627252E-5;3.0007436612324148E-5;31743;127676;
323;678347;3.235690965627252E-5;2.9841964414645716E-5;32137;129261;
328;688934;3.235690965627252E-5;2.9613159079777267E-5;32618;131278;
333;699498;3.235690965627252E-5;2.9536996528441742E-5;33123;133283;
338;709895;3.287501183500424E-5;2.9657077687456637E-5;33544;135023;
342;718523;3.29337807058104E-5;3.0201317024866317E-5;33981;136876;
347;729078;3.29337807058104E-5;3.086110612071766E-5;34473;138866;
352;739652;3.294144000210821E-5;3.1056161107677955E-5;34967;140871;
356;748100;3.2976440311983506E-5;3.094760535457324E-5;35347;142446;
361;758649;3.3131869478988115E-5;3.1124737496755406E-5;35838;144443;
366;769249;3.3131869478988115E-5;3.11133957208354E-5;36333;146477;
371;779831;3.3131869478988115E-5;3.0902011062458156E-5;36871;148482;
375;788288;3.3208028372939406E-5;3.0858036040436655E-5;37274;150064;
380;798857;3.333597798758698E-5;3.086717939192745E-5;37741;152059;
385;809446;3.346605972620747E-5;3.108819228875524E-5;38236;154067;
390;819884;3.346605972620747E-5;3.109856514658173E-5;38655;155820;
394;828526;3.346605972620747E-5;3.098978049121956E-5;39090;157646;
399;839165;3.346605972620747E-5;3.095620489998094E-5;39590;159664;
404;849787;3.378928595805125E-5;3.092764034827259E-5;40071;161664;
408;858250;3.405437803083962E-5;3.105995159959692E-5;40482;163231;
413;868861;3.423975084418105E-5;3.1518714501081685E-5;40991;165230;
418;879457;3.4445130285260776E-5;3.179196807806166E-5;41493;167250;
423;889862;3.4445130285260776E-5;3.1914106627727155E-5;41949;169067;
427;898466;3.449800911989367E-5;3.198040460044683E-5;42393;170815;
432;909031;3.449800911989367E-5;3.208214066261987E-5;42852;172782;
437;919625;3.453692204187807E-5;3.187162371737407E-5;43333;174798;
441;928081;3.458168609235245E-5;3.173247937759666E-5;43699;176385;
446;938678;3.480534415176242E-5;3.1850474994934344E-5;44191;178369;
451;949349;3.480534415176242E-5;3.190422202246092E-5;44683;180422;
