iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.5360113613308988E-5;2.3546039038947647E-5;0;0;
87;9925;3.500420050406049E-5;3.2910788591749425E-5;1719;6923;
176;19974;4.153513872736335E-5;3.9057290267277136E-5;3538;13949;
264;29857;4.501260352898812E-5;4.261607704284352E-5;5277;20937;
354;39973;4.673770798280052E-5;4.395516152935891E-5;7118;28060;
443;49909;4.848719937936385E-5;4.601899364423772E-5;8907;35183;
533;59969;5.118755118755119E-5;4.71874808814475E-5;10753;42317;
621;69933;5.2999788000847996E-5;4.963522520758684E-5;12507;49255;
711;79928;5.4124269322364146E-5;5.094326473577239E-5;14292;56385;
801;89932;5.55926173004225E-5;5.108481897733338E-5;16129;63530;
890;99871;5.711674663011195E-5;5.33303904489826E-5;17876;70640;
979;109884;5.8153058850895555E-5;5.2827798260686184E-5;19652;77733;
1068;119906;5.83975706610605E-5;5.4401875695725524E-5;21461;84789;
1157;129925;5.921364282330649E-5;5.4493794299788386E-5;23244;91831;
1247;139958;6.181998021760633E-5;5.6999423292133306E-5;25025;99006;
1336;149928;6.425083526085839E-5;5.864686434454836E-5;26821;106020;
1425;159937;6.475006475006475E-5;5.9625814474895553E-5;28612;113047;
1515;169915;6.585879873551106E-5;6.071084233714946E-5;30405;120202;
1605;179906;6.585879873551106E-5;6.126652152995113E-5;32169;127312;
1695;189892;6.648936170212766E-5;6.0975314150541564E-5;33970;134389;
1784;199875;6.709608158883521E-5;6.083642793578241E-5;35743;141471;
1873;209943;6.828735318219065E-5;6.224849384782597E-5;37487;148514;
1963;219917;6.961849067112225E-5;6.48369400173439E-5;39193;155649;
2053;229899;7.054176072234762E-5;6.45291121433656E-5;41013;162760;
2144;239972;7.086167800453515E-5;6.640286299786664E-5;42785;169888;
2233;249926;7.144898542440698E-5;6.639001509372994E-5;44560;176980;
2323;259961;7.173601147776183E-5;6.611873920693596E-5;46291;184086;
2413;269928;7.365939893930465E-5;6.608883172962504E-5;48122;191224;
2503;279900;7.392075694855116E-5;6.789859126056046E-5;49935;198384;
2594;289973;7.503001200480192E-5;6.895800235518923E-5;51796;205594;
2684;299926;7.584951456310679E-5;6.865498828616243E-5;53512;212658;
2774;309937;7.610350076103501E-5;6.963803620577826E-5;55286;219823;
2864;319912;7.908889591901297E-5;7.219474831849205E-5;57072;227043;
2955;329971;7.951653944020357E-5;7.298446909898128E-5;58859;234217;
3045;339936;7.984669434685404E-5;7.131447558569706E-5;60603;241342;
3135;349939;8.059316569954868E-5;7.291018400282542E-5;62384;248401;
3225;359925;8.164598301763554E-5;7.411334541845764E-5;64200;255548;
3315;369910;8.202099737532808E-5;7.354428645581646E-5;65976;262724;
3405;379881;8.380824673147838E-5;7.412196247679118E-5;67760;269852;
3495;389896;8.460236886632826E-5;7.731117905603693E-5;69535;277023;
3586;399973;8.538251366120219E-5;7.777604312276074E-5;71285;284177;
3676;409952;8.579272477693891E-5;7.595279409140225E-5;73040;291344;
3766;419912;8.686587908269631E-5;7.879833745146289E-5;74811;298388;
3857;429971;8.735150244584206E-5;7.708985492895371E-5;76584;305541;
3947;439938;8.960573476702509E-5;8.094828288787644E-5;78363;312659;
4037;449897;8.999280057595392E-5;8.070729576674524E-5;80136;319783;
4127;459875;9.104151493080845E-5;8.23691369895961E-5;81919;326870;
4218;469933;9.104151493080845E-5;7.878328554510032E-5;83626;334103;
4308;479881;9.184423218221895E-5;8.140497290763132E-5;85399;341210;
4399;489932;9.25240562546262E-5;8.169921773544951E-5;87157;348381;
4489;499884;9.266123054114158E-5;8.346347751448861E-5;88892;355544;
4580;509949;9.398496240601504E-5;8.789929953363008E-5;90719;362773;
4673;519970;9.398496240601504E-5;8.515526412779362E-5;92541;370112;
4765;529961;9.462528387585163E-5;8.585081725906839E-5;94409;377400;
4857;539881;9.648784253184099E-5;8.601007797932353E-5;96292;384680;
4948;549936;9.678668215253581E-5;8.746549884068355E-5;98083;391866;
5039;559944;9.678668215253581E-5;8.425011210060579E-5;99946;399097;
5130;569958;9.731413001167769E-5;8.489802874778384E-5;101758;406343;
5220;579904;9.792401096748923E-5;8.35829991229853E-5;103533;413469;
5313;589970;9.861932938856015E-5;8.560345887879418E-5;105372;420855;
