iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;2.568317238545305E-5;2.3546579605734306E-5;0;0;
19;9747;2.8042624789680313E-5;2.546215624297837E-5;2032;7572;
38;19730;2.8841716658975542E-5;2.670186741020065E-5;3923;15165;
57;29747;3.0248033877797942E-5;2.7059447519459783E-5;5797;22701;
76;39827;3.188368830506313E-5;2.8937869711643816E-5;7681;30295;
95;49874;3.255208333333333E-5;2.9488713689205627E-5;9569;37866;
114;59919;3.304255881575469E-5;2.9815873850662954E-5;11445;45478;
133;69922;3.34941050375134E-5;3.0256962900139617E-5;13321;52955;
151;79471;3.416700833675003E-5;3.0714218683549E-5;15137;60273;
170;89507;3.528083545018346E-5;3.206104287081632E-5;17080;67789;
189;99586;3.6121947695419734E-5;3.264920291553605E-5;19021;75376;
208;109601;3.680800942285041E-5;3.272305365631052E-5;20890;82903;
227;119622;3.726337755254136E-5;3.332046769557226E-5;22819;90497;
246;129649;3.7458795325142346E-5;3.3383005562852034E-5;24719;98129;
265;139641;3.790175864160097E-5;3.443787425129568E-5;26624;105730;
284;149616;3.891656288916563E-5;3.4511986580916275E-5;28522;113350;
303;159594;3.986605007175889E-5;3.611594514970572E-5;30417;120882;
322;169565;4.122011541632317E-5;3.7273047404981105E-5;32307;128464;
341;179529;4.2911088225197394E-5;3.80638178587483E-5;34132;136010;
360;189505;4.35085276714236E-5;3.8768952439930464E-5;36085;143627;
379;199476;4.367575122292103E-5;3.8949983736106656E-5;38000;151274;
398;209497;4.3890449438202246E-5;3.911124169267236E-5;39876;158880;
418;219932;4.420866489832007E-5;3.9655954219260816E-5;41805;166625;
437;229941;4.518344478583047E-5;3.9927484207403826E-5;43809;174422;
456;239924;4.5355587808418E-5;4.0395509561039E-5;45642;181987;
475;249900;4.5438022537259176E-5;3.9955145558618814E-5;47530;189530;
494;259876;4.5438022537259176E-5;4.021166122721045E-5;49424;197049;
513;269835;4.6006624953993374E-5;4.097564383773304E-5;51294;204591;
532;279806;4.621072088724584E-5;4.140661942468497E-5;53181;212194;
551;289767;4.693954187007135E-5;4.121577511108614E-5;55057;219766;
570;299729;4.745634016704632E-5;4.212441131386248E-5;56931;227328;
589;309773;4.837461300309598E-5;4.307876223498389E-5;58860;234900;
