iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.757609276442048E-8;9.347117290093884E-8;0;0;
2;9704;9.757609276442048E-8;9.396079441903182E-8;120;518;
3;19321;9.797566597979193E-8;9.428475570682639E-8;268;1090;
4;29849;9.858133571400687E-8;9.470303401882371E-8;407;1607;
5;39462;9.858133571400687E-8;9.495984352506238E-8;511;2005;
6;49122;9.858133571400687E-8;9.513208207112075E-8;624;2423;
7;58673;9.960053214572315E-8;9.539662603729388E-8;730;2794;
8;68289;1.0012226931528783E-7;9.57447515407031E-8;827;3195;
9;77905;1.0021645752661173E-7;9.594710695980476E-8;928;3593;
10;87520;1.0054074836098472E-7;9.615981004561957E-8;1041;3994;
11;97149;1.006005753749308E-7;9.643123094672106E-8;1126;4381;
12;106777;1.006005753749308E-7;9.661853392298793E-8;1214;4785;
13;116352;1.006005753749308E-7;9.675427406418165E-8;1324;5170;
14;125950;1.0155487624370448E-7;9.685850451659266E-8;1424;5569;
15;135556;1.0184828150376136E-7;9.721053493833164E-8;1533;5968;
16;145152;1.0230776652017217E-7;9.731296289795902E-8;1630;6366;
17;154796;1.0265957070026044E-7;9.741972661695059E-8;1722;6781;
18;163151;1.0265957070026044E-7;9.754912483151388E-8;1829;7173;
20;179058;1.0279605263157895E-7;9.793710544145522E-8;2024;7990;
21;188321;1.0279605263157895E-7;9.80463752525993E-8;2113;8386;
22;196679;1.0341762145262045E-7;9.812740974096943E-8;2204;8778;
23;205069;1.0341762145262045E-7;9.83315128487175E-8;2306;9177;
24;213431;1.0438225952519432E-7;9.859833373470963E-8;2398;9575;
26;229324;1.0438225952519432E-7;9.878708003843766E-8;2565;10271;
27;238575;1.0438225952519432E-7;9.901783164969938E-8;2711;10769;
28;246983;1.0458421916166964E-7;9.910520010505906E-8;2805;11180;
29;255365;1.0502727768456024E-7;9.927970190700812E-8;2902;11579;
30;263751;1.0502727768456024E-7;9.955735376717409E-8;2991;11986;
32;279629;1.0502727768456024E-7;1.0006874579128678E-7;3132;12551;
33;288882;1.0503491150388567E-7;1.0043319825553888E-7;3266;13193;
34;297271;1.0503491150388567E-7;1.006720837632111E-7;3361;13603;
35;305637;1.0503491150388567E-7;1.0091015063395719E-7;3458;13995;
36;313999;1.0503491150388567E-7;1.0105534536660561E-7;3542;14388;
37;323107;1.0508222841997206E-7;1.0141734907671377E-7;3649;14802;
38;332188;1.0542628009379988E-7;1.0159847226400186E-7;3731;15201;
40;349529;1.0547031269100015E-7;1.01849087350483E-7;3875;15823;
41;359461;1.0591922155303635E-7;1.0208885527246556E-7;4008;16417;
42;368549;1.0692839315602682E-7;1.0224736484325355E-7;4110;16816;
43;377613;1.0708563134636302E-7;1.0273915680769297E-7;4203;17215;
44;386702;1.0708563134636302E-7;1.0276363261922457E-7;4316;17625;
45;395777;1.0708563134636302E-7;1.028985135418474E-7;4438;18028;
46;404845;1.0708563134636302E-7;1.0322727547851849E-7;4554;18431;
47;413932;1.0708563134636302E-7;1.034766723974344E-7;4652;18840;
48;422999;1.0708563134636302E-7;1.0355764574383365E-7;4744;19240;
49;432012;1.0708563134636302E-7;1.0376041353394143E-7;4854;19613;
51;449310;1.0736442664389968E-7;1.0415243882772572E-7;5027;20332;
52;459243;1.0736442664389968E-7;1.0432036077779264E-7;5145;20827;
53;468325;1.0773195470905531E-7;1.0448716444620963E-7;5234;21234;
54;477377;1.0773195470905531E-7;1.0463961858131107E-7;5316;21628;
55;486426;1.0773195470905531E-7;1.0485925237235916E-7;5426;22015;
56;495504;1.0822425320665757E-7;1.050612467066745E-7;5533;22418;
57;504593;1.0822425320665757E-7;1.0527052675152884E-7;5618;22829;
58;513657;1.0822425320665757E-7;1.0531702903705693E-7;5710;23228;
59;522725;1.0869331290478748E-7;1.0533694230998604E-7;5798;23625;
60;531794;1.0898377209836701E-7;1.0551703476877546E-7;5887;24024;
62;549917;1.0963658432484092E-7;1.0588930711675962E-7;6090;24820;
63;558983;1.0963658432484092E-7;1.0593061684897389E-7;6187;25212;
64;568074;1.0963658432484092E-7;1.0601028488990455E-7;6288;25620;
65;577166;1.0963658432484092E-7;1.0619348045512078E-7;6377;26029;
66;586264;1.0963658432484092E-7;1.0633872465272157E-7;6475;26441;
67;595336;1.0999015258163937E-7;1.065697043424438E-7;6590;26841;
68;604410;1.1019877544916745E-7;1.0675524502155342E-7;6692;27240;
69;613462;1.1040677720961224E-7;1.0705098363476122E-7;6792;27628;
70;622507;1.1062241814189958E-7;1.0726421432489243E-7;6899;28015;
72;639790;1.1101365345822517E-7;1.077887282348123E-7;7024;28491;
73;649678;1.1101365345822517E-7;1.079047007242225E-7;7187;29189;
74;658769;1.1101365345822517E-7;1.0820057850829524E-7;7296;29599;
75;667860;1.115352175795564E-7;1.0826511695216638E-7;7409;30005;
76;676943;1.117936735960112E-7;1.0849125743249414E-7;7499;30407;
77;686009;1.117936735960112E-7;1.086599470682642E-7;7592;30802;
78;695091;1.117936735960112E-7;1.086974877814343E-7;7677;31207;
79;704157;1.117936735960112E-7;1.0880697020546617E-7;7773;31600;
80;713228;1.117936735960112E-7;1.0899246363312871E-7;7880;31998;
81;722287;1.1195105499875454E-7;1.0913927678023217E-7;7973;32390;
83;739576;1.124200047351306E-7;1.0933565344055889E-7;8117;32974;
84;749460;1.124200047351306E-7;1.0933279047376643E-7;8278;33566;
85;758558;1.1247913230897838E-7;1.0934391830275903E-7;8371;33976;
86;767656;1.1254332495973481E-7;1.0944312757222549E-7;8481;34384;
87;776748;1.1254332495973481E-7;1.0958735362216368E-7;8581;34789;
88;785837;1.1255434545877545E-7;1.0976054238252484E-7;8678;35194;
89;794928;1.1255434545877545E-7;1.0967051730448E-7;8785;35601;
90;803993;1.1255991986634185E-7;1.0974986719581445E-7;8893;35994;
91;813036;1.1324008767047588E-7;1.099258148096165E-7;9013;36377;
92;822111;1.1324008767047588E-7;1.0996271646391725E-7;9119;36775;
94;839434;1.1343648339641537E-7;1.0994667897277951E-7;9284;37436;
