iterations;timeInMSec;bestFitness;averageFitness;mutations;crossovers;
1;0;9.694226642100204E-8;9.339195873971807E-8;0;0;
6;9723;9.944860719739405E-8;9.57366048709903E-8;125;474;
11;19176;1.0096082396955345E-7;9.680705855626293E-8;214;863;
16;28515;1.0124406684457274E-7;9.817646499102148E-8;316;1251;
22;39210;1.0227607216517831E-7;1.0021766442807751E-7;438;1716;
27;48598;1.0284143691289752E-7;1.0132789370200076E-7;535;2108;
33;59859;1.0374344743418075E-7;1.0207940788494767E-7;668;2580;
38;69269;1.0474265306227192E-7;1.0295461218820928E-7;763;2975;
43;78696;1.0580908823885428E-7;1.035854648525393E-7;853;3380;
49;89884;1.0621854337837849E-7;1.0405941274377945E-7;948;3853;
54;99421;1.0627189068108167E-7;1.04414519129953E-7;1031;4257;
59;108818;1.0748160076217352E-7;1.0494870566886218E-7;1118;4650;
64;118200;1.0857913024424984E-7;1.0547112844987247E-7;1235;5032;
70;129540;1.0857913024424984E-7;1.0618351939571072E-7;1343;5514;
75;138776;1.0946738534194491E-7;1.0801190531808538E-7;1434;5915;
81;149900;1.0999864591666877E-7;1.0876522681711215E-7;1545;6377;
86;159292;1.1083175351904672E-7;1.0929617039893845E-7;1645;6785;
91;168675;1.1156559214497904E-7;1.0999550509276288E-7;1734;7171;
97;179974;1.1250485880358958E-7;1.1084347068450197E-7;1837;7665;
102;189366;1.136981094619453E-7;1.120083464792721E-7;1951;8067;
107;198654;1.143916474879537E-7;1.1285076664884104E-7;2056;8468;
113;209959;1.1593346671092233E-7;1.1347413321694873E-7;2185;8949;
118;219476;1.1716333963789264E-7;1.1438410258318949E-7;2281;9340;
123;228484;1.1806781083033668E-7;1.1585135554301542E-7;2385;9707;
129;239467;1.1849086713867898E-7;1.1703996908720609E-7;2495;10188;
134;248724;1.195411389473279E-7;1.1780520176094043E-7;2585;10586;
140;259625;1.1984866469411746E-7;1.1847019828028865E-7;2678;11057;
145;268846;1.202663032700047E-7;1.1840548816249201E-7;2781;11446;
151;279965;1.207065145426605E-7;1.1858438594067092E-7;2884;11852;
156;289431;1.2191387223816314E-7;1.1916187319249636E-7;3008;12318;
161;298792;1.2282065494605533E-7;1.198213709129183E-7;3088;12711;
167;309971;1.2292470824742433E-7;1.208982470601362E-7;3215;13195;
172;319227;1.2339352428316692E-7;1.2101961594532116E-7;3322;13595;
177;328597;1.2364954602687423E-7;1.2175433650144765E-7;3421;13991;
183;339798;1.244568082603477E-7;1.226200504725926E-7;3546;14473;
