iterations;timeInMSec;bestFitness;averageFitness;mutations;cruces;
81;8207;3.2899065666535074E-5;2.9739200373735614E-5;1536;8019;
82;8307;3.2899065666535074E-5;2.9709366329971088E-5;1553;8118;
83;8407;3.2899065666535074E-5;2.982131192430538E-5;1573;8217;
84;8505;3.2899065666535074E-5;3.0019801168101914E-5;1593;8316;
85;8605;3.2899065666535074E-5;3.0405872767789915E-5;1612;8415;
86;8703;3.2899065666535074E-5;3.0487491456276304E-5;1624;8514;
87;8801;3.2899065666535074E-5;3.0575660197524814E-5;1646;8613;
88;8900;3.3130135170951495E-5;3.08792046220813E-5;1669;8712;
89;9000;3.316529583443884E-5;3.09523044238929E-5;1687;8811;
90;9098;3.316529583443884E-5;3.103897447258768E-5;1700;8910;
91;9196;3.3413525795241913E-5;3.135037575760647E-5;1722;9009;
92;9295;3.3413525795241913E-5;3.1552977099854855E-5;1736;9108;
93;9394;3.3413525795241913E-5;3.157086187341816E-5;1751;9207;
94;9493;3.3413525795241913E-5;3.1646007903164276E-5;1770;9306;
95;9591;3.3413525795241913E-5;3.176857138804034E-5;1782;9405;
96;9690;3.367456896551724E-5;3.172547746474681E-5;1795;9504;
97;9789;3.367456896551724E-5;3.1920965834321265E-5;1816;9603;
98;9887;3.367456896551724E-5;3.197660603157537E-5;1833;9702;
99;9986;3.384323812102342E-5;3.212660299964404E-5;1855;9801;
100;10084;3.384323812102342E-5;3.209979478815249E-5;1873;9900;
101;10182;3.384323812102342E-5;3.212055765372806E-5;1894;9999;
102;10280;3.414834039065701E-5;3.222713946426093E-5;1907;10098;
103;10379;3.414834039065701E-5;3.209724300899009E-5;1920;10197;
104;10479;3.419504855696895E-5;3.216066442147342E-5;1941;10296;
105;10577;3.453992815694943E-5;3.2331272376422536E-5;1953;10395;
106;10676;3.453992815694943E-5;3.2196851561776736E-5;1978;10494;
107;10776;3.453992815694943E-5;3.216518215568928E-5;1992;10593;
108;10874;3.521622763769545E-5;3.219935840589677E-5;2004;10692;
109;10972;3.521622763769545E-5;3.225854901946904E-5;2027;10791;
110;11070;3.5226151895166974E-5;3.23948827250982E-5;2048;10890;
111;11169;3.5226151895166974E-5;3.250364364907274E-5;2063;10989;
112;11269;3.5226151895166974E-5;3.245823812926939E-5;2085;11088;
113;11367;3.531572255968357E-5;3.255316952317591E-5;2098;11187;
114;11466;3.531572255968357E-5;3.254088750756232E-5;2122;11286;
115;11565;3.542581833640357E-5;3.2631141896746475E-5;2143;11385;
116;11664;3.542581833640357E-5;3.2589979041964066E-5;2165;11484;
117;11763;3.542581833640357E-5;3.265907626625564E-5;2189;11583;
118;11861;3.572959839931399E-5;3.2645640779091466E-5;2213;11682;
119;11960;3.572959839931399E-5;3.2789103932490144E-5;2224;11781;
120;12058;3.572959839931399E-5;3.286389817701322E-5;2238;11880;
121;12156;3.572959839931399E-5;3.3110404978972544E-5;2260;11979;
122;12253;3.572959839931399E-5;3.313937122234747E-5;2275;12078;
123;12352;3.572959839931399E-5;3.312839408852814E-5;2289;12177;
124;12451;3.572959839931399E-5;3.3206086255553325E-5;2308;12276;
125;12549;3.572959839931399E-5;3.32557648461899E-5;2328;12375;
126;12647;3.572959839931399E-5;3.319893166036877E-5;2344;12474;
127;12746;3.572959839931399E-5;3.304587824229427E-5;2371;12573;
128;12845;3.572959839931399E-5;3.302150314668593E-5;2393;12672;
129;12944;3.572959839931399E-5;3.3087406129626426E-5;2415;12771;
130;13043;3.572959839931399E-5;3.301015155733355E-5;2434;12870;
131;13141;3.5770496494491345E-5;3.313345347153774E-5;2462;12969;
132;13240;3.616374945754376E-5;3.3146551976087874E-5;2476;13068;
133;13338;3.616374945754376E-5;3.3281177446597125E-5;2495;13167;
134;13436;3.616374945754376E-5;3.357113053251036E-5;2513;13266;
135;13536;3.616374945754376E-5;3.342479269077348E-5;2530;13365;
136;13635;3.616374945754376E-5;3.363940400312018E-5;2544;13464;
137;13732;3.616374945754376E-5;3.3889334247967615E-5;2564;13563;
138;13831;3.616374945754376E-5;3.404319518682548E-5;2590;13662;
139;13929;3.616374945754376E-5;3.4112164854155054E-5;2614;13761;
140;14027;3.616374945754376E-5;3.412328091507172E-5;2644;13860;
141;14125;3.616374945754376E-5;3.422510564843757E-5;2665;13959;
142;14223;3.616374945754376E-5;3.4300873536358144E-5;2690;14058;
143;14322;3.616374945754376E-5;3.408127761940354E-5;2715;14157;
144;14420;3.616374945754376E-5;3.411742221045682E-5;2737;14256;
145;14519;3.636892638929299E-5;3.4047482658836036E-5;2762;14355;
146;14618;3.636892638929299E-5;3.396161033974973E-5;2784;14454;
147;14717;3.636892638929299E-5;3.3921207355226674E-5;2796;14553;
148;14815;3.668378576669112E-5;3.3817442489187854E-5;2812;14652;
149;14913;3.668378576669112E-5;3.369365782947661E-5;2826;14751;
150;15013;3.690036900369004E-5;3.380326712035451E-5;2845;14850;
151;15112;3.690036900369004E-5;3.393875076978838E-5;2863;14949;
152;15210;3.690036900369004E-5;3.43262612590698E-5;2879;15048;
153;15309;3.690036900369004E-5;3.4444605574432685E-5;2900;15147;
154;15408;3.690036900369004E-5;3.434942648652549E-5;2919;15246;
155;15508;3.690036900369004E-5;3.428744341909815E-5;2941;15345;
156;15606;3.690036900369004E-5;3.425207883774169E-5;2962;15444;
157;15704;3.692216806970905E-5;3.420858026117378E-5;2979;15543;
158;15802;3.692216806970905E-5;3.399834521975813E-5;2998;15642;
159;15900;3.692216806970905E-5;3.398463098402699E-5;3018;15741;
160;15998;3.692216806970905E-5;3.4081314195270016E-5;3047;15840;
161;16097;3.694399290675336E-5;3.4049517560504456E-5;3057;15939;
162;16197;3.694399290675336E-5;3.428860564213783E-5;3081;16038;
163;16294;3.698772007693446E-5;3.4374826793903245E-5;3094;16137;
164;16392;3.698772007693446E-5;3.4442092768981875E-5;3123;16236;
165;16492;3.698772007693446E-5;3.4489559247546616E-5;3148;16335;
166;16591;3.698772007693446E-5;3.455324029804991E-5;3164;16434;
167;16688;3.698772007693446E-5;3.444916488942835E-5;3185;16533;
168;16788;3.70699881376038E-5;3.4507650111559435E-5;3212;16632;
169;16887;3.70699881376038E-5;3.4536389103256305E-5;3237;16731;
170;16986;3.70699881376038E-5;3.453369767431757E-5;3251;16830;
171;17083;3.70699881376038E-5;3.442496944881041E-5;3274;16929;
172;17181;3.7202380952380956E-5;3.44627036793642E-5;3293;17028;
173;17280;3.7202380952380956E-5;3.419940621886743E-5;3314;17127;
174;17379;3.7202380952380956E-5;3.406783088881021E-5;3332;17226;
175;17477;3.7202380952380956E-5;3.396829479727552E-5;3354;17325;
176;17575;3.7202380952380956E-5;3.396233169377293E-5;3372;17424;
177;17674;3.7202380952380956E-5;3.372233219438863E-5;3391;17523;
178;17771;3.7202380952380956E-5;3.380911421473866E-5;3405;17622;
179;17870;3.7202380952380956E-5;3.38893890228099E-5;3425;17721;
180;17969;3.7202380952380956E-5;3.41421609665274E-5;3446;17820;
181;18067;3.7202380952380956E-5;3.406937252595332E-5;3468;17919;
182;18166;3.7202380952380956E-5;3.4251417562591845E-5;3481;18018;
183;18266;3.729116945107399E-5;3.4420427135113316E-5;3500;18117;
184;18365;3.729116945107399E-5;3.430322861736495E-5;3524;18216;
185;18464;3.729116945107399E-5;3.441388869861896E-5;3547;18315;
186;18563;3.729116945107399E-5;3.462944910748095E-5;3562;18414;
187;18661;3.7402752842609215E-5;3.4688217064137786E-5;3583;18513;
188;18759;3.7402752842609215E-5;3.458686075772898E-5;3603;18612;
189;18858;3.7402752842609215E-5;3.460089967260885E-5;3629;18711;
190;18955;3.7402752842609215E-5;3.454335693398551E-5;3646;18810;
191;19054;3.7402752842609215E-5;3.456648105072315E-5;3663;18909;
192;19152;3.7436358191075174E-5;3.465782391434877E-5;3681;19008;
193;19251;3.7436358191075174E-5;3.470295147663209E-5;3705;19107;
194;19349;3.7436358191075174E-5;3.4491736017180456E-5;3719;19206;
195;19447;3.748687959214275E-5;3.4604669842845954E-5;3734;19305;
196;19546;3.750375037503751E-5;3.447607729417884E-5;3759;19404;
197;19646;3.750375037503751E-5;3.473382382230046E-5;3778;19503;
198;19743;3.750375037503751E-5;3.4812752127838775E-5;3805;19602;
199;19842;3.750375037503751E-5;3.502065043992823E-5;3826;19701;
200;19940;3.750375037503751E-5;3.508112900851392E-5;3843;19800;
201;20038;3.750375037503751E-5;3.48573919265773E-5;3862;19899;
202;20137;3.750375037503751E-5;3.50453485814202E-5;3881;19998;
203;20234;3.770739064856712E-5;3.509363228660949E-5;3894;20097;
204;20332;3.770739064856712E-5;3.497029528848881E-5;3920;20196;
205;20431;3.770739064856712E-5;3.478356054797073E-5;3934;20295;
206;20529;3.770739064856712E-5;3.4742197360411875E-5;3959;20394;
207;20628;3.7752944729688915E-5;3.466052363353769E-5;3982;20493;
208;20726;3.7752944729688915E-5;3.462071448961241E-5;4008;20592;
209;20825;3.7752944729688915E-5;3.449289313282969E-5;4029;20691;
210;20924;3.7752944729688915E-5;3.493504905276186E-5;4052;20790;
211;21023;3.7752944729688915E-5;3.4832597706291336E-5;4076;20889;
212;21122;3.7752944729688915E-5;3.4813918729050865E-5;4101;20988;
213;21221;3.7752944729688915E-5;3.4781941823521154E-5;4118;21087;
214;21319;3.7752944729688915E-5;3.4729531217577284E-5;4135;21186;
215;21417;3.791325447376403E-5;3.4811034513808826E-5;4155;21285;
216;21515;3.791325447376403E-5;3.483420288960347E-5;4173;21384;
217;21614;3.791325447376403E-5;3.485857348450696E-5;4197;21483;
218;21714;3.791325447376403E-5;3.485657372701905E-5;4223;21582;
219;21819;3.7965072133637056E-5;3.502261404466577E-5;4249;21681;
220;21918;3.7965072133637056E-5;3.511324162572739E-5;4269;21780;
221;22016;3.839655966825373E-5;3.494953609704522E-5;4290;21879;
222;22115;3.839655966825373E-5;3.519189342572788E-5;4306;21978;
223;22213;3.839655966825373E-5;3.5719623383066224E-5;4326;22077;
224;22311;3.852673755586377E-5;3.578219977232573E-5;4344;22176;
225;22409;3.88681592039801E-5;3.608742426387294E-5;4370;22275;
226;22507;3.891656288916563E-5;3.63793244067406E-5;4388;22374;
227;22609;3.891656288916563E-5;3.6441684114118184E-5;4405;22473;
228;22712;3.891656288916563E-5;3.6301532115993985E-5;4430;22572;
229;22812;3.9050296782255544E-5;3.6189796108260514E-5;4454;22671;
230;22910;3.9050296782255544E-5;3.621354889545807E-5;4479;22770;
231;23007;3.9050296782255544E-5;3.6344042499258496E-5;4494;22869;
232;23106;3.9050296782255544E-5;3.623442941355113E-5;4512;22968;
233;23209;3.9099155458242104E-5;3.633956910548166E-5;4532;23067;
234;23308;3.9099155458242104E-5;3.6298392206798475E-5;4552;23166;
235;23404;3.913587977457733E-5;3.632112946348952E-5;4567;23265;
236;23502;3.913587977457733E-5;3.6437460585284034E-5;4592;23364;
237;23603;3.913587977457733E-5;3.645444499362385E-5;4615;23463;
238;23702;3.913587977457733E-5;3.674165502693884E-5;4636;23562;
239;23800;3.917267314321529E-5;3.670998174399298E-5;4653;23661;
240;23899;3.917267314321529E-5;3.6649268501702386E-5;4681;23760;
241;23996;3.917267314321529E-5;3.662415121613716E-5;4702;23859;
242;24095;3.917267314321529E-5;3.6718756850124E-5;4725;23958;
243;24192;3.917267314321529E-5;3.667357098678669E-5;4752;24057;
244;24290;3.917267314321529E-5;3.6645573676612933E-5;4773;24156;
245;24390;3.917267314321529E-5;3.6425621722221555E-5;4794;24255;
246;24487;3.917267314321529E-5;3.6268666421382785E-5;4809;24354;
247;24587;3.917267314321529E-5;3.6018458849125253E-5;4829;24453;
248;24687;3.917267314321529E-5;3.616593680806164E-5;4846;24552;
249;24785;3.917267314321529E-5;3.60946173020456E-5;4869;24651;
250;24883;3.917267314321529E-5;3.6082612710697464E-5;4883;24750;
251;24980;3.917267314321529E-5;3.6161767464638534E-5;4897;24849;
252;25078;3.917267314321529E-5;3.611372585311501E-5;4920;24948;
253;25176;3.917267314321529E-5;3.5900602766372126E-5;4940;25047;
254;25274;3.917267314321529E-5;3.608319156695531E-5;4957;25146;
255;25372;3.917267314321529E-5;3.605008594786909E-5;4973;25245;
256;25471;3.917267314321529E-5;3.6025718128333344E-5;5000;25344;
257;25569;3.917267314321529E-5;3.589330391139338E-5;5023;25443;
258;25665;3.917267314321529E-5;3.596328591848221E-5;5042;25542;
259;25764;3.917267314321529E-5;3.594456800859561E-5;5060;25641;
260;25862;3.917267314321529E-5;3.600371977801386E-5;5085;25740;
261;25961;3.917267314321529E-5;3.592729138702711E-5;5099;25839;
262;26057;3.917267314321529E-5;3.586491958477932E-5;5116;25938;
263;26156;3.917267314321529E-5;3.6060409926937105E-5;5133;26037;
264;26254;3.9197240514267794E-5;3.606747658656396E-5;5158;26136;
265;26352;3.9197240514267794E-5;3.639198887743092E-5;5177;26235;
266;26450;3.9197240514267794E-5;3.626606997957825E-5;5201;26334;
267;26548;3.9197240514267794E-5;3.637368667717096E-5;5227;26433;
268;26646;3.9197240514267794E-5;3.629962238187425E-5;5250;26532;
269;26746;3.9444619753865575E-5;3.6490501401735104E-5;5271;26631;
270;26842;3.9444619753865575E-5;3.654340173394102E-5;5292;26730;
271;26941;3.9444619753865575E-5;3.674799869595202E-5;5316;26829;
272;27039;3.979624323463865E-5;3.679109939187258E-5;5335;26928;
273;27137;3.979624323463865E-5;3.6710970306816556E-5;5351;27027;
274;27234;3.979624323463865E-5;3.6872797572624876E-5;5369;27126;
275;27333;3.979624323463865E-5;3.698313729249241E-5;5386;27225;
276;27432;3.980891719745223E-5;3.6640661134244635E-5;5410;27324;
277;27530;3.9936102236421726E-5;3.649586230862792E-5;5427;27423;
278;27627;3.9936102236421726E-5;3.6457654009079904E-5;5452;27522;
279;27725;3.9936102236421726E-5;3.634388521718621E-5;5472;27621;
280;27823;3.9936102236421726E-5;3.6290292099843255E-5;5492;27720;
281;27921;3.9936102236421726E-5;3.6069410120735424E-5;5516;27819;
282;28018;3.9936102236421726E-5;3.619639778222265E-5;5536;27918;
283;28116;3.9936102236421726E-5;3.6248826708382126E-5;5560;28017;
284;28215;3.9936102236421726E-5;3.639349254247567E-5;5576;28116;
285;28313;3.9936102236421726E-5;3.6685101075240834E-5;5596;28215;
286;28410;3.9936102236421726E-5;3.6820545244324344E-5;5616;28314;
287;28509;3.9936102236421726E-5;3.6941845100349846E-5;5630;28413;
288;28608;3.9936102236421726E-5;3.721412667886677E-5;5642;28512;
289;28706;3.9936102236421726E-5;3.753891466053445E-5;5658;28611;
290;28807;3.9936102236421726E-5;3.775239235548828E-5;5674;28710;
291;28906;3.9936102236421726E-5;3.769671722893995E-5;5697;28809;
292;29005;4.002561639449247E-5;3.7719089404398174E-5;5714;28908;
293;29103;4.002561639449247E-5;3.7761390125953894E-5;5728;29007;
294;29201;4.002561639449247E-5;3.777777122467319E-5;5754;29106;
295;29300;4.002561639449247E-5;3.74996130808422E-5;5774;29205;
296;29398;4.002561639449247E-5;3.7533061077532234E-5;5795;29304;
297;29496;4.002561639449247E-5;3.741088052995684E-5;5807;29403;
298;29595;4.002561639449247E-5;3.745622549143606E-5;5828;29502;
299;29695;4.002561639449247E-5;3.741432356692557E-5;5855;29601;
300;29793;4.002561639449247E-5;3.7281697975974866E-5;5876;29700;
301;29890;4.002561639449247E-5;3.7063104758966056E-5;5906;29799;
302;29989;4.002561639449247E-5;3.707907240561218E-5;5920;29898;
303;30087;4.002561639449247E-5;3.706550604641158E-5;5942;29997;
304;30185;4.002561639449247E-5;3.71660207262363E-5;5960;30096;
305;30284;4.002561639449247E-5;3.709321756865761E-5;5986;30195;
306;30383;4.002561639449247E-5;3.693764098593209E-5;6005;30294;
307;30480;4.002561639449247E-5;3.684968767230108E-5;6022;30393;
308;30578;4.002561639449247E-5;3.6845251501587755E-5;6044;30492;
309;30676;4.002561639449247E-5;3.678970332669793E-5;6071;30591;
310;30775;4.002561639449247E-5;3.674215557712281E-5;6093;30690;
311;30873;4.002561639449247E-5;3.673744885849351E-5;6112;30789;
312;30970;4.029658284977434E-5;3.679052679689389E-5;6128;30888;
313;31068;4.029658284977434E-5;3.68026238712993E-5;6148;30987;
314;31166;4.029658284977434E-5;3.67668193969572E-5;6166;31086;
315;31263;4.029658284977434E-5;3.669314582549015E-5;6185;31185;
316;31360;4.029658284977434E-5;3.684326359354769E-5;6204;31284;
317;31459;4.029658284977434E-5;3.6829764037793654E-5;6222;31383;
318;31559;4.029658284977434E-5;3.687133720160934E-5;6251;31482;
319;31656;4.029658284977434E-5;3.667684707064467E-5;6269;31581;
320;31753;4.029658284977434E-5;3.65778008579814E-5;6285;31680;
321;31851;4.029658284977434E-5;3.657252062748546E-5;6303;31779;
322;31949;4.0342101016620945E-5;3.658600283956464E-5;6323;31878;
323;32048;4.0342101016620945E-5;3.688161794732592E-5;6341;31977;
324;32146;4.0342101016620945E-5;3.6971205340435026E-5;6358;32076;
325;32245;4.0342101016620945E-5;3.7055657110544766E-5;6384;32175;
326;32344;4.061738424045491E-5;3.714456333700068E-5;6398;32274;
327;32442;4.061738424045491E-5;3.7135261130992124E-5;6416;32373;
328;32540;4.061738424045491E-5;3.724799244548305E-5;6437;32472;
329;32638;4.061738424045491E-5;3.7336507958063974E-5;6460;32571;
330;32736;4.061738424045491E-5;3.742769982635711E-5;6481;32670;
331;32834;4.061738424045491E-5;3.733081819775526E-5;6501;32769;
332;32931;4.061738424045491E-5;3.7343252768765186E-5;6526;32868;
333;33029;4.061738424045491E-5;3.7571681639213007E-5;6548;32967;
334;33127;4.061738424045491E-5;3.755038574228E-5;6562;33066;
335;33225;4.061738424045491E-5;3.743537494632352E-5;6584;33165;
336;33323;4.061738424045491E-5;3.748378380468566E-5;6601;33264;
337;33420;4.061738424045491E-5;3.7261413447270894E-5;6619;33363;
338;33519;4.061738424045491E-5;3.697149757432305E-5;6638;33462;
339;33616;4.061738424045491E-5;3.6776702854372246E-5;6655;33561;
340;33713;4.078968836678088E-5;3.656940156066492E-5;6671;33660;
341;33812;4.078968836678088E-5;3.662119749961844E-5;6693;33759;
342;33912;4.078968836678088E-5;3.6920471836719766E-5;6720;33858;
343;34008;4.078968836678088E-5;3.7334885911045836E-5;6742;33957;
344;34106;4.088976120379457E-5;3.7604516797398984E-5;6758;34056;
345;34204;4.088976120379457E-5;3.7579078657489715E-5;6779;34155;
346;34303;4.088976120379457E-5;3.753126069421789E-5;6797;34254;
347;34400;4.115903852486006E-5;3.761971293575422E-5;6822;34353;
348;34498;4.115903852486006E-5;3.7804303914908504E-5;6844;34452;
349;34596;4.179204279505182E-5;3.80933242548929E-5;6863;34551;
350;34694;4.1848008034817545E-5;3.7941698585427754E-5;6885;34650;
351;34793;4.1848008034817545E-5;3.79618564871678E-5;6903;34749;
352;34892;4.1848008034817545E-5;3.796470822548483E-5;6922;34848;
353;34990;4.1848008034817545E-5;3.7822337649107124E-5;6945;34947;
354;35087;4.1848008034817545E-5;3.804772291267167E-5;6961;35046;
355;35186;4.1848008034817545E-5;3.814280462921097E-5;6979;35145;
356;35285;4.1848008034817545E-5;3.850226185279519E-5;6994;35244;
357;35383;4.1848008034817545E-5;3.848190017586893E-5;7018;35343;
358;35479;4.1848008034817545E-5;3.837609652046854E-5;7030;35442;
359;35577;4.1848008034817545E-5;3.8674652629983634E-5;7049;35541;
360;35676;4.1848008034817545E-5;3.885066493598963E-5;7066;35640;
361;35774;4.1848008034817545E-5;3.8945328125248754E-5;7084;35739;
362;35873;4.1848008034817545E-5;3.892611042115592E-5;7098;35838;
363;35970;4.1848008034817545E-5;3.868354561762649E-5;7116;35937;
364;36068;4.1848008034817545E-5;3.868066389449824E-5;7134;36036;
365;36167;4.1848008034817545E-5;3.8650687697326755E-5;7153;36135;
366;36263;4.1848008034817545E-5;3.8691473182777316E-5;7169;36234;
367;36363;4.190412336573919E-5;3.8405516277643035E-5;7186;36333;
368;36461;4.1988579106483035E-5;3.847160061028479E-5;7206;36432;
369;36559;4.1988579106483035E-5;3.8398349393619465E-5;7233;36531;
370;36657;4.1988579106483035E-5;3.80990635715891E-5;7254;36630;
371;36756;4.1988579106483035E-5;3.84797912631059E-5;7275;36729;
372;36855;4.1988579106483035E-5;3.866059841038736E-5;7297;36828;
373;36953;4.1988579106483035E-5;3.8748512885259256E-5;7314;36927;
374;37050;4.1988579106483035E-5;3.8939742820673415E-5;7329;37026;
375;37148;4.1988579106483035E-5;3.903818784667865E-5;7356;37125;
376;37247;4.1988579106483035E-5;3.9045585847980794E-5;7376;37224;
377;37344;4.1988579106483035E-5;3.901091166620127E-5;7398;37323;
378;37443;4.2009746261132585E-5;3.9054068613910244E-5;7417;37422;
379;37541;4.2009746261132585E-5;3.9318649382081825E-5;7441;37521;
380;37639;4.2009746261132585E-5;3.942743439742976E-5;7454;37620;
381;37736;4.2009746261132585E-5;3.9686997267130874E-5;7476;37719;
382;37833;4.2009746261132585E-5;3.980580604879333E-5;7493;37818;
383;37932;4.2009746261132585E-5;3.966548609375492E-5;7512;37917;
384;38030;4.2009746261132585E-5;3.952885496440237E-5;7532;38016;
385;38127;4.2009746261132585E-5;3.9233610862414345E-5;7551;38115;
386;38225;4.2009746261132585E-5;3.906638896097417E-5;7572;38214;
387;38324;4.2009746261132585E-5;3.8909069029284624E-5;7592;38313;
388;38422;4.2009746261132585E-5;3.8791965599169E-5;7618;38412;
389;38519;4.2009746261132585E-5;3.8814984866812925E-5;7642;38511;
390;38617;4.2009746261132585E-5;3.880303229041004E-5;7661;38610;
391;38715;4.2009746261132585E-5;3.866823525777865E-5;7686;38709;
392;38813;4.2009746261132585E-5;3.868236246468937E-5;7703;38808;
393;38910;4.2372881355932206E-5;3.874765241822746E-5;7714;38907;
394;39009;4.2372881355932206E-5;3.871152711546905E-5;7736;39006;
395;39107;4.2372881355932206E-5;3.8994905502029125E-5;7761;39105;
396;39205;4.2372881355932206E-5;3.923382523825382E-5;7785;39204;
397;39303;4.2372881355932206E-5;3.9051548042308654E-5;7807;39303;
398;39402;4.2372881355932206E-5;3.893568294642833E-5;7824;39402;
399;39500;4.2372881355932206E-5;3.894968551662966E-5;7845;39501;
400;39597;4.2372881355932206E-5;3.897691235066619E-5;7868;39600;
401;39696;4.2372881355932206E-5;3.917344304817492E-5;7886;39699;
