Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1904.8;1936.428;7;4;1;1076;(0.1/(Math.max((instancia.d[tarea]*0.9),intervalo.inicio)));/ 0.1 Math.max null null * intervalo.inicio null null null null instancia.d[tarea] 0.9 null null ;
1698.76;1724.066;9;4;1;2153;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;3185;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;4233;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;5203;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6029;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6934;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;7820;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;8715;(0.1/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ 0.1 Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1662.5;1681.531;12;4;1;9582;(((-(instancia.p[tarea]))+(instancia.p[tarea]*0.7))-(Math.max((instancia.d[tarea]-instancia.p[tarea]),intervalo.inicio)));- + Math.max - * - intervalo.inicio instancia.p[tarea] null instancia.p[tarea] 0.7 instancia.d[tarea] instancia.p[tarea] null null ;
