Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1908.42;1934.58;7;3;1;1075;((Math.min(intervalo.inicio,instancia.d[tarea]))/(intervalo.inicio*instancia.d[tarea]));/ Math.min * intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] null null null null null null null null ;
1698.76;1724.066;9;4;1;2225;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;3240;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;4212;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;5160;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6070;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6997;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;7909;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;8832;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;9743;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;10714;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;11718;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;12658;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;13608;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;14579;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;15611;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;16600;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;17600;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1650.82;1677.142;11;4;1;18573;(Math.min((intervalo.inicio-(instancia.p[tarea]*0.7)),((intervalo.inicio/0.5)-instancia.d[tarea])));Math.min - - intervalo.inicio * / instancia.d[tarea] null null instancia.p[tarea] 0.7 intervalo.inicio 0.5 null null ;
1650.66;1678.14;13;4;1;19457;(Math.min((intervalo.inicio-(instancia.p[tarea]*0.7)),((intervalo.inicio/0.5)-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - intervalo.inicio * / Math.max null null instancia.p[tarea] 0.7 intervalo.inicio 0.5 instancia.d[tarea] promedioDuraciones() ;
1650.66;1678.14;13;4;2;20195;(Math.min((intervalo.inicio-(instancia.p[tarea]*0.7)),((intervalo.inicio/0.5)-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - intervalo.inicio * / Math.max null null instancia.p[tarea] 0.7 intervalo.inicio 0.5 instancia.d[tarea] promedioDuraciones() ;
1650.66;1678.14;13;4;2;21040;(Math.min((intervalo.inicio-(instancia.p[tarea]*0.7)),((intervalo.inicio/0.5)-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - intervalo.inicio * / Math.max null null instancia.p[tarea] 0.7 intervalo.inicio 0.5 instancia.d[tarea] promedioDuraciones() ;
1650.66;1678.14;13;4;2;21861;(Math.min((intervalo.inicio-(instancia.p[tarea]*0.7)),((intervalo.inicio/0.5)-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - intervalo.inicio * / Math.max null null instancia.p[tarea] 0.7 intervalo.inicio 0.5 instancia.d[tarea] promedioDuraciones() ;
