Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1899.34;1920.924;15;4;6;891;(((instancia.d[tarea]*0.2)-(instancia.d[tarea]+promedioDuraciones()))-(Math.min((instancia.d[tarea]+intervalo.inicio),(instancia.p[tarea]+instancia.d[tarea]))));- - Math.min * + + + instancia.d[tarea] 0.2 instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] ;
1838.06;1860.279;15;4;13;1802;(((0.8/promedioDuraciones())/(instancia.p[tarea]+instancia.d[tarea]))/((Math.max(instancia.d[tarea],intervalo.inicio))+(0.1*instancia.p[tarea])));/ / + / + Math.max * 0.8 promedioDuraciones() instancia.p[tarea] instancia.d[tarea] instancia.d[tarea] intervalo.inicio 0.1 instancia.p[tarea] ;
1815.6;1839.818;13;4;22;2686;(((0.8/promedioDuraciones())/promedioDuraciones())/((Math.max(instancia.d[tarea],intervalo.inicio))+(0.1*instancia.p[tarea])));/ / + / promedioDuraciones() Math.max * 0.8 promedioDuraciones() null null instancia.d[tarea] intervalo.inicio 0.1 instancia.p[tarea] ;
1815.6;1839.818;13;4;31;3571;(((0.8/promedioDuraciones())/promedioDuraciones())/((Math.max(instancia.d[tarea],intervalo.inicio))+(0.1*instancia.p[tarea])));/ / + / promedioDuraciones() Math.max * 0.8 promedioDuraciones() null null instancia.d[tarea] intervalo.inicio 0.1 instancia.p[tarea] ;
1815.6;1839.818;13;4;40;4446;(((0.8/promedioDuraciones())/promedioDuraciones())/((Math.max(instancia.d[tarea],intervalo.inicio))+(0.1*instancia.p[tarea])));/ / + / promedioDuraciones() Math.max * 0.8 promedioDuraciones() null null instancia.d[tarea] intervalo.inicio 0.1 instancia.p[tarea] ;
1797.64;1814.75;13;4;50;5315;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;63;6136;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;99;6840;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;150;7482;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;204;8075;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;271;8608;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;349;9075;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1797.64;1814.75;13;4;429;9512;((instancia.d[tarea]/(Math.max(instancia.d[tarea],intervalo.inicio)))/((Math.max(instancia.d[tarea],intervalo.inicio))*(instancia.d[tarea]+instancia.p[tarea])));/ / * instancia.d[tarea] Math.max Math.max + null null instancia.d[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
