Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1909.74;1915.422;7;3;1;967;((0.2/promedioDuraciones())/(instancia.d[tarea]+instancia.p[tarea]));/ / + 0.2 promedioDuraciones() instancia.d[tarea] instancia.p[tarea] null null null null null null null null ;
1770.62;1807.204;11;4;1;1984;(((instancia.p[tarea]*0.9)-instancia.d[tarea])*(instancia.d[tarea]-(intervalo.inicio/0.7)));* - - * instancia.d[tarea] instancia.d[tarea] / instancia.p[tarea] 0.9 null null null null intervalo.inicio 0.7 ;
1765.54;1809.945;15;4;1;2950;(((instancia.p[tarea]*0.9)-(instancia.d[tarea]/0.9))*((Math.max(instancia.d[tarea],promedioDuraciones()))-(intervalo.inicio/0.7)));* - - * / Math.max / instancia.p[tarea] 0.9 instancia.d[tarea] 0.9 instancia.d[tarea] promedioDuraciones() intervalo.inicio 0.7 ;
1765.54;1809.945;15;4;1;3886;(((instancia.p[tarea]*0.9)-(instancia.d[tarea]/0.9))*((Math.max(instancia.d[tarea],promedioDuraciones()))-(intervalo.inicio/0.7)));* - - * / Math.max / instancia.p[tarea] 0.9 instancia.d[tarea] 0.9 instancia.d[tarea] promedioDuraciones() intervalo.inicio 0.7 ;
1698.76;1724.066;9;4;1;4867;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;5676;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6592;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;7623;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;8677;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;9605;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;10514;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;11407;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;12222;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;13075;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;13780;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;14513;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;15198;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
