Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1905.08;1938.753;15;4;6;914;(((Math.max(intervalo.inicio,promedioDuraciones()))/(instancia.p[tarea]*promedioDuraciones()))/((0.6/instancia.p[tarea])*(instancia.d[tarea]+instancia.d[tarea])));/ / * Math.max * / + intervalo.inicio promedioDuraciones() instancia.p[tarea] promedioDuraciones() 0.6 instancia.p[tarea] instancia.d[tarea] instancia.d[tarea] ;
1800.7;1806.883;15;4;14;1827;(((0.5*promedioDuraciones())/(instancia.d[tarea]*0.9))/(Math.max((Math.max(instancia.d[tarea],instancia.p[tarea])),(instancia.p[tarea]+intervalo.inicio))));/ / Math.max * * Math.max + 0.5 promedioDuraciones() instancia.d[tarea] 0.9 instancia.d[tarea] instancia.p[tarea] instancia.p[tarea] intervalo.inicio ;
1800.7;1806.883;15;4;24;2740;(((0.5*promedioDuraciones())/(instancia.d[tarea]*0.9))/(Math.max((Math.max(instancia.d[tarea],instancia.p[tarea])),(instancia.p[tarea]+intervalo.inicio))));/ / Math.max * * Math.max + 0.5 promedioDuraciones() instancia.d[tarea] 0.9 instancia.d[tarea] instancia.p[tarea] instancia.p[tarea] intervalo.inicio ;
1771.78;1770.376;7;4;36;3674;(0.3/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ 0.3 Math.max null null + instancia.d[tarea] null null null null instancia.p[tarea] intervalo.inicio null null ;
1724.26;1735.037;11;4;47;4598;((0.1/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.1 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
1723.04;1735.037;11;4;58;5524;((0.9/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.9 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
1723.04;1735.037;11;4;70;6428;((0.9/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.9 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
1723.04;1735.037;11;4;87;7314;((0.9/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.9 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
1723.04;1735.037;11;4;112;8175;((0.9/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.9 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
1723.04;1735.037;11;4;150;8976;((0.9/(Math.max(instancia.d[tarea],intervalo.inicio)))/(Math.max((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea])));/ / Math.max 0.9 Math.max + instancia.d[tarea] null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] intervalo.inicio null null ;
