Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1917.68;1938.669;15;4;6;916;(((instancia.p[tarea]*0.2)*(instancia.d[tarea]/instancia.p[tarea]))/((promedioDuraciones()+instancia.d[tarea])/(0.8/instancia.d[tarea])));/ * / * / + / instancia.p[tarea] 0.2 instancia.d[tarea] instancia.p[tarea] promedioDuraciones() instancia.d[tarea] 0.8 instancia.d[tarea] ;
1834.4;1832.282;15;4;15;1832;((Math.min((Math.max(intervalo.inicio,promedioDuraciones())),(instancia.d[tarea]-instancia.p[tarea])))-((instancia.d[tarea]+promedioDuraciones())+(Math.max(instancia.p[tarea],instancia.d[tarea]))));- Math.min + Math.max - + Math.max intervalo.inicio promedioDuraciones() instancia.d[tarea] instancia.p[tarea] instancia.d[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] ;
1756.94;1760.515;13;4;24;2737;((Math.min((Math.max(intervalo.inicio,intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max intervalo.inicio intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;33;3615;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;42;4486;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;53;5345;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;65;6200;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;77;7040;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;90;7867;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
1749.98;1765.086;13;4;105;8659;((Math.min((Math.max(instancia.p[tarea],intervalo.inicio)),(instancia.d[tarea]-instancia.p[tarea])))-(instancia.d[tarea]+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + Math.max - instancia.d[tarea] Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] ;
