Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1921.42;1940.574;7;3;1;1075;((intervalo.inicio/0.4)-(Math.max(instancia.d[tarea],promedioDuraciones())));- / Math.max intervalo.inicio 0.4 instancia.d[tarea] promedioDuraciones() null null null null null null null null ;
1665.82;1683.918;11;4;1;2174;(((instancia.p[tarea]*0.3)/0.4)-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * 0.4 instancia.d[tarea] + instancia.p[tarea] 0.3 null null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;3200;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;4265;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;5379;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;6467;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;7541;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;8662;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;9699;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
1657.44;1679.111;12;4;1;10707;(((instancia.p[tarea]*0.3)/(Math.sqrt(0.2)))-(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));- / Math.max * Math.sqrt instancia.d[tarea] + instancia.p[tarea] 0.3 0.2 null null null intervalo.inicio instancia.p[tarea] ;
