Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1907.38;1939.196;13;4;1;914;(((intervalo.inicio/instancia.d[tarea])/instancia.p[tarea])/((promedioDuraciones()*0.5)*(intervalo.inicio/instancia.p[tarea])));/ / * / instancia.p[tarea] * / intervalo.inicio instancia.d[tarea] null null promedioDuraciones() 0.5 intervalo.inicio instancia.p[tarea] ;
1893.6;1895.056;13;4;1;1816;(((intervalo.inicio/instancia.d[tarea])/instancia.p[tarea])/((instancia.d[tarea]+instancia.p[tarea])*(intervalo.inicio/instancia.p[tarea])));/ / * / instancia.p[tarea] + / intervalo.inicio instancia.d[tarea] null null instancia.d[tarea] instancia.p[tarea] intervalo.inicio instancia.p[tarea] ;
1872.52;1893.417;15;4;1;2737;(((intervalo.inicio/instancia.d[tarea])/(Math.min(intervalo.inicio,instancia.p[tarea])))/((instancia.d[tarea]+instancia.p[tarea])*(intervalo.inicio/instancia.p[tarea])));/ / * / Math.min + / intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] instancia.p[tarea] intervalo.inicio instancia.p[tarea] ;
1771.78;1770.376;7;4;1;3745;(promedioDuraciones()/(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null instancia.d[tarea] + null null null null null null intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;4749;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1673.14;1710.477;9;4;1;5755;(Math.min(((instancia.p[tarea]*0.3)-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea])));Math.min - - * instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] 0.3 null null null null null null ;
1672.98;1711.469;11;4;1;6710;(Math.min(((instancia.p[tarea]*0.3)-instancia.p[tarea]),(intervalo.inicio-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - * instancia.p[tarea] intervalo.inicio Math.max instancia.p[tarea] 0.3 null null null null instancia.d[tarea] promedioDuraciones() ;
1672.98;1711.469;11;4;1;7711;(Math.min(((instancia.p[tarea]*0.3)-instancia.p[tarea]),(intervalo.inicio-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - * instancia.p[tarea] intervalo.inicio Math.max instancia.p[tarea] 0.3 null null null null instancia.d[tarea] promedioDuraciones() ;
1672.98;1711.469;11;4;1;8673;(Math.min(((instancia.p[tarea]*0.3)-instancia.p[tarea]),(intervalo.inicio-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - * instancia.p[tarea] intervalo.inicio Math.max instancia.p[tarea] 0.3 null null null null instancia.d[tarea] promedioDuraciones() ;
1672.98;1711.469;11;4;1;9736;(Math.min(((instancia.p[tarea]*0.3)-instancia.p[tarea]),(intervalo.inicio-(Math.max(instancia.d[tarea],promedioDuraciones())))));Math.min - - * instancia.p[tarea] intervalo.inicio Math.max instancia.p[tarea] 0.3 null null null null instancia.d[tarea] promedioDuraciones() ;
