Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1909.74;1915.422;7;3;1;951;((0.4*promedioDuraciones())/(instancia.p[tarea]+instancia.d[tarea]));/ * + 0.4 promedioDuraciones() instancia.p[tarea] instancia.d[tarea] null null null null null null null null ;
1819.06;1849.831;15;4;1;1899;(((promedioDuraciones()+instancia.p[tarea])-(Math.max(promedioDuraciones(),instancia.p[tarea])))+((Math.min(instancia.d[tarea],intervalo.inicio))-(instancia.d[tarea]+instancia.p[tarea])));+ - - + Math.max Math.min + promedioDuraciones() instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1798.54;1813.526;15;4;1;2830;(((intervalo.inicio+instancia.p[tarea])-(Math.max(promedioDuraciones(),instancia.p[tarea])))+((Math.min(instancia.d[tarea],intervalo.inicio))-(instancia.d[tarea]+instancia.p[tarea])));+ - - + Math.max Math.min + intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1771.78;1770.376;7;4;1;3960;(promedioDuraciones()/(Math.max(instancia.d[tarea],(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null instancia.d[tarea] + null null null null null null intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;5088;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1698.76;1724.066;9;4;1;6187;(promedioDuraciones()/(Math.max((instancia.d[tarea]/0.9),(intervalo.inicio+instancia.p[tarea]))));/ promedioDuraciones() Math.max null null / + null null null null instancia.d[tarea] 0.9 intervalo.inicio instancia.p[tarea] ;
1697.08;1714.206;13;4;1;7239;(((instancia.p[tarea]-promedioDuraciones())-(Math.max(instancia.d[tarea],intervalo.inicio)))*(Math.max(instancia.p[tarea],(instancia.d[tarea]-intervalo.inicio))));* - Math.max - Math.max instancia.p[tarea] - instancia.p[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio null null instancia.d[tarea] intervalo.inicio ;
1697.08;1714.206;13;4;1;8225;(((instancia.p[tarea]-promedioDuraciones())-(Math.max(instancia.d[tarea],intervalo.inicio)))*(Math.max(instancia.p[tarea],(instancia.d[tarea]-intervalo.inicio))));* - Math.max - Math.max instancia.p[tarea] - instancia.p[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio null null instancia.d[tarea] intervalo.inicio ;
1649.86;1675.174;9;4;1;9179;(0.2/(Math.max((instancia.d[tarea]-intervalo.inicio),(instancia.p[tarea]*0.7))));/ 0.2 Math.max null null - * null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] 0.7 ;
1649.84;1675.191;11;4;1;10195;((promedioDuraciones()/0.9)/(Math.max((instancia.d[tarea]-intervalo.inicio),(instancia.p[tarea]*0.7))));/ / Math.max promedioDuraciones() 0.9 - * null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] 0.7 ;
