Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1894.66;1894.472;7;3;5;860;((0.6/instancia.d[tarea])/(instancia.d[tarea]+instancia.p[tarea]));/ / + 0.6 instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] null null null null null null null null ;
1894.66;1894.472;7;3;13;1755;((0.6/instancia.d[tarea])/(instancia.d[tarea]+instancia.p[tarea]));/ / + 0.6 instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] null null null null null null null null ;
1894.66;1894.472;7;3;22;2660;((0.6/instancia.d[tarea])/(instancia.d[tarea]+instancia.p[tarea]));/ / + 0.6 instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] null null null null null null null null ;
1825.32;1848.701;13;4;32;3555;(((Math.max(intervalo.inicio,promedioDuraciones()))-(instancia.d[tarea]*0.6))/((instancia.d[tarea]+instancia.p[tarea])/instancia.d[tarea]));/ - / Math.max * + instancia.d[tarea] intervalo.inicio promedioDuraciones() instancia.d[tarea] 0.6 instancia.d[tarea] instancia.p[tarea] null null ;
1771.78;1770.376;7;4;41;4449;(0.4/(Math.max((intervalo.inicio+instancia.p[tarea]),instancia.d[tarea])));/ 0.4 Math.max null null + instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] null null ;
1720.48;1727.171;11;4;51;5335;(((instancia.d[tarea]+promedioDuraciones())/instancia.d[tarea])/(Math.max((intervalo.inicio+instancia.p[tarea]),instancia.d[tarea])));/ / Math.max + instancia.d[tarea] + instancia.d[tarea] instancia.d[tarea] promedioDuraciones() null null intervalo.inicio instancia.p[tarea] null null ;
1711.26;1724.142;11;4;62;6212;((intervalo.inicio+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max intervalo.inicio instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;72;7047;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;82;7849;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;96;8627;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;118;9404;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;144;10151;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1648.82;1650.345;11;4;176;10880;((promedioDuraciones()+instancia.p[tarea])/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ + Math.max promedioDuraciones() instancia.p[tarea] - Math.max null null null null instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;212;11586;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;237;12249;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;267;12896;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;306;13477;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;351;14026;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;400;14553;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;452;15052;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;502;15564;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;558;16034;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;616;16492;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;678;16919;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;734;17378;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;793;17816;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;853;18243;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;917;18653;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;980;19075;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1035;19535;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1088;20011;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1146;20463;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1209;20888;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1283;21258;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1353;21643;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1417;22067;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1482;22484;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1549;22890;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1616;23293;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1687;23674;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1753;24085;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1813;24523;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1879;24929;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;1946;25335;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2012;25737;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2076;26156;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2152;26506;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2217;26904;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2283;27303;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2349;27701;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2418;28081;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2499;28405;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2571;28783;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2644;29144;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2720;29493;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2797;29836;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
1627.4;1641.526;15;4;2877;30162;(((instancia.p[tarea]+instancia.p[tarea])/(promedioDuraciones()+instancia.p[tarea]))/(Math.max((instancia.d[tarea]-intervalo.inicio),(Math.max(instancia.p[tarea],instancia.p[tarea])))));/ / Math.max + + - Math.max instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] ;
