Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1863.2;1881.665;15;4;6;919;(((Math.min(instancia.d[tarea],promedioDuraciones()))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((instancia.d[tarea]/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1815.44;1836.887;15;4;14;1839;(((Math.min(instancia.d[tarea],promedioDuraciones()))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((Math.min(intervalo.inicio,instancia.p[tarea]))/(instancia.d[tarea]/instancia.p[tarea])));- - / Math.min Math.max Math.min / instancia.d[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] instancia.p[tarea] ;
1815.44;1836.887;15;4;23;2742;(((Math.min(instancia.d[tarea],promedioDuraciones()))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((Math.min(intervalo.inicio,instancia.p[tarea]))/(instancia.d[tarea]/instancia.p[tarea])));- - / Math.min Math.max Math.min / instancia.d[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] instancia.p[tarea] ;
1776.4;1807.906;15;4;31;3639;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;39;4504;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;49;5369;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;61;6224;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;73;7063;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;85;7917;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;99;8751;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;115;9546;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;133;10320;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;152;11070;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
1776.4;1807.906;15;4;175;11811;(((Math.min(instancia.d[tarea],intervalo.inicio))-(Math.max(intervalo.inicio,instancia.d[tarea])))-((intervalo.inicio/instancia.d[tarea])*(instancia.p[tarea]-intervalo.inicio)));- - * Math.min Math.max / - instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] intervalo.inicio ;
