Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1908.42;1934.58;7;3;5;864;((promedioDuraciones()*promedioDuraciones())/(Math.max(intervalo.inicio,instancia.d[tarea])));/ * Math.max promedioDuraciones() promedioDuraciones() intervalo.inicio instancia.d[tarea] null null null null null null null null ;
1893.44;1924.318;13;4;12;1737;((intervalo.inicio-(instancia.p[tarea]+instancia.d[tarea]))+((intervalo.inicio-instancia.d[tarea])*(0.9*0.7)));+ - * intervalo.inicio + - * null null instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] 0.9 0.7 ;
1840.46;1877.715;15;4;21;2629;(((Math.min(intervalo.inicio,instancia.d[tarea]))-(instancia.p[tarea]+instancia.d[tarea]))+((intervalo.inicio-instancia.d[tarea])*(0.9*0.7)));+ - * Math.min + - * intervalo.inicio instancia.d[tarea] instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] 0.9 0.7 ;
1793.36;1823.037;9;4;31;3498;(promedioDuraciones()/((Math.max(intervalo.inicio,instancia.d[tarea]))+(instancia.p[tarea]*0.3)));/ promedioDuraciones() + null null Math.max * null null null null intervalo.inicio instancia.d[tarea] instancia.p[tarea] 0.3 ;
1791.16;1833.226;15;4;40;4371;(((Math.min(intervalo.inicio,instancia.d[tarea]))-(instancia.p[tarea]+instancia.d[tarea]))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min + - / intervalo.inicio instancia.d[tarea] instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1774.18;1807.496;15;4;48;5215;(((Math.min(promedioDuraciones(),instancia.d[tarea]))-(instancia.p[tarea]+promedioDuraciones()))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min + - / promedioDuraciones() instancia.d[tarea] instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;56;6052;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;65;6872;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;75;7679;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;85;8497;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;95;9303;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;107;10108;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;121;10895;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;137;11680;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;157;12423;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;181;13155;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;212;13843;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;254;14472;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;296;15101;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;334;15729;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;383;16309;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;427;16909;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;469;17520;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;505;18158;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;551;18756;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;607;19311;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;667;19841;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1693.9;1734.772;13;4;730;20367;(((Math.min(intervalo.inicio,instancia.d[tarea]))-instancia.p[tarea])+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ - * Math.min instancia.p[tarea] - / intervalo.inicio instancia.d[tarea] null null intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;768;20970;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;787;21631;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;811;22280;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;837;22922;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;867;23545;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;897;24176;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;924;24815;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;951;25452;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;981;26083;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1013;26692;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1045;27304;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1079;27907;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1122;28466;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1165;29020;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1209;29566;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1256;30103;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1304;30621;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1349;31164;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1390;31725;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1433;32275;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1478;32827;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1533;33329;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1579;33871;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1626;34410;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1678;34914;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1732;35418;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
1692.12;1731.027;15;4;1787;35920;(((intervalo.inicio-instancia.p[tarea])+(Math.min(instancia.d[tarea],intervalo.inicio)))+((intervalo.inicio-instancia.d[tarea])*(promedioDuraciones()/instancia.p[tarea])));+ + * - Math.min - / intervalo.inicio instancia.p[tarea] instancia.d[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.p[tarea] ;
