Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1747.92;1752.505;10;4;1;926;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),(instancia.d[tarea]*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - instancia.d[tarea] - null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] null ;
1687.48;1703.292;12;4;1;1881;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),((Math.max(intervalo.inicio,instancia.p[tarea]))*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - Math.max - null null intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] null ;
1687.48;1703.292;12;4;1;2881;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),((Math.max(intervalo.inicio,instancia.p[tarea]))*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - Math.max - null null intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] null ;
1687.48;1703.292;12;4;1;3890;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),((Math.max(intervalo.inicio,instancia.p[tarea]))*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - Math.max - null null intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] null ;
1687.48;1703.292;12;4;1;4811;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),((Math.max(intervalo.inicio,instancia.p[tarea]))*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - Math.max - null null intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] null ;
1687.48;1703.292;12;4;1;5862;(Math.min((instancia.d[tarea]*(intervalo.inicio-instancia.d[tarea])),((Math.max(intervalo.inicio,instancia.p[tarea]))*(-(instancia.p[tarea])))));Math.min * * instancia.d[tarea] - Math.max - null null intervalo.inicio instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.p[tarea] null ;
1624.6;1642.028;13;4;1;6857;((Math.min((instancia.d[tarea]-instancia.p[tarea]),intervalo.inicio))+((instancia.p[tarea]*0.7)-(instancia.d[tarea]-intervalo.inicio)));+ Math.min - - intervalo.inicio * - instancia.d[tarea] instancia.p[tarea] null null instancia.p[tarea] 0.7 instancia.d[tarea] intervalo.inicio ;
1624.6;1642.028;13;4;1;7806;((Math.min((instancia.d[tarea]-instancia.p[tarea]),intervalo.inicio))+((instancia.p[tarea]*0.7)-(instancia.d[tarea]-intervalo.inicio)));+ Math.min - - intervalo.inicio * - instancia.d[tarea] instancia.p[tarea] null null instancia.p[tarea] 0.7 instancia.d[tarea] intervalo.inicio ;
1624.6;1642.028;13;4;1;8904;((Math.min((instancia.d[tarea]-instancia.p[tarea]),intervalo.inicio))+((instancia.p[tarea]*0.7)-(instancia.d[tarea]-intervalo.inicio)));+ Math.min - - intervalo.inicio * - instancia.d[tarea] instancia.p[tarea] null null instancia.p[tarea] 0.7 instancia.d[tarea] intervalo.inicio ;
1624.6;1642.028;13;4;1;9930;((Math.min((instancia.d[tarea]-instancia.p[tarea]),intervalo.inicio))+((instancia.p[tarea]*0.7)-(instancia.d[tarea]-intervalo.inicio)));+ Math.min - - intervalo.inicio * - instancia.d[tarea] instancia.p[tarea] null null instancia.p[tarea] 0.7 instancia.d[tarea] intervalo.inicio ;
