Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1890.12;1887.754;15;4;5;850;(((instancia.p[tarea]*promedioDuraciones())/(Math.min(instancia.d[tarea],instancia.p[tarea])))/((instancia.d[tarea]+intervalo.inicio)*(instancia.d[tarea]+instancia.p[tarea])));/ / * * Math.min + + instancia.p[tarea] promedioDuraciones() instancia.d[tarea] instancia.p[tarea] instancia.d[tarea] intervalo.inicio instancia.d[tarea] instancia.p[tarea] ;
1839.32;1852.966;15;4;13;1703;(((intervalo.inicio/promedioDuraciones())*(intervalo.inicio+intervalo.inicio))-((instancia.p[tarea]-promedioDuraciones())+(Math.max(intervalo.inicio,instancia.d[tarea]))));- * + / + - Math.max intervalo.inicio promedioDuraciones() intervalo.inicio intervalo.inicio instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] ;
1839.32;1853.075;13;4;21;2556;(((intervalo.inicio/promedioDuraciones())*intervalo.inicio)-((instancia.p[tarea]-promedioDuraciones())+(Math.max(intervalo.inicio,instancia.d[tarea]))));- * + / intervalo.inicio - Math.max intervalo.inicio promedioDuraciones() null null instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] ;
1839.32;1853.075;13;4;29;3403;(((intervalo.inicio/promedioDuraciones())*intervalo.inicio)-((instancia.p[tarea]-promedioDuraciones())+(Math.max(intervalo.inicio,instancia.d[tarea]))));- * + / intervalo.inicio - Math.max intervalo.inicio promedioDuraciones() null null instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] ;
1836.78;1878.352;9;4;38;4255;((Math.min(intervalo.inicio,instancia.d[tarea]))-(instancia.d[tarea]+(Math.min(instancia.p[tarea],promedioDuraciones()))));- Math.min + intervalo.inicio instancia.d[tarea] instancia.d[tarea] Math.min null null null null null null instancia.p[tarea] promedioDuraciones() ;
1819.88;1852.049;13;4;47;5075;((Math.min((Math.min(intervalo.inicio,intervalo.inicio)),instancia.d[tarea]))-((Math.max(instancia.d[tarea],promedioDuraciones()))+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + Math.min instancia.d[tarea] Math.max Math.max intervalo.inicio intervalo.inicio null null instancia.d[tarea] promedioDuraciones() instancia.p[tarea] promedioDuraciones() ;
1819.88;1852.049;13;4;56;5894;((Math.min((Math.min(intervalo.inicio,intervalo.inicio)),instancia.d[tarea]))-((Math.max(instancia.d[tarea],promedioDuraciones()))+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + Math.min instancia.d[tarea] Math.max Math.max intervalo.inicio intervalo.inicio null null instancia.d[tarea] promedioDuraciones() instancia.p[tarea] promedioDuraciones() ;
1819.42;1850.012;11;4;65;6723;((Math.min(instancia.p[tarea],promedioDuraciones()))-((instancia.p[tarea]-intervalo.inicio)+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + instancia.p[tarea] promedioDuraciones() - Math.max null null null null instancia.p[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] ;
1819.42;1850.012;11;4;76;7527;((Math.min(instancia.p[tarea],promedioDuraciones()))-((instancia.p[tarea]-intervalo.inicio)+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + instancia.p[tarea] promedioDuraciones() - Math.max null null null null instancia.p[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] ;
1819.42;1850.012;11;4;89;8347;((Math.min(instancia.p[tarea],promedioDuraciones()))-((instancia.p[tarea]-intervalo.inicio)+(Math.max(intervalo.inicio,instancia.d[tarea]))));- Math.min + instancia.p[tarea] promedioDuraciones() - Math.max null null null null instancia.p[tarea] intervalo.inicio intervalo.inicio instancia.d[tarea] ;
1819.42;1850.278;9;4;100;9168;((Math.min(intervalo.inicio,instancia.d[tarea]))-(instancia.d[tarea]+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + intervalo.inicio instancia.d[tarea] instancia.d[tarea] Math.max null null null null null null instancia.p[tarea] promedioDuraciones() ;
1810.36;1800.928;13;4;110;9983;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.d[tarea],promedioDuraciones()))+(Math.min(instancia.p[tarea],instancia.d[tarea]))));- Math.min + + instancia.d[tarea] Math.max Math.min instancia.p[tarea] intervalo.inicio null null instancia.d[tarea] promedioDuraciones() instancia.p[tarea] instancia.d[tarea] ;
1783.6;1802.222;13;4;121;10770;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.d[tarea],promedioDuraciones()))+(Math.min(instancia.p[tarea],promedioDuraciones()))));- Math.min + + instancia.d[tarea] Math.max Math.min instancia.p[tarea] intervalo.inicio null null instancia.d[tarea] promedioDuraciones() instancia.p[tarea] promedioDuraciones() ;
1743.86;1733.696;13;4;131;11562;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.d[tarea],instancia.d[tarea]))+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + instancia.d[tarea] Math.max Math.max instancia.p[tarea] intervalo.inicio null null instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] promedioDuraciones() ;
1743.86;1733.696;13;4;141;12317;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.d[tarea],instancia.d[tarea]))+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + instancia.d[tarea] Math.max Math.max instancia.p[tarea] intervalo.inicio null null instancia.d[tarea] instancia.d[tarea] instancia.p[tarea] promedioDuraciones() ;
1742.48;1733.015;15;4;153;13080;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((Math.max(instancia.d[tarea],instancia.p[tarea]))+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max Math.max Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] instancia.p[tarea] instancia.p[tarea] promedioDuraciones() ;
1742.16;1733.894;13;4;167;13785;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.p[tarea],promedioDuraciones()))+(instancia.d[tarea]+intervalo.inicio)));- Math.min + + instancia.d[tarea] Math.max + instancia.p[tarea] intervalo.inicio null null instancia.p[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio ;
1742.16;1733.894;13;4;181;14469;((Math.min((instancia.p[tarea]+intervalo.inicio),instancia.d[tarea]))-((Math.max(instancia.p[tarea],promedioDuraciones()))+(instancia.d[tarea]+intervalo.inicio)));- Math.min + + instancia.d[tarea] Math.max + instancia.p[tarea] intervalo.inicio null null instancia.p[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio ;
1741.36;1732.842;15;4;195;15156;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;207;15831;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;219;16527;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;231;17217;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;244;17895;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;256;18586;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;269;19264;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;282;19948;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;295;20645;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;311;21322;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
1741.36;1732.842;15;4;326;22000;((Math.min((instancia.p[tarea]+intervalo.inicio),(Math.max(instancia.d[tarea],promedioDuraciones()))))-((instancia.d[tarea]+intervalo.inicio)+(Math.max(instancia.p[tarea],promedioDuraciones()))));- Math.min + + Math.max + Math.max instancia.p[tarea] intervalo.inicio instancia.d[tarea] promedioDuraciones() instancia.d[tarea] intervalo.inicio instancia.p[tarea] promedioDuraciones() ;
