Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1795.62;1829.362;7;3;5;878;(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea])));Math.min - - promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] null null null null null null null null ;
1781.96;1817.86;9;4;13;1789;(promedioDuraciones()+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ promedioDuraciones() Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1781.96;1817.86;9;4;22;2685;(promedioDuraciones()+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ promedioDuraciones() Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1781.96;1817.86;9;4;32;3575;(promedioDuraciones()+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ promedioDuraciones() Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;48;4430;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;73;5241;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;122;6018;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;210;6669;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;331;7215;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;470;7698;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;607;8174;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;740;8671;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;882;9145;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;1032;9581;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1753.02;1790.838;9;4;1189;9996;(intervalo.inicio+(Math.min((promedioDuraciones()-instancia.p[tarea]),(intervalo.inicio-instancia.d[tarea]))));+ intervalo.inicio Math.min null null - - null null null null promedioDuraciones() instancia.p[tarea] intervalo.inicio instancia.d[tarea] ;
1690.5;1725.558;13;4;1332;10448;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1361;11200;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1389;11910;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1421;12597;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1458;13248;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1504;13868;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1557;14441;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1611;15008;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1665;15577;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1717;16146;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1776;16685;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1838;17202;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1904;17712;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;1967;18215;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2036;18689;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2097;19191;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2174;19628;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2243;20091;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2311;20574;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2387;21024;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2471;21435;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2552;21869;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2636;22279;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2715;22713;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2798;23127;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1690.5;1725.558;13;4;2885;23532;(Math.min((Math.min((intervalo.inicio-instancia.d[tarea]),(intervalo.inicio-promedioDuraciones()))),(promedioDuraciones()-(instancia.p[tarea]/0.7))));Math.min Math.min - - - promedioDuraciones() / intervalo.inicio instancia.d[tarea] intervalo.inicio promedioDuraciones() null null instancia.p[tarea] 0.7 ;
1681.3;1712.322;9;4;2963;23982;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
1681.3;1712.322;9;4;2988;24695;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
1681.3;1712.322;9;4;3022;25456;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
1681.3;1712.322;9;4;3066;26187;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
1681.3;1712.322;9;4;3107;26916;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
1681.3;1712.322;9;4;3155;27633;(Math.min((intervalo.inicio-instancia.d[tarea]),(instancia.p[tarea]-(instancia.p[tarea]/0.6))));Math.min - - intervalo.inicio instancia.d[tarea] instancia.p[tarea] / null null null null null null instancia.p[tarea] 0.6 ;
