Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1728.78;1766.43;15;4;98;8500;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;112;9113;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;128;9695;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;148;10269;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;170;10800;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;194;11326;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;217;11851;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;239;12368;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;260;12896;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;280;13408;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;301;13918;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;324;14419;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;346;14923;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;368;15427;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;391;15929;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;417;16415;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;439;16913;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;463;17414;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;483;17924;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;507;18418;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;534;18907;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;561;19385;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;588;19868;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;615;20351;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;641;20841;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;671;21317;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;704;21781;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;739;22234;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;774;22683;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;807;23155;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;841;23613;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;873;24087;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;908;24547;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;941;25008;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;967;25505;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;991;26016;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1019;26504;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1055;26960;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1090;27422;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1129;27866;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1166;28320;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1206;28754;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1245;29194;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1273;29689;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1307;30156;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1348;30604;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1384;31070;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1421;31536;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1454;32017;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1728.78;1766.43;15;4;1490;32487;(((Math.max(instancia.d[tarea],promedioDuraciones()))/(promedioDuraciones()*instancia.p[tarea]))*((promedioDuraciones()+intervalo.inicio)-(Math.max(instancia.d[tarea],intervalo.inicio))));* / - Math.max * + Math.max instancia.d[tarea] promedioDuraciones() promedioDuraciones() instancia.p[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] intervalo.inicio ;
