Train;Test;Size;Depth;Generaciones;Distintos;Regla;Monticulo;
1906.32;1944.3;7;3;6;908;((Math.min(instancia.d[tarea],promedioDuraciones()))/(Math.max(intervalo.inicio,instancia.d[tarea])));/ Math.min Math.max instancia.d[tarea] promedioDuraciones() intervalo.inicio instancia.d[tarea] null null null null null null null null ;
1886.92;1891.642;15;4;14;1831;(((instancia.p[tarea]*0.2)-(instancia.p[tarea]+instancia.d[tarea]))-((Math.min(instancia.p[tarea],intervalo.inicio))+(Math.max(instancia.d[tarea],intervalo.inicio))));- - + * + Math.min Math.max instancia.p[tarea] 0.2 instancia.p[tarea] instancia.d[tarea] instancia.p[tarea] intervalo.inicio instancia.d[tarea] intervalo.inicio ;
1771.78;1770.376;7;4;23;2725;(0.2/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ 0.2 Math.max null null instancia.d[tarea] + null null null null null null instancia.p[tarea] intervalo.inicio ;
1724.26;1735.037;11;4;33;3614;((0.2/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.2 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1724.26;1735.037;11;4;43;4519;((0.2/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.2 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;56;5431;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;73;6289;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;105;7106;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;144;7892;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;194;8606;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;252;9271;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;310;9926;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;375;10542;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;445;11136;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;522;11676;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;598;12223;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;672;12762;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;752;13263;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;826;13782;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;905;14269;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;981;14762;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;1056;15245;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;1142;15695;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;1219;16151;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
1723.04;1735.037;11;4;1310;16556;((0.9/(Math.max(intervalo.inicio,instancia.d[tarea])))/(Math.max(instancia.d[tarea],(instancia.p[tarea]+intervalo.inicio))));/ / Math.max 0.9 Math.max instancia.d[tarea] + null null intervalo.inicio instancia.d[tarea] null null instancia.p[tarea] intervalo.inicio ;
